"LOCATION","Country","TRANSACT","Transaction","ACTIVITY","Function","SECTOR","Sector","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EST","Estonia","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,60.8,,
"EST","Estonia","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,69.8,,
"EST","Estonia","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,76.3,,
"EST","Estonia","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,82.7,,
"EST","Estonia","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,98.4,,
"EST","Estonia","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,115.8,,
"EST","Estonia","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,129.9,,
"EST","Estonia","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,153.8,,
"EST","Estonia","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,178.5,,
"EST","Estonia","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,163.4,,
"EST","Estonia","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,159.2,,
"EST","Estonia","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,166.3,,
"EST","Estonia","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,170.3,,
"EST","Estonia","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,181.7,,
"EST","Estonia","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,193.7,,
"EST","Estonia","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,206.5,,
"EST","Estonia","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,221,,
"EST","Estonia","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,241.7,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,85.4,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,93.94,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,100.66,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,97.58,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,104.44,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,112.47,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,125.96,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,137.26,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,156.39,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,170.82,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,189.75,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,208.1,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,223.62,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,248.08,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,263.06,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,270.74,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,284.59,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,297.45,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,362.34,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,370.68,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,387.44,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,399.19,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,417.03,,
"NLD","Netherlands","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,14455,,
"NLD","Netherlands","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,14216,,
"NLD","Netherlands","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,14255,,
"NLD","Netherlands","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,15709,,
"NLD","Netherlands","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,16664,,
"NLD","Netherlands","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,18275,,
"NLD","Netherlands","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,20115,,
"NLD","Netherlands","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,22177,,
"NLD","Netherlands","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,23372,,
"NLD","Netherlands","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,24034,,
"NLD","Netherlands","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,25100,,
"NLD","Netherlands","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,26302,,
"NLD","Netherlands","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,28406,,
"NLD","Netherlands","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,31244,,
"NLD","Netherlands","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,33862,,
"NLD","Netherlands","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,35231,,
"NLD","Netherlands","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,34888,,
"NLD","Netherlands","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,35076,,
"NLD","Netherlands","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,34385,,
"NLD","Netherlands","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,34920,,
"NLD","Netherlands","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,34257,,
"NLD","Netherlands","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,35130,,
"NLD","Netherlands","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,35639,"P","Provisional value"
"IRL","Ireland","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,966.77,,
"IRL","Ireland","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,1032.49,,
"IRL","Ireland","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,1138.01,,
"IRL","Ireland","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,1317.5,,
"IRL","Ireland","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,1354.97,,
"IRL","Ireland","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,1492.92,,
"IRL","Ireland","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,1703.48,,
"IRL","Ireland","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,1836.03,,
"IRL","Ireland","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,1927.07,,
"IRL","Ireland","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,2072.55,,
"IRL","Ireland","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,2139.66,,
"IRL","Ireland","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,2205.33,,
"IRL","Ireland","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,2616.32,,
"IRL","Ireland","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,2894.99,,
"IRL","Ireland","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,2705.87,,
"IRL","Ireland","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,2450.93,,
"IRL","Ireland","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,2443.97,,
"IRL","Ireland","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,2364.13,,
"IRL","Ireland","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,2366.96,,
"IRL","Ireland","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,2417.95,,
"IRL","Ireland","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,2476.56,,
"IRL","Ireland","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,2560.88,,
"IRL","Ireland","P3CG","Final consumption expenditure","030","Public order and safety","GS13","General government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,2728.09,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","1995","1995","HUF","Forint","6","Millions",,,148091,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","1996","1996","HUF","Forint","6","Millions",,,177421,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","1997","1997","HUF","Forint","6","Millions",,,214284,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","1998","1998","HUF","Forint","6","Millions",,,237176,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","1999","1999","HUF","Forint","6","Millions",,,221604,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2000","2000","HUF","Forint","6","Millions",,,274586,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2001","2001","HUF","Forint","6","Millions",,,283332,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2002","2002","HUF","Forint","6","Millions",,,342896,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2003","2003","HUF","Forint","6","Millions",,,422575,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2004","2004","HUF","Forint","6","Millions",,,410248,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2005","2005","HUF","Forint","6","Millions",,,404257,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2006","2006","HUF","Forint","6","Millions",,,473181,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2007","2007","HUF","Forint","6","Millions",,,563144,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2008","2008","HUF","Forint","6","Millions",,,739788.5,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2009","2009","HUF","Forint","6","Millions",,,745612.09,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2010","2010","HUF","Forint","6","Millions",,,848842,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2011","2011","HUF","Forint","6","Millions",,,829430,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2012","2012","HUF","Forint","6","Millions",,,864995,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2013","2013","HUF","Forint","6","Millions",,,901913,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2014","2014","HUF","Forint","6","Millions",,,932524,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2015","2015","HUF","Forint","6","Millions",,,985306,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2016","2016","HUF","Forint","6","Millions",,,987363,,
"HUN","Hungary","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2017","2017","HUF","Forint","6","Millions",,,953534,,
"GRC","Greece","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,708,,
"GRC","Greece","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,974,,
"GRC","Greece","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,999,,
"GRC","Greece","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,1006,,
"GRC","Greece","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,760,,
"GRC","Greece","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,1133,,
"GRC","Greece","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,1077,,
"GRC","Greece","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,1281,,
"GRC","Greece","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,995,,
"GRC","Greece","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,1346,,
"GRC","Greece","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,1689,,
"GRC","Greece","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,2613,,
"GRC","Greece","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,2652,,
"GRC","Greece","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,2624,,
"GRC","Greece","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,2788,,
"GRC","Greece","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,3171,,
"GRC","Greece","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,2531,,
"GRC","Greece","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,2487,,
"GRC","Greece","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,2023,,
"GRC","Greece","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,1901,,
"GRC","Greece","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,2177,,
"GRC","Greece","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,1996,,
"GRC","Greece","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,1871,,
"SWE","Sweden","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","1995","1995","SEK","Swedish Krona","6","Millions",,,109278,,
"SWE","Sweden","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","1996","1996","SEK","Swedish Krona","6","Millions",,,114935,,
"SWE","Sweden","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","1997","1997","SEK","Swedish Krona","6","Millions",,,120240,,
"SWE","Sweden","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","1998","1998","SEK","Swedish Krona","6","Millions",,,125436,,
"SWE","Sweden","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","1999","1999","SEK","Swedish Krona","6","Millions",,,135311,,
"SWE","Sweden","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2000","2000","SEK","Swedish Krona","6","Millions",,,139804,,
"SWE","Sweden","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2001","2001","SEK","Swedish Krona","6","Millions",,,151401,,
"SWE","Sweden","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2002","2002","SEK","Swedish Krona","6","Millions",,,162110,,
"SWE","Sweden","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2003","2003","SEK","Swedish Krona","6","Millions",,,169016,,
"SWE","Sweden","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2004","2004","SEK","Swedish Krona","6","Millions",,,171960,,
"SWE","Sweden","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2005","2005","SEK","Swedish Krona","6","Millions",,,177964,,
"SWE","Sweden","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2006","2006","SEK","Swedish Krona","6","Millions",,,185881,,
"SWE","Sweden","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2007","2007","SEK","Swedish Krona","6","Millions",,,194474,,
"SWE","Sweden","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2008","2008","SEK","Swedish Krona","6","Millions",,,202361,,
"SWE","Sweden","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2009","2009","SEK","Swedish Krona","6","Millions",,,205543,,
"SWE","Sweden","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2010","2010","SEK","Swedish Krona","6","Millions",,,210930,,
"SWE","Sweden","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2011","2011","SEK","Swedish Krona","6","Millions",,,216908,,
"SWE","Sweden","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2012","2012","SEK","Swedish Krona","6","Millions",,,222264,,
"SWE","Sweden","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2013","2013","SEK","Swedish Krona","6","Millions",,,228686,,
"SWE","Sweden","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2014","2014","SEK","Swedish Krona","6","Millions",,,235860,,
"SWE","Sweden","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2015","2015","SEK","Swedish Krona","6","Millions",,,246836,,
"SWE","Sweden","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2016","2016","SEK","Swedish Krona","6","Millions",,,263439,,
"SWE","Sweden","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2017","2017","SEK","Swedish Krona","6","Millions",,,279180,,
"NOR","Norway","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","1995","1995","NOK","Norwegian Krone","6","Millions",,,2902,,
"NOR","Norway","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","1996","1996","NOK","Norwegian Krone","6","Millions",,,2508,,
"NOR","Norway","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","1997","1997","NOK","Norwegian Krone","6","Millions",,,2158,,
"NOR","Norway","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","1998","1998","NOK","Norwegian Krone","6","Millions",,,2156,,
"NOR","Norway","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","1999","1999","NOK","Norwegian Krone","6","Millions",,,2279,,
"NOR","Norway","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2000","2000","NOK","Norwegian Krone","6","Millions",,,2290,,
"NOR","Norway","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2001","2001","NOK","Norwegian Krone","6","Millions",,,1024,,
"NOR","Norway","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2002","2002","NOK","Norwegian Krone","6","Millions",,,1267,,
"NOR","Norway","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2003","2003","NOK","Norwegian Krone","6","Millions",,,936,,
"NOR","Norway","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2004","2004","NOK","Norwegian Krone","6","Millions",,,572,,
"NOR","Norway","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2005","2005","NOK","Norwegian Krone","6","Millions",,,314,,
"NOR","Norway","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2006","2006","NOK","Norwegian Krone","6","Millions",,,396,,
"NOR","Norway","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2007","2007","NOK","Norwegian Krone","6","Millions",,,515,,
"NOR","Norway","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2008","2008","NOK","Norwegian Krone","6","Millions",,,1073,,
"NOR","Norway","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2009","2009","NOK","Norwegian Krone","6","Millions",,,1245,,
"NOR","Norway","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2010","2010","NOK","Norwegian Krone","6","Millions",,,1415,,
"NOR","Norway","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2011","2011","NOK","Norwegian Krone","6","Millions",,,1794,,
"NOR","Norway","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2012","2012","NOK","Norwegian Krone","6","Millions",,,1047,,
"NOR","Norway","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2013","2013","NOK","Norwegian Krone","6","Millions",,,1789,,
"NOR","Norway","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2014","2014","NOK","Norwegian Krone","6","Millions",,,2666,,
"NOR","Norway","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2015","2015","NOK","Norwegian Krone","6","Millions",,,2449,,
"NOR","Norway","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2016","2016","NOK","Norwegian Krone","6","Millions",,,2665,,
"NOR","Norway","P3CG","Final consumption expenditure","060","Housing and community amenities","GS13","General government","C","Current prices","2017","2017","NOK","Norwegian Krone","6","Millions",,,2789,,
"JPN","Japan","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","2005","2005","JPY","Yen","6","Millions",,,3629600,,
