"LOCATION","Country","TRANSACT","Transaction","ACTIVITY","Function","SECTOR","Sector","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ISR","Israel","P3CG","Final consumption expenditure","080","Recreation, culture and religion","GS13","General government","C","Current prices","2019","2019","ILS","New Israeli Sheqel","6","Millions",,,12285.44,,
"EST","Estonia","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,69.7,,
"EST","Estonia","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,76.5,,
"EST","Estonia","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,90.7,,
"EST","Estonia","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,113.2,,
"EST","Estonia","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,119.1,,
"EST","Estonia","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,114.9,,
"EST","Estonia","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,124.6,,
"EST","Estonia","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,142.3,,
"EST","Estonia","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,159.8,,
"EST","Estonia","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,159.8,,
"EST","Estonia","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,188.7,,
"EST","Estonia","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,210.6,,
"EST","Estonia","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,254.6,,
"EST","Estonia","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,297.4,,
"EST","Estonia","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,282,,
"EST","Estonia","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,299.4,,
"EST","Estonia","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,318.9,,
"EST","Estonia","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,334.1,,
"EST","Estonia","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,408.9,,
"EST","Estonia","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,425.9,,
"EST","Estonia","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,457.4,,
"EST","Estonia","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,473.4,,
"EST","Estonia","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,496.7,,
"EST","Estonia","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2018","2018","EUR","Euro","6","Millions",,,499,,
"EST","Estonia","P3CG","Final consumption expenditure","040","Economic affairs","GS13","General government","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,532.3,,
"GRC","Greece","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,921,,
"GRC","Greece","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,996,,
"GRC","Greece","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,1148,,
"GRC","Greece","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,1231,,
"GRC","Greece","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,1373,,
"GRC","Greece","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,1599,,
"GRC","Greece","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,1291,,
"GRC","Greece","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,1592,,
"GRC","Greece","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,1843,,
"GRC","Greece","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,1993,,
"GRC","Greece","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,2434,,
"GRC","Greece","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,2253,,
"GRC","Greece","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,2507,,
"GRC","Greece","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,2085,,
"GRC","Greece","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,2430,,
"GRC","Greece","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,1658,,
"GRC","Greece","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,1111,,
"GRC","Greece","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,792,,
"GRC","Greece","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,576,,
"GRC","Greece","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,534,,
"GRC","Greece","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,578,,
"GRC","Greece","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,625,,
"GRC","Greece","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,532,,
"GRC","Greece","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2018","2018","EUR","Euro","6","Millions",,,565,,
"GRC","Greece","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,961,,
"IRL","Ireland","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,831.52,,
"IRL","Ireland","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,931.4,,
"IRL","Ireland","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,969.65,,
"IRL","Ireland","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,1203.02,,
"IRL","Ireland","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,1392.85,,
"IRL","Ireland","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,1776.19,,
"IRL","Ireland","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,2028.16,,
"IRL","Ireland","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,2386.24,,
"IRL","Ireland","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,2359.14,,
"IRL","Ireland","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,2518.22,,
"IRL","Ireland","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,3399.71,,
"IRL","Ireland","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,3478.71,,
"IRL","Ireland","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,3953.12,,
"IRL","Ireland","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,3935.06,,
"IRL","Ireland","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,3945.09,,
"IRL","Ireland","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,4869.32,,
"IRL","Ireland","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,3304.98,,
"IRL","Ireland","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,3348.79,,
"IRL","Ireland","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,3214.86,,
"IRL","Ireland","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,3561.29,,
"IRL","Ireland","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,3803.88,,
"IRL","Ireland","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,4127.06,,
"IRL","Ireland","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,4622.01,,
"IRL","Ireland","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2018","2018","EUR","Euro","6","Millions",,,5089,,
"IRL","Ireland","P3CG","Final consumption expenditure","100","Social protection","GS13","General government","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,5751.82,,
"ISR","Israel","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","1995","1995","ILS","New Israeli Sheqel","6","Millions",,,1578.617,,
"ISR","Israel","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","1996","1996","ILS","New Israeli Sheqel","6","Millions",,,1787.504,,
"ISR","Israel","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","1997","1997","ILS","New Israeli Sheqel","6","Millions",,,2004.627,,
"ISR","Israel","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","1998","1998","ILS","New Israeli Sheqel","6","Millions",,,2227.21,,
"ISR","Israel","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","1999","1999","ILS","New Israeli Sheqel","6","Millions",,,2358.237,,
"ISR","Israel","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","2000","2000","ILS","New Israeli Sheqel","6","Millions",,,2393.729,,
"ISR","Israel","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","2001","2001","ILS","New Israeli Sheqel","6","Millions",,,2686.438,,
"ISR","Israel","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","2002","2002","ILS","New Israeli Sheqel","6","Millions",,,2802.598,,
"ISR","Israel","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","2003","2003","ILS","New Israeli Sheqel","6","Millions",,,2844.714,,
"ISR","Israel","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","2004","2004","ILS","New Israeli Sheqel","6","Millions",,,2858.869,,
"ISR","Israel","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","2005","2005","ILS","New Israeli Sheqel","6","Millions",,,2897.555,,
"ISR","Israel","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","2006","2006","ILS","New Israeli Sheqel","6","Millions",,,3087.978,,
"ISR","Israel","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","2007","2007","ILS","New Israeli Sheqel","6","Millions",,,3310.051,,
"ISR","Israel","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","2008","2008","ILS","New Israeli Sheqel","6","Millions",,,3482.699,,
"ISR","Israel","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","2009","2009","ILS","New Israeli Sheqel","6","Millions",,,3659.125,,
"ISR","Israel","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","2010","2010","ILS","New Israeli Sheqel","6","Millions",,,3810.214,,
"ISR","Israel","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","2011","2011","ILS","New Israeli Sheqel","6","Millions",,,4079.689,,
"ISR","Israel","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","2012","2012","ILS","New Israeli Sheqel","6","Millions",,,4463.42,,
"ISR","Israel","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","2013","2013","ILS","New Israeli Sheqel","6","Millions",,,4719.89,,
"ISR","Israel","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","2014","2014","ILS","New Israeli Sheqel","6","Millions",,,5031.69,,
"ISR","Israel","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","2015","2015","ILS","New Israeli Sheqel","6","Millions",,,5322.77,,
"ISR","Israel","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","2016","2016","ILS","New Israeli Sheqel","6","Millions",,,5349.13,,
"ISR","Israel","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","2017","2017","ILS","New Israeli Sheqel","6","Millions",,,5528.1,,
"ISR","Israel","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","2018","2018","ILS","New Israeli Sheqel","6","Millions",,,5848.79,,
"ISR","Israel","P3CG","Final consumption expenditure","050","Environment protection","GS13","General government","C","Current prices","2019","2019","ILS","New Israeli Sheqel","6","Millions",,,6014.83,,
"ITA","Italy","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,47919,,
"ITA","Italy","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,51370,,
"ITA","Italy","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,55595,,
"ITA","Italy","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,57674,,
"ITA","Italy","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,60376,,
"ITA","Italy","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,67572,,
"ITA","Italy","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,74601,,
"ITA","Italy","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,79024,,
"ITA","Italy","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,81625,,
"ITA","Italy","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,89770,,
"ITA","Italy","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,95776,,
"ITA","Italy","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,100978,,
"ITA","Italy","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,101011,,
"ITA","Italy","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,107655,,
"ITA","Italy","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,109156,,
"ITA","Italy","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,111741,,
"ITA","Italy","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,110916,,
"ITA","Italy","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,109220,,
"ITA","Italy","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,108245,,
"ITA","Italy","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,109865,,
"ITA","Italy","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,110144,,
"ITA","Italy","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,111035,,
"ITA","Italy","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,112071,,
"ITA","Italy","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2018","2018","EUR","Euro","6","Millions",,,114211,,
"ITA","Italy","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,115831,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,467.07,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,508.45,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,555.01,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,561.2,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,615.37,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,647.41,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,731.74,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,825.85,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,876.24,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,955.23,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,1068.5,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,1090.73,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,1171.89,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,1237.55,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,1357.21,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,1393.09,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,1440.57,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,1536.82,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,1693.88,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,1760.41,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,1739.92,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,1763.04,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,1885.89,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2018","2018","EUR","Euro","6","Millions",,,1993.52,,
"LUX","Luxembourg","P3CG","Final consumption expenditure","070","Health","GS13","General government","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,2114.29,,
"ISL","Iceland","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","1998","1998","ISK","Iceland Krona","6","Millions",,,27340.04,,
"ISL","Iceland","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","1999","1999","ISK","Iceland Krona","6","Millions",,,30379.43,,
"ISL","Iceland","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2000","2000","ISK","Iceland Krona","6","Millions",,,33502.48,,
"ISL","Iceland","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2001","2001","ISK","Iceland Krona","6","Millions",,,39581.69,,
"ISL","Iceland","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2002","2002","ISK","Iceland Krona","6","Millions",,,48526.59,,
"ISL","Iceland","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2003","2003","ISK","Iceland Krona","6","Millions",,,52458.23,,
"ISL","Iceland","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2004","2004","ISK","Iceland Krona","6","Millions",,,54066.05,,
"ISL","Iceland","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2005","2005","ISK","Iceland Krona","6","Millions",,,61311.15,,
"ISL","Iceland","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2006","2006","ISK","Iceland Krona","6","Millions",,,68874.77,,
"ISL","Iceland","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2007","2007","ISK","Iceland Krona","6","Millions",,,75878.66,,
"ISL","Iceland","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2008","2008","ISK","Iceland Krona","6","Millions",,,88198.64,,
"ISL","Iceland","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2009","2009","ISK","Iceland Krona","6","Millions",,,92895.68,,
"ISL","Iceland","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2010","2010","ISK","Iceland Krona","6","Millions",,,91213.8,,
"ISL","Iceland","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2011","2011","ISK","Iceland Krona","6","Millions",,,95368.91,,
"ISL","Iceland","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2012","2012","ISK","Iceland Krona","6","Millions",,,97485.7,,
"ISL","Iceland","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2013","2013","ISK","Iceland Krona","6","Millions",,,103005.14,,
"ISL","Iceland","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2014","2014","ISK","Iceland Krona","6","Millions",,,110730.02,,
"ISL","Iceland","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2015","2015","ISK","Iceland Krona","6","Millions",,,120551.17,,
"ISL","Iceland","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2016","2016","ISK","Iceland Krona","6","Millions",,,130525.48,,
"ISL","Iceland","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2017","2017","ISK","Iceland Krona","6","Millions",,,141297.04,,
"ISL","Iceland","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2018","2018","ISK","Iceland Krona","6","Millions",,,154094.2,,
"ISL","Iceland","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2019","2019","ISK","Iceland Krona","6","Millions",,,165369.95,,
"JPN","Japan","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2005","2005","JPY","Yen","6","Millions",,,14203300,,
"JPN","Japan","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2006","2006","JPY","Yen","6","Millions",,,14310000,,
"JPN","Japan","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2007","2007","JPY","Yen","6","Millions",,,14364700,,
"JPN","Japan","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2008","2008","JPY","Yen","6","Millions",,,14096400,,
"JPN","Japan","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2009","2009","JPY","Yen","6","Millions",,,13947200,,
"JPN","Japan","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2010","2010","JPY","Yen","6","Millions",,,13946200,,
"JPN","Japan","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2011","2011","JPY","Yen","6","Millions",,,14013900,,
"JPN","Japan","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2012","2012","JPY","Yen","6","Millions",,,14035900,,
"JPN","Japan","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2013","2013","JPY","Yen","6","Millions",,,13844400,,
"JPN","Japan","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2014","2014","JPY","Yen","6","Millions",,,14102000,,
"JPN","Japan","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2015","2015","JPY","Yen","6","Millions",,,13992200,,
"JPN","Japan","P3CG","Final consumption expenditure","090","Education","GS13","General government","C","Current prices","2016","2016","JPY","Yen","6","Millions",,,13791100,,
