"LOCATION","Country","TRANSACT","Transaction","SECTOR","Sector","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ITA","Italy","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,1857572.9685,,
"ITA","Italy","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,1521226.9121,,
"ITA","Italy","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,1649634.4636,,
"ITA","Italy","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,2141024.97,,
"ITA","Italy","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,2653880.2254,,
"ITA","Italy","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,2816643.4621,,
"ITA","Italy","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,3750700.104,,
"ITA","Italy","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,3734914.9614,,
"ITA","Italy","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,2687677.4823,,
"ITA","Italy","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,2680125.3738,,
"ITA","Italy","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,2219118.2016,,
"ITA","Italy","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,1992688.8096,,
"ITA","Italy","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,2181906.2934,,
"ITA","Italy","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,2560733.5665,,
"ITA","Italy","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,2348082.7551,,
"ITA","Italy","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,2259357.336,,
"ITA","Italy","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,2187380.8297,,
"ITA","Italy","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,2751997.731,,
"ITA","Italy","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,2392556.505,,
"KOR","Korea","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,933679.1584,,
"KOR","Korea","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,1395181.7948,,
"KOR","Korea","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,1708221.0962,,
"KOR","Korea","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,1647732.2452,,
"KOR","Korea","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,1939437.1381,,
"KOR","Korea","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,2026471.0063,,
"KOR","Korea","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,1942383.8807,,
"KOR","Korea","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,1947784.9893,,
"KOR","Korea","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,1970171.897,,
"KOR","Korea","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,2605763.1948,,
"KOR","Korea","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,2250885.7884,,
"LUX","Luxembourg","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,308862.5019,,
"LUX","Luxembourg","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,331405.447,,
"LUX","Luxembourg","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,370323.6172,,
"LUX","Luxembourg","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,632666.563,,
"LUX","Luxembourg","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,1121507.0194,,
"LUX","Luxembourg","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,1383921.9044,,
"LUX","Luxembourg","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,1353281.176,,
"LUX","Luxembourg","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,1643536.4532,,
"LUX","Luxembourg","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,2228951.0085,,
"LUX","Luxembourg","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,2150358.8405,,
"LUX","Luxembourg","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,2608374.4612,,
"LUX","Luxembourg","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,2879801.3696,,
"LUX","Luxembourg","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,3203905.2355,,
"LUX","Luxembourg","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,3603859.693,,
"LUX","Luxembourg","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,4327014.0573,,
"LUX","Luxembourg","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,5629373.7867,,
"LUX","Luxembourg","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,6380219.0151,,
"LUX","Luxembourg","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,6457786.5259,,
"LUX","Luxembourg","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,7246217.4207,,
"LUX","Luxembourg","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,6531102.0871,,
"NLD","Netherlands","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,1496062.7872,,
"NLD","Netherlands","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,1552090.0407,,
"NLD","Netherlands","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,1556282.2445,,
"NLD","Netherlands","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,1865710.9618,,
"NLD","Netherlands","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,1895339.6406,,
"NLD","Netherlands","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,1791328.8125,,
"NLD","Netherlands","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,1639530.8615,,
"NLD","Netherlands","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,1815574.4594,,
"NLD","Netherlands","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,2217632.235,,
"NLD","Netherlands","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,2516415.7313,,
"NLD","Netherlands","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,2492556.2781,,
"NLD","Netherlands","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,3213553.752,,
"NLD","Netherlands","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,4140079.5723,,
"NLD","Netherlands","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,3551333.1015,,
"NLD","Netherlands","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,4370201.2788,,
"NLD","Netherlands","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,4368045.8172,,
"NLD","Netherlands","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,4540882.5306,,
"NLD","Netherlands","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,5041753.2918,,
"NLD","Netherlands","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,5660896.5816,,
"NLD","Netherlands","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,5042090.5245,,
"NLD","Netherlands","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,5052886.4157,,
"NLD","Netherlands","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,5486447.1424,,
"NLD","Netherlands","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,6447206.5344,,
"NLD","Netherlands","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,5772642.305,"P","Provisional value"
"NOR","Norway","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,132996.3602,,
"NOR","Norway","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,159771.8277,,
"NOR","Norway","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,182759.5445,,
"NOR","Norway","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,172840.3947,,
"NOR","Norway","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,207206.2939,,
"NOR","Norway","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,212503.2491,,
"NOR","Norway","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,211987.5494,,
"NOR","Norway","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,253946.7677,,
"NOR","Norway","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,295209.4311,,
"NOR","Norway","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,392623.0132,,
"NOR","Norway","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,469296.6027,,
"NOR","Norway","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,662194.7284,,
"NOR","Norway","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,865535.8595,,
"NOR","Norway","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,530209.7143,,
"NOR","Norway","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,745448.0969,,
"NOR","Norway","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,812332.0819,,
"NOR","Norway","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,803533.8898,,
"NOR","Norway","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,964854.219,,
"NOR","Norway","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,1004721.0526,,
"NOR","Norway","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,894088.0215,,
"NOR","Norway","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,809031.101,,
"NOR","Norway","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,899046.8677,,
"NOR","Norway","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,1028553.8368,,
"NOR","Norway","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,983396.2025,,
"POL","Poland","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,127179.0924,,
"POL","Poland","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,115224.8305,,
"POL","Poland","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,103015.8329,,
"POL","Poland","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,128542.9795,,
"POL","Poland","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,123225.1766,,
"POL","Poland","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,124331.7484,,
"POL","Poland","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,131193.7636,,
"POL","Poland","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,145648.3537,,
"POL","Poland","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,166138.2592,,
"POL","Poland","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,267197.3649,,
"POL","Poland","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,284822.0035,,
"POL","Poland","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,386532.211,,
"POL","Poland","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,554517.8645,,
"POL","Poland","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,387436.0186,,
"POL","Poland","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,464080.6231,,
"POL","Poland","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,489265.8817,,
"POL","Poland","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,409358.2841,,
"POL","Poland","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,501716.0279,,
"POL","Poland","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,551701.8592,,
"POL","Poland","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,482396.2135,,
"POL","Poland","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,429503.4734,,
"POL","Poland","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,424082.7411,,
"POL","Poland","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,562963.5481,,
"POL","Poland","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,519137.1652,,
"PRT","Portugal","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,120380.987,,
"PRT","Portugal","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,128267.7213,,
"PRT","Portugal","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,138332.744,,
"PRT","Portugal","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,188962.4954,,
"PRT","Portugal","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,192338.8173,,
"PRT","Portugal","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,198563.8149,,
"PRT","Portugal","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,195800.4127,,
"PRT","Portugal","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,227084.9107,,
"PRT","Portugal","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,327487.3621,,
"PRT","Portugal","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,405995.8348,,
"PRT","Portugal","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,385354.6676,,
"PRT","Portugal","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,529618.1166,,
"PRT","Portugal","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,648653.5134,,
"PRT","Portugal","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,558773.2142,,
"PRT","Portugal","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,630468.9092,,
"PRT","Portugal","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,611984.6375,,
"PRT","Portugal","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,515334.9707,,
"PRT","Portugal","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,521199.4286,,
"PRT","Portugal","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,551444.6919,,
"PRT","Portugal","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,462323.7194,,
"PRT","Portugal","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,432307.8004,,
"PRT","Portugal","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,417636.212,,
"PRT","Portugal","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,506241.4641,,
"PRT","Portugal","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,490832.8636,,
"SVK","Slovak Republic","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,20563.6893,,
"SVK","Slovak Republic","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,19813.1235,,
"SVK","Slovak Republic","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,20097.4745,,
"SVK","Slovak Republic","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,19751.306,,
"SVK","Slovak Republic","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,17464.9323,,
"SVK","Slovak Republic","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,16910.2497,,
"SVK","Slovak Republic","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,17361.4838,,
"SVK","Slovak Republic","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,21772.8599,,
"SVK","Slovak Republic","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,29393.4147,,
"SVK","Slovak Republic","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,35665.784,,
"SVK","Slovak Republic","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,40092.3396,,
"SVK","Slovak Republic","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,52308.9988,,
"SVK","Slovak Republic","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,63120.8672,,
"SVK","Slovak Republic","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,73480.409,,
"SVK","Slovak Republic","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,77511.4455,,
"SVK","Slovak Republic","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,77606.6657,,
"SVK","Slovak Republic","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,76885.528,,
"SVK","Slovak Republic","LF51LINC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,84571.2508,,
