v1;v2;v3;v4;v5;v6;v7;v8;v9;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19;v20;v21;v22;v23;v24;v25;v26;v27;v28;v29;v30;v31;v32;v33;v34;v35;v36;v37;v38;v39;v40;v41;v42;v43;v44;v45;v46;v47;v48;v49;v50;v51;v52;v53;v54;v55;v56;v57;v58;v59;v60;v61;v62;v63;v64;v65;v66;v67;v68;v69;v70;v71;v72;v73;v74;v75;v76;v77;v78;v79;v80;v81;v82;v83;v84;v85;v86;v87;v88;v89;v90;v91;v92;v93;v94;v95;v96;v97;v98;v99;v100;v101;v102;v103;v104;v105;v106;v107;v108;v109;v110;v111;v112;v113;v114;v115;v116;v117;v118;v119;v120;v121;v122;v123;v124;v125;v126;v127;v128;v129;v130;v131;v132;v133;v134;v135;v136;v137;v138;v139;v140;v141;v142;v143;v144;v145;v146;v147;v148;v149;v150;v151;v152;v153;v154;v155;v156;v157;v158;v159;v160;v161;v162;v163;v164;v165;v166;v167;v168;v169;v170;v171;v172;v173;v174;v175;v176;v177;v178;v179;v180;v181;v182;v183;v184;v185;v186;v187;v188;v189;v190;v191;v192;v193;v194;v195;v196;v197;v198;v199;v200;v201;v202;v203;v204;v205;v206;v207;v208;v209;v210;v211;v212;v213;v214;v215;v216;v217;v218;v219;v220;v221;v222;v223;v224;v225;v226;v227;v228;v229;v230;v231;v232;v233;v234;v235;v236;v237;v238;v239;v240;v241;v242;v243;v244;v245;v246;v247;v248;v249;v250;v251;v252;v253;v254;v255;v256;v257;v258;v259;v260;v261;v262;v263;v264;v265;v266;v267;v268;v269;v270;v271;v272;v273;v274;v275;v276;v277;v278;v279;v280;v281;v282;v283;v284;v285;v286;v287;v288;v289;v290;v291;v292;v293;v294;v295;v296;v297;v298;v299;v300;v301;v302;v303;v304;v305;v306;v307;v308;v309;v310;v311;v312;v313;v314;v315;v316;v317;v318;v319;v320;v321;v322;v323;v324;v325;v326;v327;v328;v329;v330;v331;v332;v333;v334;v335;v336;v337;v338;v339;v340;v341;v342;v343;v344;v345;v346;v347;v348;v349;v350;v351;v352;v353;v354;v355;v356;v357
1966;27,12;17,3;6,16;3,92;1,34;0.85;0.3;9,82;11,14;2,24;2,57;0,49;0.55;1.05;27.12;17.3;6.16;3.92;1.34;0.85;0.3;9.82;11.14;2.24;2.57;0.49;0.55;1.05;61.87;38.13;;;;;52.26;47.74;;;;;32.64;67.36;;;;;27.64;72.36;;;;;22.18;77.82;;;;;17.43;82.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8179,788;8179,788;;18742;;0,079090909;28969,92;;28969,92;78571,58;100263,68;178456,28;226978,73;389323,81;;862761,86;23458,63;56879,48;80715,53;129933,83;186392,46;336719,58;51268,21;64790,78;115575,47;149691,86;260538,54;549558,46;78571,58;100263,68;178456,28;226978,73;389323,81;862761,86;23458,63;56879,48;80715,53;129933,83;186392,46;336719,58;51268,21;64790,78;115575,47;149691,86;260538,54;549558,46;2,952;1,512;20.213;263;1237;1243;31220;21276;953;11278;6312.942551;133751.0762;82149.18833;7.684729064;11599.498;7124.349;4953.13;73.2269645;56.89157029;37.25;13.25894301;23.99105699;19.64157029;8.237530845;11.40403945;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.51562135;;;;;;;;;;;;;;;;;;;-4.069256421;2.033442187;6.102698607;362.2765769;281.4602993;184.2873398;65.59611643;118.6912234;97.17295943;40.75362808;56.41933135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.817079174;;;;;;;;;;;;;;;;;;;-0.201318776;0.100600712;0.301919488;2.929;6.515;3.586;1.968;3.981;2.013;;;;;;;0.961;2.534;1.573;0.243;0.785;0.542;3.172;7.3;4.128;3.828;-0.722;14.49067432;32.23173205;17.74105774;9.736308316;19.69524563;9.958937318;;;;;;;4.754366002;12.53648642;7.782120418;1.202196606;3.883639242;2.681442636;15.69287092;36.1153713;20.42250037;18.93830703;-3.57195864
1967;27,21;17,36;6,25;4,02;1,43;0.93;0.36;9,85;11,11;2,23;2,58;0,5;0.57;1.08;27.21;17.36;6.25;4.02;1.43;0.93;0.36;9.85;11.11;2.23;2.58;0.5;0.57;1.08;65.81;34.19;;;;;56.86;43.14;;;;;36.32;63.68;;;;;30.27;69.73;;;;;22.05;77.95;;;;;12.71;87.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8343,833;8343,833;;19764;;0,081818182;28950,72;;28950,72;78789,27;100532,81;180932,01;232526,77;414663,53;;1033655,29;23413,11;57045,73;80433,01;129337,25;186992,58;345886,67;51497,71;64750,04;114707,07;149456,61;263684,45;599065,95;78789,27;100532,81;180932,01;232526,77;414663,53;1033655,29;23413,11;57045,73;80433,01;129337,25;186992,58;345886,67;51497,71;64750,04;114707,07;149456,61;263684,45;599065,95;2,776;1,563;22.488;278;1283;1206;31259;21291;961;11244;6580.335839;131748.7614;81451.71801;8.078817734;11799.078;7294.605;5072.58;77.64189583;60.07343174;39.35;14.43210808;24.91789192;20.72343174;8.555767402;12.16766434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.00732938;;;;;;;;;;;;;;;;;;;-4.596322426;2.029989823;6.626312248;345.2592308;267.1355022;174.9822127;64.17693027;110.8052825;92.1532895;38.04592406;54.10736544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.800752818;;;;;;;;;;;;;;;;;;;-0.204390005;0.090269914;0.294659919;3.743;7.651;3.908;2.7;4.849;2.149;;;;;;;1.043;2.802;1.759;0.201;0.806;0.605;3.944;8.457;4.513;4.438;-0.503;16.64443259;34.02258983;17.37815724;12.00640342;21.56261117;9.556207755;;;;;;;4.638029171;12.45997866;7.821949484;0.893810032;3.58413376;2.690323728;17.53824262;37.60672359;20.06848097;19.73496976;-2.236748488
1968;26,89;17,05;6,05;3,85;1,33;0.85;0.31;9,83;11,01;2,2;2,52;0,48;0.54;1.02;26.89;17.05;6.05;3.85;1.33;0.85;0.31;9.83;11.01;2.2;2.52;0.48;0.54;1.02;64.78;35.22;;;;;55.46;44.54;;;;;34.94;65.06;;;;;29.69;70.31;;;;;23.05;76.95;;;;;16.08;83.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8522,217;8522,217;;22079;;0,083636364;30976,45;;30976,45;83285,12;105650,53;187351,21;238482,18;411304,79;;949809,64;25164,38;60919,72;85225,36;136220,25;195276,53;351470,92;54812,08;69075,57;121231,19;156425,51;269981,14;586565,59;83285,12;105650,53;187351,21;238482,18;411304,79;949809,64;25164,38;60919,72;85225,36;136220,25;195276,53;351470,92;54812,08;69075,57;121231,19;156425,51;269981,14;586565,59;2,928;1,519;23.987;290;1217;1297;31273;21236;993;11219;6841.603549;133144.2593;82669.37622;8.275862069;12008.635;7456.171;5201.14;82.15831983;63.35202364;41.45;15.72410463;25.72589537;21.90202364;8.833202169;13.06882147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.60935279;;;;;;;;;;;;;;;;;;;-5.088174074;1.954613217;7.042787291;342.5118599;264.1098247;172.8019344;65.5526103;107.2493241;91.30789028;36.82495589;54.48293439;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.817499178;;;;;;;;;;;;;;;;;;;-0.212122153;0.081486356;0.293608508;3.372;7.666;4.294;2.253;4.607;2.354;;;;;;;1.119;3.059;1.94;0.225;0.894;0.669;3.597;8.56;4.963;4.673;-0.979;14.05761454;31.95897778;17.90136324;9.392587652;19.20623671;9.81364906;;;;;;;4.66502689;12.75274107;8.087714179;0.938008088;3.727018802;2.789010714;14.99562263;35.68599658;20.69037395;19.48138575;-4.081377413
1969;26,17;16,47;5,73;3,62;1,23;0.78;0.3;9,7;10,74;2,11;2,39;0,44;0.49;0.93;26.39;16.69;5.92;3.79;1.35;0.87;0.34;9.7;10.77;2.13;2.45;0.47;0.53;1;69.29;30.71;;;;;61.39;38.61;;;;;41.4;58.6;;;;;34.72;65.28;;;;;25.93;74.07;;;;;15.32;84.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8716,454;8716,454;;24385;;0,086363636;32393,06;;32393,06;84782,65;106724,21;185564,16;234448,1;397964,37;;956847,58;26572;62841,08;87014,22;136680,21;193569,04;335866,24;56920,93;71031,2;121749,75;157951,08;255897,18;584588,01;85496,35;108118,24;191787,01;245600,48;435691,43;1114924,59;26492,7;62874,45;87201,05;137973,54;198077,75;360221,07;56926,1;71079,81;122637,74;158946,56;270171,68;611840;3,018;1,496;27.013;312;1240;1203;41235;21207;1234;11245;7307.993891;135473.4806;84291.0659;8.669950739;12263.014;7629.999;5331.726;89.61803139;69.65857168;45.55;17.26654684;28.28345316;24.10857168;9.711361112;14.39721057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.65158966;;;;;;;;;;;;;;;;;;;-5.589597992;2.052430187;7.642028178;331.758899;257.87055;168.6225151;63.91939746;104.7031176;89.24803495;35.95069452;53.29734043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.801524809;;;;;;;;;;;;;;;;;;;-0.206922518;0.07597935;0.282901869;4.463;8.997;4.534;3.036;5.413;2.377;;;;;;;1.427;3.584;2.157;0.4;1.141;0.741;4.863;10.138;5.275;5.743;-0.821;16.52167475;33.30618591;16.78451116;11.23903306;20.03849998;8.799466923;;;;;;;5.282641691;13.26768593;7.985044238;1.480768519;4.2238922;2.743123681;18.00244327;37.53007811;19.52763484;21.26013401;-3.039277385
1970;26,1;16,33;5,58;3,53;1,19;0.74;0.25;9,77;10,75;2,06;2,34;0,45;0.49;0.94;26.1;16.33;5.58;3.53;1.19;0.74;0.25;9.77;10.75;2.06;2.34;0.45;0.49;0.94;73.28;26.72;;;;;66.06;33.94;;;;;46.58;53.42;;;;;38.18;61.82;;;;;27.1;72.9;;;;;19.24;80.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8901,723;8901,723;;27162;;0,090909091;33564,51;;33564,51;87616,3;109623,19;187439,66;236733,76;399655,23;;853340,75;27558,76;65609,42;90169,07;138145,55;196003,4;349245,72;59211,83;73926,45;123988,6;159757,07;265645,68;561918,22;87616,71;109623,98;187443,16;236739,94;399675,36;853433,06;27558,71;65609,44;90169,18;138146,38;196006,08;349257,84;59211,86;73926,52;123989,21;159757,3;265660,16;561923,92;3,041;1,49;30.168;333;1268;1212;41274;21211;1203;11224;7996.980856;141484.9115;88227.56053;9.064039409;12507.349;7799.368;5547.343;100.0210305;79.47716104;52.05;19.1976769;32.8523231;27.42716104;11.28012096;16.14704007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.28760869;;;;;;;;;;;;;;;;;;;-6.064885232;2.31135746;8.376242692;331.5467731;263.4485582;172.5338107;63.63589532;108.8979153;90.91474753;37.39101354;53.52373399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.805078517;;;;;;;;;;;;;;;;;;;-0.201037034;0.076616198;0.277653232;4.833;10.354;5.521;3.2;6.251;3.051;;;;;;;1.633;4.103;2.47;0.693;1.508;0.815;5.526;11.862;6.336;5.835;-0.518;16.0202864;34.32113498;18.30084858;10.60726598;20.72063113;10.11336516;;;;;;;5.413020419;13.60050385;8.187483426;2.297136038;4.998674092;2.701538054;18.31742243;39.31980907;21.00238663;19.34168656;-1.71705118
1971;26,65;16,61;5,6;3,51;1,18;0.74;0.26;10,05;11;2,09;2,33;0,44;0.48;0.93;26.63;16.59;5.59;3.49;1.17;0.73;0.25;10.05;11;2.09;2.32;0.44;0.48;0.92;74.69;25.31;;;;;67.93;32.07;;;;;48.78;51.22;;;;;39.53;60.47;;;;;26.85;73.15;;;;;18.6;81.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9319,988;9319,988;;30367;;0,097272727;33496,19;;33496,19;89273,82;111248,17;187662,41;235080,68;396558,48;;857753,57;27298,68;67299,47;92144,61;140244,13;194711,23;345314,59;60752,74;75949,4;122892,1;159305,4;268794,36;561252,83;89206,22;111118,11;187103,88;234053,45;393503,39;842659,86;27306,19;67294,34;92121,66;140154,3;194190,97;343597,11;60748,36;75943,28;122707,52;159173,63;267420,04;557901,64;3,078;1,481;33.254;348;1263;1245;41220;21229;1283;11216;8652.372103;144565.5853;90537.70809;9.556650246;13067.265;8183.692;5668.818;113.0628392;91.12487713;60.35;21.614075;38.735925;30.77487713;13.30030508;17.47457205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.46070646;;;;;;;;;;;;;;;;;;;-6.400987956;2.907465583;9.308453538;339.997712;274.0268152;181.481927;64.99691766;116.4850093;92.54488822;39.99610596;52.54878225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.825786566;;;;;;;;;;;;;;;;;;;-0.19248776;0.087432056;0.279919815;5.42;11.201;5.781;3.805;6.831;3.026;;;;;;;1.615;4.37;2.755;0.403;1.311;0.908;5.823;12.512;6.689;6.273;-0.574;16.29879112;33.68316593;17.38437481;11.44223251;20.5418897;9.099657184;;;;;;;4.856558609;13.14127624;8.284717628;1.211884285;3.942382871;2.730498587;17.51067541;37.62554881;20.1148734;18.86389607;-1.726108137
1972;26,31;16,55;5,73;3,6;1,21;0.76;0.26;9,75;10,83;2,13;2,39;0,45;0.5;0.95;26.33;16.58;5.74;3.61;1.22;0.77;0.26;9.75;10.83;2.13;2.39;0.45;0.5;0.95;68.67;31.33;;;;;59.92;40.08;;;;;38.98;61.02;;;;;31.68;68.32;;;;;20.84;79.16;;;;;16;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9510,934;9510,934;;34699;;0,101818182;35831,79;;35831,79;94256;118623,63;205145,5;257791,65;433298,08;;931088,56;29340,21;69888,37;96993,16;152499,34;213915,04;377988,03;63037,51;79099,19;137706,24;172649,2;294985,26;595636,15;94339,82;118784,93;205800,53;258915,68;436819,1;947447,96;29330,89;69894,72;97031,03;152685,38;214439,83;380082,56;63040,43;79101,99;137762,6;173209,12;295001,01;602194,01;3,08;1,481;36.929;364;1224;1276;41297;21254;1257;11284;9589.560558;150612.5084;94499.06764;10.14778325;13303.664;8347.141;5761.948;127.5762916;103.1513886;69.35;24.79790674;44.55209326;33.80138863;15.29733528;18.50405335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31.07506861;;;;;;;;;;;;;;;;;;;-6.23791391;4.264819889;10.5027338;345.4637049;279.3235361;187.7927916;67.1502254;120.6425662;91.53074448;41.42363801;50.10710647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.841481454;;;;;;;;;;;;;;;;;;;-0.168916405;0.115487013;0.284403417;5.914;12.353;6.439;4.234;7.549;3.315;;;;;;;1.68;4.804;3.124;0.427;1.435;1.008;6.341;13.788;7.447;6.112;-0.087;16.01451434;33.45067562;17.43616128;11.46524412;20.44192911;8.97668499;;;;;;;4.549270221;13.00874651;8.459476292;1.156272848;3.885834981;2.729562133;17.17078719;37.3365106;20.16572342;16.55067833;-0.235587208
1973;25,48;15,93;5,38;3,35;1,1;0.68;0.22;9,55;10,55;2,03;2,25;0,42;0.46;0.88;25.52;15.97;5.41;3.38;1.12;0.69;0.23;9.55;10.56;2.03;2.26;0.42;0.46;0.89;68.97;31.03;;;;;60.06;39.94;;;;;39.21;60.79;;;;;32.11;67.89;;;;;23.11;76.89;;;;;19.62;80.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9691,778;9691,778;;43042;;0,114545455;38771,37;;38771,37;98786,53;123539,8;208728,81;260124,1;426718,01;;866238,09;32103,02;74033,26;102242,55;157333,52;218475,62;377882,45;66919,23;83359,03;141877,02;179631,63;297560,7;545791,78;98935,22;123822,06;209867,71;262012,89;432559,77;892330,02;32086,5;74048,38;102310,64;157722,52;219376,17;381474,18;66932,13;83397,58;142217,55;179832,67;299765,92;563347,03;3,22;1,45;41.956;380;1232;1207;41294;21255;1225;11291;10829.76283;155795.6606;98144.72563;11.03448276;13504.538;8507.292;5927.964;146.2509436;120.0916621;81.95;29.85037549;52.09962451;38.14166206;17.8888435;20.25281856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36.05182869;;;;;;;;;;;;;;;;;;;-5.438106572;5.480051892;10.91815846;348.5817133;286.2323912;195.3236724;71.1468574;124.176815;90.9087188;42.63715202;48.27156677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.859277069;;;;;;;;;;;;;;;;;;;-0.129614515;0.13061426;0.260228775;7.407;14.187;6.78;5.533;8.884;3.351;;;;;;;1.874;5.303;3.429;0.234;1.371;1.137;7.641;15.558;7.917;6.229;0.998;17.65420917;33.81399561;16.15978644;13.18762513;21.17456383;7.986938698;;;;;;;4.46658404;12.63943179;8.172847745;0.557727143;3.267709029;2.709981886;18.21193631;37.08170464;18.86976833;14.84650586;2.378682429
1974;24,67;15,13;4,97;3,09;1,01;0.62;0.2;9,54;10,16;1,88;2,08;0,39;0.42;0.81;24.68;15.14;4.98;3.1;1.01;0.62;0.2;9.54;10.16;1.89;2.08;0.39;0.42;0.81;73.81;26.19;;;;;65.4;34.6;;;;;41.85;58.15;;;;;34.65;65.35;;;;;24.91;75.09;;;;;20.42;79.58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9898,311;9898,311;;53350;;0,133636364;40331,9;;40331,9;99492,55;122046,22;200543,29;249044,26;406591,86;;814025,99;33758,49;76938,89;102421,95;152042,31;209657,37;361321,4;70102,94;85759,49;137526,9;170414,02;273494,07;578180,35;99546,63;122148,44;200917,21;249700,03;408494,28;821709,08;33752,49;76944,81;102456,25;152134,39;210001,47;362581,52;70107,17;85778,67;137630,92;170674,01;274816,18;582793,08;3,258;1,443;50.803;394;1249;1202;41219;21285;1276;21249;12943.06876;158440.3038;100284.0824;12.90640394;13722.571;8685.64;5994.775;177.61218;149.4256638;103.85;37.9503275;65.8996725;45.57566378;22.62720585;22.94845793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.86458319;;;;;;;;;;;;;;;;;;;-5.219863585;5.447254437;10.66711802;349.6096294;294.1276377;204.417062;74.70095762;129.7161044;89.71057571;44.53911353;45.17146218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.883108934;;;;;;;;;;;;;;;;;;;-0.102747152;0.107223086;0.209970238;8.968;17.012;8.044;7.471;11.544;4.073;;;;;;;1.497;5.468;3.971;0.838;2.169;1.331;9.806;19.181;9.375;9.088;-0.627;17.65250084;33.48621144;15.83371061;14.70582446;22.72306754;8.017243076;;;;;;;2.946676377;10.76314391;7.816467531;1.649508887;4.269432908;2.61992402;19.30200972;37.75564435;18.45363463;17.88870736;-1.234179084
1975;24,36;14,92;4,89;3,06;1,04;0.65;0.22;9,44;10,03;1,83;2,02;0,4;0.43;0.83;24.38;14.94;4.9;3.07;1.05;0.65;0.22;9.44;10.04;1.83;2.02;0.4;0.43;0.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10073,371;10073,371;;61970;;0,152727273;40280,06;;40280,06;98110,51;120200,95;196863,8;246423,16;419896,06;;867820,79;33854,45;76020,06;101035,24;147304,44;203054,94;370126,65;69135,78;84947,62;133991,47;166827,55;287437,09;615557,05;98184,3;120338,02;197369,74;247191,68;421962,69;876921,97;33846,25;76030,59;101080,09;147547,8;203498,93;371411,66;69146,87;84949,15;134080,18;166895,73;288347,52;616567,33;3,04;1,49;60.835;406;1282;1279;41256;21240;1221;21277;15319.24095;160775.5377;102296.2472;14.97536946;13892.995;8839.661;5982.627;212.830138;177.851636;125.35;47.83417215;77.51582785;52.50163604;26.61571031;25.88592572;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56.27316665;;;;;;;;;;;;;;;;;;;-6.079526508;5.129061588;11.2085881;349.8481762;292.3508441;206.0491493;78.62936164;127.4197877;86.30169481;43.75065392;42.55104088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.925013013;;;;;;;;;;;;;;;;;;;-0.099934684;0.084311031;0.184245715;9.576;18.408;8.832;8.803;12.671;3.868;;;;;;;0.773;5.737;4.964;-0.454;1.311;1.765;9.122;19.719;10.597;8.517;-0.938;15.7409386;30.25889702;14.51795841;14.47028849;20.82847045;6.358181968;;;;;;;1.270650119;9.430426564;8.159776444;-0.746280924;2.155009452;2.901290376;14.99465768;32.41390647;17.41924879;14.00016438;-1.541875565
1976;24,05;14,65;4,75;2,96;1;0.61;0.2;9,4;9,9;1,79;1,97;0,38;0.41;0.79;24.07;14.67;4.76;2.97;1;0.62;0.2;9.4;9.9;1.79;1.97;0.38;0.42;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10245,988;10245,988;;71301;;0,174545455;39868,81;;39868,81;95899,46;116831,42;189482,72;236393,81;396719,03;;799684,29;33643,18;74967,49;98668,6;142571,63;196312,51;351945,11;68432,99;83544,21;128533,6;160574,13;275532,98;567880,29;95965,32;116951,27;189882,79;237052,99;398509,34;808015,97;33635,86;74979,37;98718,39;142712,59;196688,91;353008,61;68434,51;83576,27;128835;160762,88;275724,93;567986,69;3,116;1,473;70.951;414;1296;1256;41262;21293;1233;21246;17509.60672;159521.0499;102139.3726;17.14285714;14033.083;8985.211;6040.328;245.7137644;201.3275227;142.8;57.98834661;84.81165339;58.52752266;29.12079327;29.40672939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66.80171231;;;;;;;;;;;;;;;;;;;-6.851616696;5.862688862;12.71430556;346.3147305;283.7557225;201.2656622;81.73013292;119.5355293;82.49006027;41.0435276;41.44653266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.941518968;;;;;;;;;;;;;;;;;;;-0.096568289;0.082630109;0.179198398;10.741;21.024;10.283;9.325;13.719;4.394;;;;;;;1.416;7.305;5.889;-1.247;0.894;2.141;9.494;21.918;12.424;9.611;-1.097;15.13861679;29.63171766;14.49310087;13.14287325;19.33587969;6.193006441;;;;;;;1.995743541;10.29583797;8.300094431;-1.757550986;1.260024524;3.01757551;13.38106581;30.89174219;17.51067638;13.54596834;-1.546137475
1977;24,05;14,57;4,7;2,94;1,01;0.64;;9,47;9,87;1,76;1,93;0,37;;;24.06;14.59;4.71;2.95;1.01;0.64;;9.47;9.88;1.76;1.93;0.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10428,589;10428,589;;77858;;0,190909091;39106,69;;39106,69;94038,82;113993,9;183880,28;230055,8;395170,38;;;33003,12;74083,73;96522,31;137704,77;188777,15;;68125,12;83035,32;124034,1;156019,61;258961,78;;94093,62;114092,23;184223,26;230590,84;396696,53;;32997,03;74095,01;96559,47;137855,68;189064,42;;68129,81;83050,87;124058,01;156190,52;259075,56;;3,01;1,498;81.631;427;1232;1252;41232;31293;1262;31279;19691.0563;159986.0738;103022.7945;19.11330049;14192.234;9139.068;6139.532;279.4600786;226.8155392;161.2;67.97776665;93.22223335;65.61553922;32.00863652;33.6069027;78.41157728;;;;25.76703785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75.62178987;;;;;;;;;;;;;;;;;;;-8.045046328;6.865600501;14.91064683;342.3455288;277.8546621;197.4739988;83.27445045;114.1995484;80.38066325;39.21137376;41.16928949;96.0561273;;;;31.56526056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.926385685;;;;;;;;;;;;;;;;;;;-0.098553813;0.084105309;0.182659123;11.91;23.433;11.523;9.824;14.625;4.801;;;;;;;2.086;8.808;6.722;-1.781;0.626;2.407;10.129;24.059;13.93;12.02;-2.071;14.59004545;28.7060063;14.11596085;12.0346437;17.9159878;5.881344097;;;;;;;2.555401747;10.7900185;8.234616751;-2.181769181;0.766865529;2.94863471;12.40827627;29.47287183;17.06459556;14.72479818;-2.537026375
1978;23,93;14,49;4,65;2,89;0,98;0.62;;9,45;9,83;1,77;1,91;0,36;;;23.95;14.5;4.66;2.9;0.98;0.62;;9.45;9.83;1.77;1.91;0.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10616,188;10616,188;;86678;;0,205454545;39739,69;;39739,69;95104,91;115130,67;184986,29;229596,5;389457,15;;;33588;75079,15;97666,77;140376,07;189631,34;;67914,28;84347,6;126112,22;155484,29;260128,79;;95161,34;115228,83;185327,65;230142,44;391061,02;;33581,73;75093,86;97704,12;140512,87;189912,79;;67916,15;84377,41;126132,85;155523,39;260405,82;;3,093;1,478;88.241;426;1278;1245;41209;21202;1289;31290;21455.22263;159934.7986;103700.2427;20.68965517;14359.255;9310.408;6149.655;308.0810128;247.2146909;175.5;76.69033996;98.80966004;71.7146909;33.92712638;37.78756452;89.93002858;;;;29.06370668;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82.99124752;;;;;;;;;;;;;;;;;;;-10.41531826;7.580815169;17.99613343;349.1359037;280.1585328;198.8871386;86.91009844;111.9770402;81.27139413;38.44825691;42.82313722;101.9141086;;;;32.93673767;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.940506652;;;;;;;;;;;;;;;;;;;-0.118032641;0.08591035;0.203942991;11.68;24.573;12.893;10.183;15.522;5.339;;;;;;;1.497;9.051;7.554;-3.18;-0.484;2.696;8.5;24.089;15.589;11.539;-2.662;13.23647737;27.84759919;14.61112181;11.53998708;17.59046248;6.050475403;;;;;;;1.696490294;10.25713671;8.560646412;-3.603766956;-0.548497864;3.055269093;9.632710418;27.29910132;17.66639091;13.07668771;-3.016738251
