"LOCATION","Country","TRANSACT","Transaction","SECTOR","Sector","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,17345.0854,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,22682.1449,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,25840.4122,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,17824.5804,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,19309.5053,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,25749.5618,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,26153.2435,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,24776.4889,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,24657.0636,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,31167.7112,,
"HUN","Hungary","LF52ASNC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,29389.8804,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1990","1990","USD","US Dollar","6","Millions",,,0,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1991","1991","USD","US Dollar","6","Millions",,,22.4808,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1992","1992","USD","US Dollar","6","Millions",,,85.7449,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1993","1993","USD","US Dollar","6","Millions",,,198.6097,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1994","1994","USD","US Dollar","6","Millions",,,391.1916,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,489.0156,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,779.7308,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,1251.0319,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,1541.4327,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,1770.7825,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,1994.8513,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,2549.7402,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,4211.8405,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,4378.9583,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,5902.7289,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,8846.039,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,13356.3615,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,18735.363,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,13625.2515,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,16477.5881,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,18668.5598,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,13722.9059,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,15678.3189,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,22001.2426,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,21749.3497,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,20608.5441,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,20602.8091,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,25859.099,,
"HUN","Hungary","LF52LINC","Investment fund shares/units","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,24745.5862,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1990","1990","USD","US Dollar","6","Millions",,,245.5036,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1991","1991","USD","US Dollar","6","Millions",,,300.2777,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1992","1992","USD","US Dollar","6","Millions",,,346.6476,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1993","1993","USD","US Dollar","6","Millions",,,416.425,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1994","1994","USD","US Dollar","6","Millions",,,548.9385,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,693.6761,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,713.6725,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,980.113,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,1321.7413,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,2107.5083,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,3235.3668,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,6383.2419,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,8990.6022,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,15292.6366,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,16124.9709,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,33981.7726,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,60571.6574,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,139083.3961,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,195829.5886,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,198139.5012,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,158232.7438,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,169283.7544,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,199709.623,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,199139.375,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,174209.2849,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,154156.9445,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,202788.716,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,204243.9726,,
"HUN","Hungary","LF5ASNC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,125868.2708,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1990","1990","USD","US Dollar","6","Millions",,,2130.9472,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1991","1991","USD","US Dollar","6","Millions",,,3897.4478,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1992","1992","USD","US Dollar","6","Millions",,,5226.6405,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1993","1993","USD","US Dollar","6","Millions",,,7492.721,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1994","1994","USD","US Dollar","6","Millions",,,8795.2932,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,11588.1408,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,14422.7612,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,22454.5995,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,24180.1717,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,34531.0708,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,41207.3754,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,62135.4084,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,79639.6518,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,90212.1056,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,114566.0824,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,137739.0486,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,173429.9186,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,237851.1963,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,243583.3963,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,247396.8682,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,231472.9739,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,211785.2875,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,231065.7629,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,229539.0319,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,204141.0643,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,210242.4345,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,266964.677,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,270592.2726,,
"HUN","Hungary","LF5LINC","Equity and investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,198277.9953,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1990","1990","USD","US Dollar","6","Millions",,,245.5036,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1991","1991","USD","US Dollar","6","Millions",,,300.2777,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1992","1992","USD","US Dollar","6","Millions",,,346.6476,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1993","1993","USD","US Dollar","6","Millions",,,416.425,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1994","1994","USD","US Dollar","6","Millions",,,548.9385,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,693.6761,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,713.6725,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,980.113,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,1321.7094,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,2107.4252,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,3235.1737,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,6383.2419,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,8966.8591,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,15193.0069,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,15813.2564,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,33160.2585,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,58024.0424,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,134645.5072,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,191810.5423,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,191615.0157,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,150690.0743,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,164838.7652,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,195549.8167,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,194563.0547,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,168998.6648,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,149213.3447,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,197884.0819,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,197883.9657,,
"HUN","Hungary","LF51ASNC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,120224.2792,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1990","1990","USD","US Dollar","6","Millions",,,2130.9472,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1991","1991","USD","US Dollar","6","Millions",,,3897.4478,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1992","1992","USD","US Dollar","6","Millions",,,5224.9256,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1993","1993","USD","US Dollar","6","Millions",,,7488.7488,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1994","1994","USD","US Dollar","6","Millions",,,8787.4695,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,11578.3609,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,14407.1667,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,22429.5774,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,24147.0575,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,34499.8772,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,41161.6233,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,62080.8838,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,79598.6321,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,90160.5088,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,114515.5805,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,137659.9354,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,173239.4113,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,237518.4694,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,243284.1839,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,247076.9394,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,231102.1567,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,211441.9727,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,230537.143,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,228711.0307,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,203334.338,,
"HUN","Hungary","LF51LINC","Equity","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,209466.7795,,
