"LOCATION","Country","TRANSACT","Transaction","SECTOR","Sector","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"COL","Colombia","SAF5LINC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,306149.8384,,
"COL","Colombia","SAF5ASNC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,12681.06,,
"COL","Colombia","SAF5ASNC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,21238.5218,,
"COL","Colombia","SAF5ASNC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,17926.799,,
"COL","Colombia","SAF5ASNC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,14009.96,,
"COL","Colombia","SAF5ASNC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,11776.7104,,
"COL","Colombia","SAF5ASNC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,15453.2927,,
"COL","Colombia","SAF5ASNC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,18148.6706,,
"COL","Colombia","SAF5ASNC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,20747.4925,,
"COL","Colombia","SAF5ASNC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,24942.1203,,
"COL","Colombia","SAF5ASNC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,37380.3032,,
"COL","Colombia","SAF5ASNC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,45921.0286,,
"COL","Colombia","SAF5ASNC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,58883.4954,,
"COL","Colombia","SAF5ASNC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,70057.2083,,
"COL","Colombia","SAF5ASNC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,76751.7323,,
"COL","Colombia","SAF5ASNC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,82316.7065,,
"COL","Colombia","SAF5ASNC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,100567.9456,,
"COL","Colombia","SAF5ASNC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,121852.6033,,
"COL","Colombia","SAF5ASNC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,138658.323,,
"COL","Colombia","SAF5ASNC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,155645.2392,,
"COL","Colombia","SAF5ASNC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,164863.2743,,
"EST","Estonia","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,3182.2853,,
"EST","Estonia","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,3956.4264,,
"EST","Estonia","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,4181.1216,,
"EST","Estonia","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,5236.8855,,
"EST","Estonia","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,5727.2669,,
"EST","Estonia","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,5364.6522,,
"EST","Estonia","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,5624.7988,,
"EST","Estonia","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,8130.0221,,
"EST","Estonia","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,12794.5653,,
"EST","Estonia","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,17464.9507,,
"EST","Estonia","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,19929.8103,,
"EST","Estonia","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,31001.3851,,
"EST","Estonia","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,40948.5209,,
"EST","Estonia","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,36239.8599,,
"EST","Estonia","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,34512.8689,,
"EST","Estonia","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,27549.9981,,
"EST","Estonia","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,21968.8693,,
"EST","Estonia","SAF5ASNC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,22966.5319,,
"EST","Estonia","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,368.9824,,
"EST","Estonia","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,515.4322,,
"EST","Estonia","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,1244.3282,,
"EST","Estonia","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,1615.8819,,
"EST","Estonia","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,2416.2646,,
"EST","Estonia","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,2493.6251,,
"EST","Estonia","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,2884.4328,,
"EST","Estonia","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,4029.6039,,
"EST","Estonia","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,6714.3856,,
"EST","Estonia","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,10543.7332,,
"EST","Estonia","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,11118.1682,,
"EST","Estonia","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,12269.7904,,
"EST","Estonia","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,15743.8195,,
"EST","Estonia","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,14583.9748,,
"EST","Estonia","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,15087.7157,,
"EST","Estonia","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,15189.1213,,
"EST","Estonia","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,15843.4173,,
"EST","Estonia","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,18654.3369,,
"EST","Estonia","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,13.5143,,
"EST","Estonia","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,52.323,,
"EST","Estonia","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,156.5097,,
"EST","Estonia","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,120.7623,,
"EST","Estonia","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,133.0192,,
"EST","Estonia","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,196.6546,,
"EST","Estonia","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,302.0186,,
"EST","Estonia","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,466.2637,,
"EST","Estonia","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,885.4925,,
"EST","Estonia","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,1492.7635,,
"EST","Estonia","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,2338.599,,
"EST","Estonia","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,4345.8827,,
"EST","Estonia","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,6484.7304,,
"EST","Estonia","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,5245.6378,,
"EST","Estonia","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,4931.027,,
"EST","Estonia","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,4617.0076,,
"EST","Estonia","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,3970.7203,,
"EST","Estonia","SAF51LINC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,4465.7732,,
"EST","Estonia","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,0,,
"EST","Estonia","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,2.264,,
"EST","Estonia","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,11.7873,,
"EST","Estonia","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,1.5168,,
"EST","Estonia","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,2.0109,,
"EST","Estonia","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,2.6047,,
"EST","Estonia","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,5.041,,
"EST","Estonia","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,14.1419,,
"EST","Estonia","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,43.7514,,
"EST","Estonia","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,164.3622,,
"EST","Estonia","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,265.341,,
"EST","Estonia","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,587.0537,,
"EST","Estonia","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,963.37,,
"EST","Estonia","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,284.6066,,
"EST","Estonia","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,361.0211,,
"EST","Estonia","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,409.3793,,
"EST","Estonia","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,297.4676,,
"EST","Estonia","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,312.4339,,
"EST","Estonia","SAF5LINC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,13.5143,,
"EST","Estonia","SAF5LINC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,52.323,,
"EST","Estonia","SAF5LINC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,156.5097,,
"EST","Estonia","SAF5LINC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,120.7623,,
"EST","Estonia","SAF5LINC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,133.0192,,
"EST","Estonia","SAF5LINC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,199.9105,,
"EST","Estonia","SAF5LINC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,308.4747,,
"EST","Estonia","SAF5LINC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,481.0342,,
"EST","Estonia","SAF5LINC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,931.8916,,
"EST","Estonia","SAF5LINC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,1592.3356,,
"EST","Estonia","SAF5LINC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,2539.9126,,
"EST","Estonia","SAF5LINC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,4681.5489,,
"EST","Estonia","SAF5LINC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,7356.9112,,
"EST","Estonia","SAF5LINC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,5943.2057,,
"EST","Estonia","SAF5LINC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,6013.9463,,
"EST","Estonia","SAF5LINC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,6107.8217,,
"EST","Estonia","SAF5LINC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,5372.014,,
"EST","Estonia","SAF5LINC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,6200.5203,,
"ISR","Israel","SAF52ASNC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,53303.437,,
"ISR","Israel","SAF52ASNC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,46620.9176,,
"ISR","Israel","SAF52ASNC","Mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,56667.8194,,
"ISR","Israel","SAF5LINC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,527603.3666,,
"ISR","Israel","SAF5LINC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,407043.8168,,
"ISR","Israel","SAF5LINC","Shares and other equity","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,415000.1259,,
"ISR","Israel","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,132932.9801,,
"ISR","Israel","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,126612.0034,,
"ISR","Israel","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,116619.3243,,
"ISR","Israel","SAF51ASNC","Shares and other equity, except mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,123634.3424,,
"ISR","Israel","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,345.9603,,
"ISR","Israel","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,417.0189,,
"ISR","Israel","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,315.8859,,
"ISR","Israel","SAF52ASNC","Mutual funds shares","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,341.0126,,
"ISR","Israel","SAF5LINC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,77300.9272,,
"ISR","Israel","SAF5LINC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,81660.7495,,
"ISR","Israel","SAF5LINC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,85027.2157,,
"ISR","Israel","SAF5LINC","Shares and other equity","S2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,94174.1227,,
"AUT","Austria","SAF51ASNC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,133720.6121,,
"AUT","Austria","SAF51ASNC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,137179.526,,
"AUT","Austria","SAF51ASNC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,140675.491,,
"AUT","Austria","SAF51ASNC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,161654.7791,,
"AUT","Austria","SAF51ASNC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,166721.2762,,
"AUT","Austria","SAF51ASNC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,164702.1662,,
"AUT","Austria","SAF51ASNC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,152354.6053,,
"AUT","Austria","SAF51ASNC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,189127.9588,,
"AUT","Austria","SAF51ASNC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,256170.8041,,
"AUT","Austria","SAF51ASNC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,312184.8477,,
"AUT","Austria","SAF51ASNC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,416974.3672,,
"AUT","Austria","SAF51ASNC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,542316.9019,,
"AUT","Austria","SAF51ASNC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,716346.0696,,
"AUT","Austria","SAF51ASNC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,620270.8117,,
"AUT","Austria","SAF51ASNC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,736282.0783,,
"AUT","Austria","SAF51ASNC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,702733.9058,,
"AUT","Austria","SAF51ASNC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,665670.9267,,
"AUT","Austria","SAF51ASNC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,718445.3878,,
"AUT","Austria","SAF51LINC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,141950.6983,,
"AUT","Austria","SAF51LINC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,146578.7128,,
"AUT","Austria","SAF51LINC","Shares and other equity, except mutual funds shares","S1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,145532.0611,,
