Year,Economy,Economy Label,Flow,Flow Label,US$ at current prices in millions,US$ at current prices in millions Footnote,US$ at current prices in millions Missing value,Percentage of Gross Domestic Product,Percentage of Gross Domestic Product Footnote,Percentage of Gross Domestic Product Missing value
2019,784,"United Arab Emirates",16,"Payments",52879.51,,,12.65091,,
2019,826,"United Kingdom",15,"Receipts",4214.815,,,0.14782,,
2019,826,"United Kingdom",16,"Payments",10360.301,,,0.36334,,
2019,834,"United Republic of Tanzania",15,"Receipts",433.5,,,0.71611,,
2019,834,"United Republic of Tanzania",16,"Payments",87.215,,,0.14407,,
2019,840,"United States",15,"Receipts",7049,,,0.03275,,
2019,840,"United States",16,"Payments",71583,,,0.33261,,
2019,858,"Uruguay",15,"Receipts",112.272,,,0.18094,,
2019,858,"Uruguay",16,"Payments",116.8,,,0.18824,,
2019,860,"Uzbekistan",15,"Receipts",8546.154,,,14.1766,,
2019,860,"Uzbekistan",16,"Payments",274.722,,,0.45572,,
2019,548,"Vanuatu",15,"Receipts",152.098,,,16.17279,,
2019,548,"Vanuatu",16,"Payments",15.54,,,1.65242,,
2019,704,"Viet Nam",15,"Receipts",10885.225,,,3.25549,,
2019,887,"Yemen",15,"Receipts",3770.584,,,29.04871,,
2019,894,"Zambia",15,"Receipts",98.259,,,0.42153,,
2019,894,"Zambia",16,"Payments",103.807,,,0.44532,,
2019,716,"Zimbabwe",15,"Receipts",1417.012,,,6.27148,,
2019,716,"Zimbabwe",16,"Payments",13.481,,,0.05966,,
2020,004,"Afghanistan",15,"Receipts",788.917,,,3.94794,,
2020,004,"Afghanistan",16,"Payments",225.421,,,1.12806,,
2020,008,"Albania",15,"Receipts",1465.987,,,9.66836,,
2020,008,"Albania",16,"Payments",124.63,,,0.82195,,
2020,012,"Algeria",15,"Receipts",1699.6,"Imputed from EIU",,1.16616,,
2020,012,"Algeria",16,"Payments",149.253,,,0.10241,,
2020,020,"Andorra",15,"Receipts",47.416,,,1.64014,,
2020,020,"Andorra",16,"Payments",83.804,,,2.8988,,
2020,024,"Angola",15,"Receipts",8.053,,,0.01469,,
2020,024,"Angola",16,"Payments",576.471,,,1.05155,,
2020,660,"Anguilla",15,"Receipts",3.561,"Imputed from IMF_bop",,1.37782,,
2020,660,"Anguilla",16,"Payments",11.622,"Imputed from IMF_bop",,4.49688,,
2020,028,"Antigua and Barbuda",15,"Receipts",36.22,,,2.55422,,
2020,028,"Antigua and Barbuda",16,"Payments",44.158,,,3.11398,,
2020,032,"Argentina",15,"Receipts",648.09,,,0.16801,,
2020,032,"Argentina",16,"Payments",521.041,,,0.13508,,
2020,051,"Armenia",15,"Receipts",1327.006,,,10.49706,,
2020,051,"Armenia",16,"Payments",304.366,,,2.40763,,
2020,533,"Aruba",15,"Receipts",34.984,,,1.36715,,
2020,533,"Aruba",16,"Payments",101.763,,,3.9768,,
2020,036,"Australia",15,"Receipts",1197.284,,,0.08329,,
2020,036,"Australia",16,"Payments",4422.969,,,0.30767,,
2020,040,"Austria",15,"Receipts",3026.771,,,0.69573,,
2020,040,"Austria",16,"Payments",6214.085,,,1.42836,,
2020,031,"Azerbaijan",15,"Receipts",1403.087,,,3.28646,,
2020,031,"Azerbaijan",16,"Payments",731.878,,,1.71428,,
2020,044,"Bahamas",15,"Receipts",50.806,,,0.52084,,
2020,044,"Bahamas",16,"Payments",235.468,,,2.41393,,
2020,048,"Bahrain",16,"Payments",2738.032,,,7.9083,,
2020,050,"Bangladesh",15,"Receipts",21751.646,,,5.82457,,
2020,050,"Bangladesh",16,"Payments",94.828,,,0.02539,,
2020,052,"Barbados",15,"Receipts",85.176,,,1.79741,,
2020,112,"Belarus",15,"Receipts",1013.7,,,1.65174,,
2020,112,"Belarus",16,"Payments",245.2,,,0.39953,,
2020,056,"Belgium",15,"Receipts",12940.699,,,2.45897,,
2020,056,"Belgium",16,"Payments",6058.986,,,1.15132,,
2020,084,"Belize",15,"Receipts",120.684,,,5.89354,,
2020,084,"Belize",16,"Payments",42.407,,,2.07095,,
2020,204,"Benin",15,"Receipts",204.624,,,1.30444,,
2020,204,"Benin",16,"Payments",92.063,,,0.58688,,
2020,060,"Bermuda",15,"Receipts",1574.101,,,22.85562,,
2020,060,"Bermuda",16,"Payments",183.196,,,2.65997,,
2020,064,"Bhutan",15,"Receipts",83.435,,,3.39498,,
2020,064,"Bhutan",16,"Payments",47.981,,,1.95233,,
2020,068,"Bolivia (Plurinational State of)",15,"Receipts",1126.518,,,3.07541,,
2020,068,"Bolivia (Plurinational State of)",16,"Payments",215.68,,,0.58881,,
2020,070,"Bosnia and Herzegovina",15,"Receipts",1931.04,,,9.5473,,
2020,070,"Bosnia and Herzegovina",16,"Payments",96.76,,,0.4784,,
2020,072,"Botswana",15,"Receipts",44.223,,,0.2962,,
2020,072,"Botswana",16,"Payments",182.229,,,1.22055,,
2020,076,"Brazil",15,"Receipts",3566.219,,,0.2416,,
2020,076,"Brazil",16,"Payments",1607.787,,,0.10892,,
2020,096,"Brunei Darussalam",15,"Receipts",0.87,,,0.00725,,
2020,100,"Bulgaria",15,"Receipts",2059.5,,,2.93362,,
2020,100,"Bulgaria",16,"Payments",189.12,,,0.26939,,
2020,854,"Burkina Faso",15,"Receipts",524.608,,,2.90089,,
2020,854,"Burkina Faso",16,"Payments",201.769,,,1.11571,,
2020,108,"Burundi",15,"Receipts",48.329,,,1.40027,,
2020,132,"Cabo Verde",15,"Receipts",234.138,,,12.46559,,
2020,132,"Cabo Verde",16,"Payments",37.06,,,1.97308,,
2020,116,"Cambodia",15,"Receipts",2587.757,,,10.00185,,
2020,116,"Cambodia",16,"Payments",226.459,,,0.87528,,
2020,120,"Cameroon",15,"Receipts",334.097,,,0.8194,,
2020,120,"Cameroon",16,"Payments",101.578,,,0.24913,,
2020,124,"Canada",15,"Receipts",821.832,,,0.04988,,
2020,124,"Canada",16,"Payments",7458.003,,,0.45266,,
2020,136,"Cayman Islands",15,"Receipts",9.009,,,0.15952,,
2020,136,"Cayman Islands",16,"Payments",492.116,,,8.71429,,
2020,152,"Chile",15,"Receipts",66.197,,,0.02605,,
2020,152,"Chile",16,"Payments",615.58,,,0.24226,,
2020,156,"China",15,"Receipts",59506.673,,,0.40515,,
2020,156,"China",16,"Payments",18295.889,,,0.12457,,
2020,344,"China, Hong Kong SAR",15,"Receipts",426.573,,,0.12367,,
2020,344,"China, Hong Kong SAR",16,"Payments",908.546,,,0.26339,,
2020,446,"China, Macao SAR",15,"Receipts",65.769,,,0.25951,,
2020,446,"China, Macao SAR",16,"Payments",2140.938,,,8.44767,,
2020,158,"China, Taiwan Province of",15,"Receipts",415,"Imputed from EIU",,0.06165,,
2020,170,"Colombia",15,"Receipts",6924.526,,,2.5643,,
2020,170,"Colombia",16,"Payments",254.085,,,0.09409,,
2020,174,"Comoros",15,"Receipts",226.656,,,18.5195,,
2020,174,"Comoros",16,"Payments",1.064,,,0.08695,,
2020,178,"Congo",15,"Receipts",12.632,,,0.11015,,
2020,188,"Costa Rica",15,"Receipts",524.787,,,0.84106,,
2020,188,"Costa Rica",16,"Payments",490.881,,,0.78672,,
2020,384,"Cote d'Ivoire",15,"Receipts",329.148,,,0.5226,,
2020,384,"Cote d'Ivoire",16,"Payments",935.87,,,1.48591,,
2020,191,"Croatia",15,"Receipts",4194.813,,,7.28181,,
2020,191,"Croatia",16,"Payments",828.601,,,1.43837,,
2020,192,"Cuba",15,"Receipts",2796,"Imputed from EIU",,2.60452,,
2020,531,"Curacao",15,"Receipts",132.288,,,5.21984,,
2020,531,"Curacao",16,"Payments",121.685,,,4.80146,,
2020,196,"Cyprus",15,"Receipts",567.643,,,2.25012,,
2020,196,"Cyprus",16,"Payments",863.632,,,3.42341,,
2020,203,"Czechia",15,"Receipts",4185.807,,,1.70172,,
2020,203,"Czechia",16,"Payments",3251.663,,,1.32195,,
2020,180,"Dem. Rep. of the Congo",15,"Receipts",1196.048,,,2.63984,,
2020,180,"Dem. Rep. of the Congo",16,"Payments",746.031,,,1.64659,,
2020,208,"Denmark",15,"Receipts",1331.724,,,0.37538,,
2020,208,"Denmark",16,"Payments",3402.495,,,0.95909,,
2020,262,"Djibouti",15,"Receipts",64.055,,,1.87107,,
2020,212,"Dominica",15,"Receipts",33.656,,,6.64338,,
2020,212,"Dominica",16,"Payments",13.329,,,2.63097,,
2020,214,"Dominican Republic",15,"Receipts",8331.6,,,10.56711,,
2020,214,"Dominican Republic",16,"Payments",837.3,,,1.06196,,
2020,218,"Ecuador",15,"Receipts",3343.696,,,3.36757,,
2020,218,"Ecuador",16,"Payments",518.02,,,0.52172,,
2020,818,"Egypt",15,"Receipts",29602.9,,,7.96784,,
2020,818,"Egypt",16,"Payments",444.9,,,0.11975,,
2020,222,"El Salvador",15,"Receipts",5931.313,,,23.79179,,
2020,222,"El Salvador",16,"Payments",186.719,,,0.74897,,
2020,233,"Estonia",15,"Receipts",506.847,,,1.61569,,
2020,233,"Estonia",16,"Payments",244.605,,,0.77973,,
2020,748,"Eswatini",15,"Receipts",112.495,,,2.82493,,
2020,748,"Eswatini",16,"Payments",24.421,,,0.61326,,
2020,231,"Ethiopia",15,"Receipts",404.088,,,0.41821,,
2020,231,"Ethiopia",16,"Payments",17.08,,,0.01768,,
2020,234,"Faroe Islands",15,"Receipts",158.412,,,,,"No value reported or collected"
2020,242,"Fiji",15,"Receipts",317.156,,,7.15529,,
2020,242,"Fiji",16,"Payments",7.445,,,0.16797,,
2020,246,"Finland",15,"Receipts",598.131,,,0.21999,,
2020,246,"Finland",16,"Payments",927.12,,,0.341,,
2020,250,"France",15,"Receipts",28752.098,,,1.08604,,
2020,250,"France",16,"Payments",14833.738,,,0.56031,,
2020,258,"French Polynesia",15,"Receipts",581.56,,,10.0398,,
2020,266,"Gabon",15,"Receipts",18.458,,,0.12053,,
2020,270,"Gambia",15,"Receipts",416.419,,,22.97901,,
2020,270,"Gambia",16,"Payments",18.308,,,1.01029,,
2020,268,"Georgia",15,"Receipts",2109.659,,,13.31317,,
2020,268,"Georgia",16,"Payments",76.895,,,0.48525,,
2020,276,"Germany",15,"Receipts",18174.838,,,0.46749,,
2020,276,"Germany",16,"Payments",19906.133,,,0.51202,,
2020,288,"Ghana",15,"Receipts",4291.957,,,6.12759,,
2020,288,"Ghana",16,"Payments",727.201,,,1.03822,,
2020,300,"Greece",15,"Receipts",611.382,,,0.32437,,
2020,300,"Greece",16,"Payments",2725.263,,,1.44591,,
2020,308,"Grenada",15,"Receipts",70.431,,,6.75004,,
2020,308,"Grenada",16,"Payments",49.67,,,4.76033,,
2020,320,"Guatemala",15,"Receipts",11405.439,,,14.67595,,
2020,320,"Guatemala",16,"Payments",18.665,,,0.02402,,
2020,324,"Guinea",15,"Receipts",22.53,,,0.15992,,
2020,324,"Guinea",16,"Payments",22.62,,,0.16055,,
2020,624,"Guinea-Bissau",15,"Receipts",174.938,,,12.52636,,
2020,624,"Guinea-Bissau",16,"Payments",78.641,,,5.63105,,
2020,328,"Guyana",15,"Receipts",429.124,,,7.84324,,
2020,328,"Guyana",16,"Payments",130.319,,,2.38189,,
2020,332,"Haiti",15,"Receipts",3257.278,,,19.6841,,
2020,332,"Haiti",16,"Payments",549.483,,,3.32059,,
2020,340,"Honduras",15,"Receipts",5588.647,,,23.45425,,
2020,340,"Honduras",16,"Payments",291.71,,,1.22424,,
2020,348,"Hungary",15,"Receipts",3925.36,,,2.49662,,
2020,348,"Hungary",16,"Payments",1255.089,,,0.79827,,
2020,352,"Iceland",15,"Receipts",167.335,,,0.77593,,
2020,352,"Iceland",16,"Payments",291.008,,,1.3494,,
2020,356,"India",15,"Receipts",83149.173,,,3.10708,,
2020,356,"India",16,"Payments",7010.825,,,0.26198,,
2020,360,"Indonesia",15,"Receipts",9650.926,,,0.91128,,
2020,360,"Indonesia",16,"Payments",4546.94,,,0.42934,,
2020,364,"Iran (Islamic Republic of)",15,"Receipts",798,"Imputed from EIU",,0.2439,,
2020,368,"Iraq",15,"Receipts",644.4,,,0.35617,,
2020,368,"Iraq",16,"Payments",580.7,,,0.32096,,
2020,372,"Ireland",15,"Receipts",276.051,,,0.06441,,
2020,372,"Ireland",16,"Payments",623.776,,,0.14554,,
2020,376,"Israel",15,"Receipts",5991,,,1.45508,,
2020,376,"Israel",16,"Payments",5549.9,,,1.34794,,
2020,380,"Italy",15,"Receipts",9888.527,,,0.52115,,
2020,380,"Italy",16,"Payments",10194.687,,,0.53728,,
2020,388,"Jamaica",15,"Receipts",3066.874,,,22.20373,,
2020,388,"Jamaica",16,"Payments",306.276,,,2.21739,,
2020,392,"Japan",15,"Receipts",4887.785,,,0.09681,,
2020,392,"Japan",16,"Payments",8245.33,,,0.16331,,
2020,400,"Jordan",15,"Receipts",4819.155,,,11.05811,,
2020,400,"Jordan",16,"Payments",393.099,,,0.90201,,
2020,398,"Kazakhstan",15,"Receipts",374.391,,,0.21884,,
2020,398,"Kazakhstan",16,"Payments",2080.835,,,1.21628,,
2020,404,"Kenya",15,"Receipts",3107.932,,,3.08763,,
2020,404,"Kenya",16,"Payments",8.394,,,0.00834,,
2020,296,"Kiribati",15,"Receipts",14.916,,,8.3964,,
2020,296,"Kiribati",16,"Payments",1.056,,,0.59448,,
2020,412,"Kosovo",15,"Receipts",1436.088,,,18.56731,,
2020,412,"Kosovo",16,"Payments",49.721,,,0.64285,,
2020,414,"Kuwait",16,"Payments",17357.178,,,16.38262,,
2020,417,"Kyrgyzstan",15,"Receipts",2630.587,,,33.80837,,
2020,417,"Kyrgyzstan",16,"Payments",505.591,,,6.49787,,
2020,418,"Lao People's Dem. Rep.",15,"Receipts",232.166,,,1.21451,,
2020,418,"Lao People's Dem. Rep.",16,"Payments",96.285,,,0.50369,,
2020,428,"Latvia",15,"Receipts",1088.35,,,3.16464,,
2020,428,"Latvia",16,"Payments",174.639,,,0.5078,,
2020,422,"Lebanon",15,"Receipts",6593.407,,,16.90226,,
2020,422,"Lebanon",16,"Payments",2757.783,,,7.0696,,
2020,426,"Lesotho",15,"Receipts",449.887,,,21.92879,,
2020,426,"Lesotho",16,"Payments",2.829,,,0.1379,,
2020,430,"Liberia",15,"Receipts",335.579,,,13.52657,,
2020,430,"Liberia",16,"Payments",149.957,,,6.0445,,
2020,434,"Libya",16,"Payments",923.6,,,1.97174,,
2020,440,"Lithuania",15,"Receipts",790.58,,,1.38784,,
2020,440,"Lithuania",16,"Payments",365.939,,,0.64239,,
2020,442,"Luxembourg",15,"Receipts",2333.413,,,3.16612,,
2020,442,"Luxembourg",16,"Payments",14272.287,,,19.36555,,
2020,450,"Madagascar",15,"Receipts",495.357,,,3.79407,,
2020,450,"Madagascar",16,"Payments",42.945,,,0.32893,,
2020,454,"Malawi",15,"Receipts",231.651,,,1.96826,,
2020,454,"Malawi",16,"Payments",36.844,,,0.31305,,
2020,458,"Malaysia",15,"Receipts",1426.684,,,0.42292,,
2020,458,"Malaysia",16,"Payments",9089.67,,,2.69452,,
2020,462,"Maldives",15,"Receipts",4.65,,,0.12525,,
2020,462,"Maldives",16,"Payments",396.702,,,10.68527,,
2020,466,"Mali",15,"Receipts",997.137,,,5.70922,,
2020,466,"Mali",16,"Payments",205.399,,,1.17603,,
2020,470,"Malta",15,"Receipts",259.359,,,1.70042,,
2020,470,"Malta",16,"Payments",494.663,,,3.24312,,
2020,584,"Marshall Islands",15,"Receipts",33.45,,,13.83821,,
2020,584,"Marshall Islands",16,"Payments",17.684,,,7.31595,,
2020,478,"Mauritania",15,"Receipts",65,"Imputed from EIU",,0.7733,,
2020,478,"Mauritania",16,"Payments",38.619,,,0.45945,,
2020,480,"Mauritius",15,"Receipts",284.728,,,2.49739,,
2020,480,"Mauritius",16,"Payments",1102.389,,,9.6692,,
2020,484,"Mexico",15,"Receipts",43977.654,,,3.92366,,
2020,484,"Mexico",16,"Payments",647.379,,,0.05776,,
2020,583,"Micronesia (Federated States of)",15,"Receipts",23.339,,,5.72027,,
2020,496,"Mongolia",15,"Receipts",548.833,,,4.12254,,
2020,496,"Mongolia",16,"Payments",145.843,,,1.09549,,
2020,499,"Montenegro",15,"Receipts",600.703,,,12.56511,,
2020,499,"Montenegro",16,"Payments",98.245,,,2.05502,,
2020,500,"Montserrat",15,"Receipts",4.004,"Imputed from IMF_bop",,5.9894,,
2020,500,"Montserrat",16,"Payments",5.72,"Imputed from IMF_bop",,8.556,,
2020,504,"Morocco",15,"Receipts",7414.138,,,6.10953,,
2020,504,"Morocco",16,"Payments",152.347,,,0.12554,,
2020,508,"Mozambique",15,"Receipts",396.814,,,2.78751,,
2020,508,"Mozambique",16,"Payments",211.096,,,1.48289,,
2020,104,"Myanmar",15,"Receipts",2671.564,,,3.34072,,
2020,516,"Namibia",15,"Receipts",64.027,,,0.60495,,
2020,516,"Namibia",16,"Payments",104.743,,,0.98966,,
2020,524,"Nepal",15,"Receipts",8107.745,,,24.67436,,
2020,524,"Nepal",16,"Payments",44.143,,,0.13434,,
2020,528,"Netherlands (Kingdom of the)",15,"Receipts",2126.381,,,0.23372,,
2020,528,"Netherlands (Kingdom of the)",16,"Payments",14311.627,,,1.57306,,
2020,530,"Netherlands Antilles",15,"Receipts",,,"Not applicable",,,"Not applicable"
2020,530,"Netherlands Antilles",16,"Payments",,,"Not applicable",,,"Not applicable"
2020,540,"New Caledonia",15,"Receipts",621.062,,,6.56886,,
2020,554,"New Zealand",15,"Receipts",428.487,,,0.20173,,
2020,554,"New Zealand",16,"Payments",883.159,,,0.4158,,
2020,558,"Nicaragua",15,"Receipts",1855,,,14.63145,,
2020,562,"Niger",15,"Receipts",520.944,,,3.79029,,
2020,566,"Nigeria",15,"Receipts",17207.547,,,4.00271,,
2020,566,"Nigeria",16,"Payments",92.102,,,0.02142,,
2020,807,"North Macedonia",15,"Receipts",470.084,,,3.80295,,
2020,807,"North Macedonia",16,"Payments",27.314,,,0.22097,,
2020,578,"Norway",15,"Receipts",589.007,,,0.16022,,
2020,578,"Norway",16,"Payments",3870.829,,,1.0529,,
2020,512,"Oman",15,"Receipts",39.012,,,0.05139,,
2020,512,"Oman",16,"Payments",8772.237,,,11.55619,,
2020,586,"Pakistan",15,"Receipts",26089,,,8.8813,,
2020,586,"Pakistan",16,"Payments",187,,,0.06366,,
2020,585,"Palau",15,"Receipts",2.276,,,0.90369,,
2020,585,"Palau",16,"Payments",18.131,,,7.19897,,
2020,591,"Panama",15,"Receipts",386.538,,,0.67711,,
2020,591,"Panama",16,"Payments",508.879,,,0.89141,,
2020,598,"Papua New Guinea",15,"Receipts",2.297,,,0.00963,,
2020,598,"Papua New Guinea",16,"Payments",33.338,,,0.13979,,
2020,600,"Paraguay",15,"Receipts",583.715,,,1.64741,,
2020,600,"Paraguay",16,"Payments",72.849,,,0.2056,,
2020,604,"Peru",15,"Receipts",2904.046,,,1.43802,,
2020,604,"Peru",16,"Payments",164.983,,,0.0817,,
2020,608,"Philippines",15,"Receipts",34882.845,,,9.64277,,
2020,608,"Philippines",16,"Payments",211.194,,,0.05838,,
2020,616,"Poland",15,"Receipts",6727,,,1.12221,,
2020,616,"Poland",16,"Payments",7915,,,1.32039,,
2020,620,"Portugal",15,"Receipts",9692.351,,,4.23188,,
2020,620,"Portugal",16,"Payments",255.507,,,0.11156,,
2020,634,"Qatar",15,"Receipts",651.648,,,0.45124,,
2020,634,"Qatar",16,"Payments",10112.088,,,7.00228,,
2020,410,"Republic of Korea",15,"Receipts",7434.8,,,0.45215,,
2020,410,"Republic of Korea",16,"Payments",9684,,,0.58894,,
2020,498,"Republic of Moldova",15,"Receipts",1876.62,,,16.27492,,
2020,498,"Republic of Moldova",16,"Payments",207.37,,,1.79841,,
2020,642,"Romania",15,"Receipts",7625.731,,,3.03376,,
2020,642,"Romania",16,"Payments",536.806,,,0.21356,,
2020,643,"Russian Federation",15,"Receipts",9914.97,,,0.66406,,
2020,643,"Russian Federation",16,"Payments",16872.18,,,1.13003,,
2020,646,"Rwanda",15,"Receipts",280.069,,,2.7499,,
2020,646,"Rwanda",16,"Payments",55.651,,,0.54642,,
2020,659,"Saint Kitts and Nevis",15,"Receipts",31.564,,,3.56844,,
2020,659,"Saint Kitts and Nevis",16,"Payments",22.009,,,2.48824,,
2020,662,"Saint Lucia",15,"Receipts",56.385,,,3.96861,,
2020,662,"Saint Lucia",16,"Payments",19.635,,,1.38198,,
2020,670,"Saint Vincent and the Grenadines",15,"Receipts",63.006,,,7.24949,,
2020,670,"Saint Vincent and the Grenadines",16,"Payments",9.821,,,1.13004,,
2020,882,"Samoa",15,"Receipts",204.161,,,24.62291,,
2020,882,"Samoa",16,"Payments",21.125,,,2.54774,,
2020,674,"San Marino",15,"Receipts",17.659,,,1.14318,,
2020,674,"San Marino",16,"Payments",190.773,,,12.35006,,
2020,678,"Sao Tome and Principe",15,"Receipts",8.62,,,1.80924,,
2020,682,"Saudi Arabia",15,"Receipts",302.253,,,0.04116,,
2020,682,"Saudi Arabia",16,"Payments",34595.847,,,4.71159,,
2020,686,"Senegal",15,"Receipts",2607.383,,,10.62914,,
2020,686,"Senegal",16,"Payments",527.489,,,2.15034,,
2020,688,"Serbia",15,"Receipts",3868.522,,,7.25033,,
2020,688,"Serbia",16,"Payments",390.451,,,0.73178,,
2020,690,"Seychelles",15,"Receipts",9.98,,,0.72367,,
2020,690,"Seychelles",16,"Payments",44.858,,,3.25284,,
2020,694,"Sierra Leone",15,"Receipts",177.032,,,4.35727,,
2020,694,"Sierra Leone",16,"Payments",7.711,,,0.18978,,
2020,534,"Sint Maarten (Dutch part)",15,"Receipts",38.686,,,3.11916,,
2020,534,"Sint Maarten (Dutch part)",16,"Payments",81.397,,,6.56279,,
2020,703,"Slovakia",15,"Receipts",2463.633,,,2.30825,,
2020,703,"Slovakia",16,"Payments",410.589,,,0.38469,,
2020,705,"Slovenia",15,"Receipts",738.061,,,1.37353,,
2020,705,"Slovenia",16,"Payments",345.671,,,0.64329,,
2020,090,"Solomon Islands",15,"Receipts",27.509,,,1.79077,,
2020,090,"Solomon Islands",16,"Payments",65.713,,,4.27777,,
2020,706,"Somalia",15,"Receipts",1735,,,18.8505,,
2020,710,"South Africa",15,"Receipts",810.882,,,0.2397,,
2020,710,"South Africa",16,"Payments",920.782,,,0.27219,,
2020,724,"Spain",15,"Receipts",7845.018,,,0.61379,,
2020,724,"Spain",16,"Payments",352.807,,,0.0276,,
2020,144,"Sri Lanka",15,"Receipts",7140.414,,,8.45615,,
2020,144,"Sri Lanka",16,"Payments",1042.2,,,1.23424,,
2020,275,"State of Palestine",15,"Receipts",2559.661,,,16.48024,,
2020,275,"State of Palestine",16,"Payments",21.881,,,0.14088,,
2020,729,"Sudan",15,"Receipts",495.355,,,1.44455,,
2020,729,"Sudan",16,"Payments",199.518,,,0.58183,,
2020,736,"Sudan (...2011)",15,"Receipts",,,"Not applicable",,,"Not applicable"
2020,736,"Sudan (...2011)",16,"Payments",,,"Not applicable",,,"Not applicable"
2020,740,"Suriname",15,"Receipts",124.029,,,2.98209,,
2020,740,"Suriname",16,"Payments",77.357,,,1.85993,,
2020,752,"Sweden",15,"Receipts",3113.269,,,0.5691,,
2020,752,"Sweden",16,"Payments",2937.971,,,0.53705,,
2020,756,"Switzerland",15,"Receipts",2824.692,,,0.38069,,
2020,756,"Switzerland",16,"Payments",29617.313,,,3.99155,,
2020,760,"Syrian Arab Republic",15,"Receipts",1070.4,"Imputed from EIU",,6.16745,,
2020,762,"Tajikistan",15,"Receipts",2186.808,,,26.88489,,
2020,762,"Tajikistan",16,"Payments",108.392,,,1.33259,,
2020,764,"Thailand",15,"Receipts",8256.962,,,1.64988,,
2020,764,"Thailand",16,"Payments",7878.509,,,1.57426,,
2020,626,"Timor-Leste",15,"Receipts",127.567,,,5.89873,,
2020,626,"Timor-Leste",16,"Payments",291.999,,,13.5021,,
2020,768,"Togo",15,"Receipts",650.386,,,8.84452,,
2020,768,"Togo",16,"Payments",100.729,,,1.3698,,
2020,776,"Tonga",15,"Receipts",185.479,,,38.09198,,
2020,776,"Tonga",16,"Payments",29.092,,,5.97458,,
2020,780,"Trinidad and Tobago",15,"Receipts",194.438,,,0.93445,,
2020,780,"Trinidad and Tobago",16,"Payments",265.798,,,1.2774,,
2020,788,"Tunisia",15,"Receipts",2280.561,,,5.36117,,
2020,788,"Tunisia",16,"Payments",24.285,,,0.05709,,
2020,792,"Turkiye",15,"Receipts",810,,,0.11245,,
2020,792,"Turkiye",16,"Payments",521,,,0.07233,,
2020,798,"Tuvalu",15,"Receipts",2.201,,,4.25285,,
2020,798,"Tuvalu",16,"Payments",1.355,,,2.61781,,
2020,800,"Uganda",15,"Receipts",1061.903,,,2.79002,,
2020,800,"Uganda",16,"Payments",198.739,,,0.52216,,
2020,804,"Ukraine",15,"Receipts",15213,,,9.71346,,
2020,804,"Ukraine",16,"Payments",843,,,0.53825,,
2020,784,"United Arab Emirates",16,"Payments",42069.435,,,12.03796,,
2020,826,"United Kingdom",15,"Receipts",3248.094,,,0.1204,,
2020,826,"United Kingdom",16,"Payments",9382.38,,,0.34778,,
2020,834,"United Republic of Tanzania",15,"Receipts",326.161,,,0.50001,,
2020,834,"United Republic of Tanzania",16,"Payments",86.974,,,0.13333,,
2020,840,"United States",15,"Receipts",6827,,,0.03202,,
2020,840,"United States",16,"Payments",66126,,,0.31012,,
2020,858,"Uruguay",15,"Receipts",111.117,,,0.20705,,
2020,858,"Uruguay",16,"Payments",106.387,,,0.19823,,
2020,860,"Uzbekistan",15,"Receipts",7083.726,,,11.76216,,
2020,860,"Uzbekistan",16,"Payments",341.078,,,0.56634,,
2020,548,"Vanuatu",15,"Receipts",127.079,,,13.97363,,
2020,548,"Vanuatu",16,"Payments",8.473,,,0.93168,,
2020,704,"Viet Nam",15,"Receipts",10714.572,,,3.0912,,
2020,887,"Yemen",15,"Receipts",3770.584,,,40.04197,,
2020,894,"Zambia",15,"Receipts",134.865,,,0.7466,,
2020,894,"Zambia",16,"Payments",88.511,,,0.48999,,
2020,716,"Zimbabwe",15,"Receipts",1832.039,,,8.45632,,
2020,716,"Zimbabwe",16,"Payments",21.707,,,0.1002,,
2021,004,"Afghanistan",15,"Receipts",320,,,2.11069,,
2021,008,"Albania",15,"Receipts",1718.356,,,9.58339,,
2021,008,"Albania",16,"Payments",140.344,,,0.78271,,
2021,012,"Algeria",15,"Receipts",1792.2,"Imputed from EIU",,1.09633,,
2021,012,"Algeria",16,"Payments",83.216,,,0.05091,,
2021,020,"Andorra",15,"Receipts",53.001,,,1.5942,,
2021,020,"Andorra",16,"Payments",70.514,,,2.12095,,
2021,024,"Angola",15,"Receipts",12.631,,,0.01807,,
2021,024,"Angola",16,"Payments",445.4,,,0.63714,,
2021,660,"Anguilla",15,"Receipts",3.723,"Imputed from IMF_bop",,1.23705,,
2021,660,"Anguilla",16,"Payments",10.04,"Imputed from IMF_bop",,3.33564,,
2021,028,"Antigua and Barbuda",15,"Receipts",45.266,,,2.90069,,
2021,028,"Antigua and Barbuda",16,"Payments",52.124,,,3.34018,,
2021,032,"Argentina",15,"Receipts",901.123,,,0.18469,,
2021,032,"Argentina",16,"Payments",596.899,,,0.12234,,
2021,051,"Armenia",15,"Receipts",1556.823,,,11.21718,,
2021,051,"Armenia",16,"Payments",352.776,,,2.54181,,
2021,533,"Aruba",15,"Receipts",35.846,,,1.15512,,
2021,533,"Aruba",16,"Payments",111.332,,,3.58766,,
2021,036,"Australia",15,"Receipts",936.423,,,0.05343,,
2021,036,"Australia",16,"Payments",3810.033,,,0.21738,,
2021,040,"Austria",15,"Receipts",3201.021,,,0.66786,,
2021,040,"Austria",16,"Payments",7042.694,,,1.46938,,
2021,031,"Azerbaijan",15,"Receipts",1526.636,,,2.78454,,
2021,031,"Azerbaijan",16,"Payments",812.858,,,1.48263,,
