currency;lcu_to_usd;year
AMD;4,035800e+02;2012
ANG;1,778920e+00;2012
AOA;9,581153e+01;2012
ARS;4,915070e+00;2012
AUD;9,624040e-01;2012
AWG;1,790033e+00;2012
AZN;7,850000e-01;2012
BAM;1,482633e+00;2012
BBD;2,000000e+00;2012
BDT;7,972123e+01;2012
BGN;1,482359e+00;2012
BHD;3,770460e-01;2012
BIF;1,536360e+03;2012
BMD;1,000000e+00;2012
BND;1,221580e+00;2012
BOB;6,987173e+00;2012
BRL;2,048591e+00;2012
BSD;1,000000e+00;2012
BTC;7,434900e-02;2012
BTN;5,478775e+01;2012
BWP;7,776400e+00;2012
BYR;8,563413e+03;2012
BZD;1,993325e+00;2012
CAD;9,943560e-01;2012
CDF;9,237156e+02;2012
CHF;9,152410e-01;2012
CLF;2,096000e-02;2012
CLP;4,788660e+02;2012
CNY;6,235827e+00;2012
COP;1,766785e+03;2012
CRC;5,108580e+02;2012
CUP;2,268288e+01;2012
CVE;8,326467e+01;2012
CZK;1,903650e+01;2012
DJF;1,777775e+02;2012
DKK;5,654708e+00;2012
DOP;4,025825e+01;2012
DZD;7,849696e+01;2012
EEK;1,176012e+01;2012
EGP;6,322951e+00;2012
ETB;1,825208e+01;2012
EUR;7,580950e-01;2012
FJD;1,780012e+00;2012
FKP;6,165070e-01;2012
GBP;6,164920e-01;2012
GEL;1,657325e+00;2012
GHS;1,906200e+00;2012
GIP;6,205450e-01;2012
GMD;3,254325e+01;2012
GNF;7,009712e+03;2012
GTQ;7,899388e+00;2012
GYD;2,026017e+02;2012
HKD;7,750181e+00;2012
HNL;1,989682e+01;2012
HRK;5,727690e+00;2012
HTG;4,225313e+01;2012
HUF;2,211954e+02;2012
IDR;9,645261e+03;2012
ILS;3,731793e+00;2012
INR;5,492955e+01;2012
IQD;1,164173e+03;2012
IRR;1,227374e+04;2012
ISK;1,285663e+02;2012
JEP;6,165070e-01;2012
JMD;9,231744e+01;2012
JOD;7,101460e-01;2012
JPY;8,648452e+01;2012
KES;8,605665e+01;2012
KGS;4,740130e+01;2012
KHR;3,996168e+03;2012
KMF;3,723917e+02;2012
KPW;9,000000e+02;2012
KRW;1,064519e+03;2012
KWD;2,813000e-01;2012
KYD;8,223050e-01;2012
KZT;1,503402e+02;2012
LAK;7,977990e+03;2012
LBP;1,504207e+03;2012
LKR;1,275239e+02;2012
LRD;7,258333e+01;2012
LSL;8,472743e+00;2012
LTL;2,616393e+00;2012
LVL;5,287970e-01;2012
LYD;1,259350e+00;2012
MAD;8,443715e+00;2012
MDL;1,209862e+01;2012
MGA;2,260318e+03;2012
MKD;4,714956e+01;2012
MMK;8,560911e+02;2012
MNT;1,377500e+03;2012
MOP;7,979925e+00;2012
MRO;3,017788e+02;2012
MUR;3,064772e+01;2012
MVR;1,539503e+01;2012
MWK;3,265063e+02;2012
MXN;1,296990e+01;2012
MYR;3,057157e+00;2012
MZN;2,956667e+01;2012
NAD;8,473395e+00;2012
NGN;1,561455e+02;2012
NIO;2,410954e+01;2012
NOK;5,567305e+00;2012
NPR;8,765533e+01;2012
NZD;1,210916e+00;2012
OMR;3,849800e-01;2012
PAB;1,000000e+00;2012
PEN;2,551560e+00;2012
PGK;2,044800e+00;2012
PHP;4,102812e+01;2012
PKR;9,726749e+01;2012
PLN;3,089188e+00;2012
PYG;4,244126e+03;2012
QAR;3,641061e+00;2012
RON;3,367468e+00;2012
RSD;8,530714e+01;2012
RUB;3,055193e+01;2012
RWF;6,207996e+02;2012
SAR;3,750450e+00;2012
SBD;7,089747e+00;2012
SCR;1,312370e+01;2012
SDG;4,411867e+00;2012
SEK;6,506426e+00;2012
SGD;1,221395e+00;2012
SHP;6,165070e-01;2012
SLL;4,341251e+03;2012
SOS;1,604685e+03;2012
SRD;3,281250e+00;2012
STD;1,863028e+04;2012
SVC;8,744706e+00;2012
SYP;7,096362e+01;2012
SZL;8,470063e+00;2012
THB;3,058759e+01;2012
TJS;4,764467e+00;2012
TMT;2,850000e+00;2012
TND;1,552760e+00;2012
TOP;1,733011e+00;2012
TRY;1,785549e+00;2012
TTD;6,395286e+00;2012
TWD;2,904796e+01;2012
TZS;1,583208e+03;2012
UAH;8,044705e+00;2012
UGX;2,687437e+03;2012
USD;1,000000e+00;2012
UYU;1,915696e+01;2012
UZS;1,983233e+03;2012
VEF;4,293129e+00;2012
VND;2,082638e+04;2012
VUV;9,113333e+01;2012
WST;2,281549e+00;2012
XAF;4,967065e+02;2012
XCD;2,701850e+00;2012
XDR;6,500500e-01;2012
XOF;4,967000e+02;2012
XPF;9,040430e+01;2012
YER;2,149654e+02;2012
ZAR;8,473725e+00;2012
ZMK;5,202497e+03;2012
ZWL;3,223872e+02;2012
AED;3,673257e+00;2013
AFN;5,600975e+01;2013
ALL;1,020648e+02;2013
AMD;4,085360e+02;2013
ANG;1,789340e+00;2013
AOA;9,763478e+01;2013
ARS;6,516132e+00;2013
AUD;1,128797e+00;2013
AWG;1,790100e+00;2013
AZN;7,841000e-01;2013
BAM;1,422903e+00;2013
BBD;2,000000e+00;2013
BDT;7,769171e+01;2013
BGN;1,421903e+00;2013
BHD;3,769140e-01;2013
BIF;1,546167e+03;2013
BMD;1,000000e+00;2013
BND;1,264920e+00;2013
BOB;6,917399e+00;2013
BRL;2,360880e+00;2013
BSD;1,000000e+00;2013
BTC;1,328160e-03;2013
BTN;6,186791e+01;2013
BWP;8,754102e+00;2013
BYR;9,540432e+03;2013
BZD;1,992103e+00;2013
CAD;1,063692e+00;2013
CDF;9,225267e+02;2013
CHF;8,923030e-01;2013
CLF;2,253000e-02;2013
CLP;5,255646e+02;2013
CNY;6,065775e+00;2013
COP;1,928720e+03;2013
CRC;5,012702e+02;2013
CUP;2,268288e+01;2013
CVE;7,974305e+01;2013
CZK;1,988988e+01;2013
DJF;1,783930e+02;2013
DKK;5,422855e+00;2013
DOP;4,270585e+01;2013
DZD;7,836725e+01;2013
EEK;1,164090e+01;2013
EGP;6,953237e+00;2013
ERN;1,494000e+01;2013
ETB;1,912468e+01;2013
EUR;7,271840e-01;2013
FJD;1,877336e+00;2013
FKP;6,038180e-01;2013
GBP;6,038180e-01;2013
GEL;1,747870e+00;2013
GHS;2,367388e+00;2013
GIP;6,038180e-01;2013
GMD;3,795500e+01;2013
GNF;6,936008e+03;2013
GTQ;7,848769e+00;2013
GYD;2,046963e+02;2013
HKD;7,754187e+00;2013
HNL;2,028311e+01;2013
HRK;5,541872e+00;2013
HTG;4,369742e+01;2013
HUF;2,160468e+02;2013
IDR;1,217952e+04;2013
ILS;3,472788e+00;2013
INR;6,183584e+01;2013
IQD;1,166320e+03;2013
IRR;2,475033e+04;2013
ISK;1,151270e+02;2013
JEP;6,038180e-01;2013
JMD;1,060113e+02;2013
JOD;7,078990e-01;2013
JPY;1,052997e+02;2013
KES;8,641706e+01;2013
KGS;4,924700e+01;2013
KHR;4,007575e+03;2013
KMF;3,572671e+02;2013
KPW;9,000000e+02;2013
KRW;1,052800e+03;2013
KWD;2,824140e-01;2013
KYD;8,278270e-01;2013
KZT;1,544442e+02;2013
LAK;8,037797e+03;2013
LBP;1,506067e+03;2013
LKR;1,308107e+02;2013
LRD;8,076512e+01;2013
LSL;1,048683e+01;2013
LTL;2,510768e+00;2013
LVL;5,105450e-01;2013
LYD;1,238750e+00;2013
MAD;8,175219e+00;2013
MDL;1,304668e+01;2013
MGA;2,238805e+03;2013
MKD;4,468876e+01;2013
MMK;9,885750e+02;2013
MNT;1,639333e+03;2013
MOP;7,995291e+00;2013
MRO;2,917983e+02;2013
MTL;6,836020e-01;2013
MUR;3,020611e+01;2013
MVR;1,538112e+01;2013
MWK;4,304345e+02;2013
MXN;1,304425e+01;2013
MYR;3,281062e+00;2013
MZN;3,000865e+01;2013
NAD;1,048683e+01;2013
NGN;1,604177e+02;2013
NIO;2,538833e+01;2013
NOK;6,079076e+00;2013
NPR;9,899764e+01;2013
NZD;1,215892e+00;2013
OMR;3,850450e-01;2013
PAB;1,000000e+00;2013
PEN;2,797147e+00;2013
PGK;2,515229e+00;2013
PHP;4,438454e+01;2013
PKR;1,054933e+02;2013
PLN;3,019413e+00;2013
PYG;4,601108e+03;2013
QAR;3,641507e+00;2013
RON;3,246474e+00;2013
RSD;8,330045e+01;2013
RUB;3,288550e+01;2013
RWF;6,797424e+02;2013
SAR;3,750575e+00;2013
SBD;7,193739e+00;2013
SCR;1,207273e+01;2013
SDG;5,701965e+00;2013
SEK;6,440004e+00;2013
SGD;1,262660e+00;2013
SHP;6,038180e-01;2013
SLL;4,333500e+03;2013
SOS;1,120542e+03;2013
SRD;3,287500e+00;2013
STD;1,784267e+04;2013
SVC;8,758764e+00;2013
SYP;1,412512e+02;2013
SZL;1,048843e+01;2013
THB;3,274134e+01;2013
TJS;4,775000e+00;2013
TMT;2,850167e+00;2013
TND;1,644837e+00;2013
TOP;1,860806e+00;2013
TRY;2,146777e+00;2013
TTD;6,416841e+00;2013
TWD;2,986512e+01;2013
TZS;1,589522e+03;2013
UAH;8,251492e+00;2013
UGX;2,526202e+03;2013
USD;1,000000e+00;2013
UYU;2,124650e+01;2013
UZS;2,202150e+03;2013
VEF;6,296408e+00;2013
VND;2,111660e+04;2013
VUV;9,702250e+01;2013
WST;2,326035e+00;2013
XAF;4,771556e+02;2013
XAG;5,205899e-02;2013
XAU;8,316800e-04;2013
XCD;2,701900e+00;2013
XDR;6,492010e-01;2013
XOF;4,772584e+02;2013
XPF;8,681482e+01;2013
YER;2,151310e+02;2013
ZAR;1,047303e+01;2013
ZMK;5,253075e+03;2013
ZMW;5,532387e+00;2013
ZWL;3,223550e+02;2013
AED;3,673024e+00;2014
AFN;5,827013e+01;2014
ALL;1,155244e+02;2014
AMD;4,748500e+02;2014
ANG;1,789560e+00;2014
AOA;1,028727e+02;2014
ARS;8,480108e+00;2014
AUD;1,223993e+00;2014
AWG;1,790000e+00;2014
AZN;7,835330e-01;2014
BAM;1,614566e+00;2014
BBD;2,000000e+00;2014
BDT;7,794589e+01;2014
BGN;1,611825e+00;2014
BHD;3,770410e-01;2014
BIF;1,571580e+03;2014
BMD;1,000000e+00;2014
BND;1,324633e+00;2014
BOB;6,913519e+00;2014
BRL;2,662773e+00;2014
BSD;1,000000e+00;2014
BTC;3,155689e-03;2014
BTN;6,320741e+01;2014
BWP;9,516149e+00;2014
BYR;1,099298e+04;2014
BZD;1,998830e+00;2014
CAD;1,162125e+00;2014
CDF;9,229368e+02;2014
CHF;9,933510e-01;2014
CLF;2,464900e-02;2014
CLP;6,058860e+02;2014
CNY;6,193968e+00;2014
COP;2,380110e+03;2014
CRC;5,403410e+02;2014
CUP;1,001013e+00;2014
CVE;9,066134e+01;2014
CZK;2,286552e+01;2014
DJF;1,787115e+02;2014
DKK;6,148755e+00;2014
DOP;4,432044e+01;2014
DZD;8,791139e+01;2014
EEK;1,290235e+01;2014
EGP;7,150876e+00;2014
ERN;1,509563e+01;2014
ETB;2,022882e+01;2014
EUR;8,264830e-01;2014
FJD;1,983991e+00;2014
FKP;6,418660e-01;2014
GBP;6,418660e-01;2014
GEL;1,765500e+00;2014
GGP;6,418660e-01;2014
GHS;3,207196e+00;2014
GIP;6,418660e-01;2014
GMD;4,292152e+01;2014
GNF;7,029140e+03;2014
GTQ;7,602873e+00;2014
GYD;2,069601e+02;2014
HKD;7,755470e+00;2014
HNL;2,102920e+01;2014
HRK;6,324661e+00;2014
HTG;4,656271e+01;2014
HUF;2,610355e+02;2014
IDR;1,241988e+04;2014
ILS;3,898800e+00;2014
IMP;6,418660e-01;2014
INR;6,321609e+01;2014
IQD;1,166598e+03;2014
IRR;2,712500e+04;2014
ISK;1,271970e+02;2014
JEP;6,418660e-01;2014
JMD;1,144544e+02;2014
JOD;7,073420e-01;2014
JPY;1,197585e+02;2014
KES;9,058495e+01;2014
KGS;5,888638e+01;2014
KHR;4,072233e+03;2014
KMF;4,061113e+02;2014
KPW;9,000000e+02;2014
KRW;1,094287e+03;2014
KWD;2,928850e-01;2014
KYD;8,283430e-01;2014
KZT;1,828490e+02;2014
LAK;8,100627e+03;2014
LBP;1,512963e+03;2014
LKR;1,312194e+02;2014
LRD;9,150915e+01;2014
LSL;1,156911e+01;2014
LTL;2,849239e+00;2014
LVL;5,799590e-01;2014
LYD;1,204050e+00;2014
MAD;9,058830e+00;2014
MDL;1,561530e+01;2014
MGA;2,590853e+03;2014
MKD;5,058908e+01;2014
MMK;1,032650e+03;2014
MNT;1,884833e+03;2014
MOP;7,999111e+00;2014
MRO;2,923554e+02;2014
MTL;6,836020e-01;2014
MUR;3,171267e+01;2014
MVR;1,530789e+01;2014
MWK;4,680783e+02;2014
MXN;1,474588e+01;2014
MYR;3,502314e+00;2014
MZN;3,342587e+01;2014
NAD;1,156911e+01;2014
NGN;1,828120e+02;2014
NIO;2,653020e+01;2014
NOK;7,455807e+00;2014
NPR;1,011880e+02;2014
NZD;1,282105e+00;2014
OMR;3,850240e-01;2014
PAB;1,000000e+00;2014
PEN;2,980494e+00;2014
PGK;2,587717e+00;2014
PHP;4,477043e+01;2014
PKR;1,006850e+02;2014
PLN;3,541306e+00;2014
PYG;4,634305e+03;2014
QAR;3,641410e+00;2014
RON;3,697955e+00;2014
RSD;1,001649e+02;2014
RUB;5,734148e+01;2014
RWF;6,898280e+02;2014
SAR;3,753150e+00;2014
SBD;7,636542e+00;2014
SCR;1,339713e+01;2014
SDG;5,696197e+00;2014
SEK;7,804656e+00;2014
SGD;1,324943e+00;2014
SHP;6,418660e-01;2014
SLL;4,220000e+03;2014
SOS;7,233688e+02;2014
SRD;3,287500e+00;2014
STD;2,013258e+04;2014
SVC;8,774457e+00;2014
SYP;1,796456e+02;2014
SZL;1,157711e+01;2014
THB;3,289908e+01;2014
TJS;5,213150e+00;2014
TMT;2,850100e+00;2014
TND;1,862311e+00;2014
TOP;1,972865e+00;2014
TRY;2,332686e+00;2014
TTD;6,376800e+00;2014
TWD;3,171271e+01;2014
TZS;1,736765e+03;2014
UAH;1,582510e+01;2014
UGX;2,773192e+03;2014
USD;1,000000e+00;2014
UYU;2,422267e+01;2014
UZS;2,429933e+03;2014
VEF;6,323016e+00;2014
VND;2,139480e+04;2014
VUV;1,029500e+02;2014
WST;2,406451e+00;2014
XAF;5,415697e+02;2014
XAG;6,393012e-02;2014
XAU;8,451800e-04;2014
XCD;2,701540e+00;2014
XDR;6,909370e-01;2014
XOF;5,411603e+02;2014
XPF;9,855509e+01;2014
YER;2,150000e+02;2014
ZAR;1,154446e+01;2014
ZMK;5,253075e+03;2014
ZMW;6,401070e+00;2014
ZWL;3,223550e+02;2014
AED;3,672755e+00;2015
AFN;6,845000e+01;2015
ALL;1,259742e+02;2015
AMD;4,837500e+02;2015
ANG;1,788750e+00;2015
AOA;1,352567e+02;2015
ARS;1,296635e+01;2015
AUD;1,373930e+00;2015
AWG;1,790083e+00;2015
AZN;1,562017e+00;2015
BAM;1,797331e+00;2015
BBD;2,000000e+00;2015
BDT;7,850979e+01;2015
BGN;1,798587e+00;2015
BHD;3,770070e-01;2015
BIF;1,561142e+03;2015
BMD;1,000000e+00;2015
BND;1,417190e+00;2015
BOB;6,911233e+00;2015
BRL;3,952733e+00;2015
BSD;1,000000e+00;2015
BTC;2,324522e-03;2015
BTN;6,623353e+01;2015
BWP;1,127351e+01;2015
BYR;1,864560e+04;2015
BZD;1,997600e+00;2015
CAD;1,387153e+00;2015
CDF;9,243842e+02;2015
CHF;9,995700e-01;2015
CLF;2,460200e-02;2015
CLP;7,089393e+02;2015
CNY;6,493760e+00;2015
COP;3,177832e+03;2015
CRC;5,383633e+02;2015
CUC;1,000000e+00;2015
CUP;1,000725e+00;2015
CVE;1,015498e+02;2015
CZK;2,484395e+01;2015
DJF;1,776581e+02;2015
DKK;6,862802e+00;2015
DOP;4,557096e+01;2015
DZD;1,072086e+02;2015
EEK;1,436632e+01;2015
EGP;7,833873e+00;2015
ERN;1,499850e+01;2015
ETB;2,120362e+01;2015
EUR;9,209610e-01;2015
FJD;2,131800e+00;2015
FKP;6,786070e-01;2015
GBP;6,786070e-01;2015
GEL;2,398725e+00;2015
GGP;6,786070e-01;2015
GHS;3,818445e+00;2015
GIP;6,786070e-01;2015
GMD;3,937956e+01;2015
GNF;7,734152e+03;2015
GTQ;7,638906e+00;2015
GYD;2,060985e+02;2015
HKD;7,750279e+00;2015
HNL;2,231770e+01;2015
HRK;7,028960e+00;2015
HTG;5,690687e+01;2015
HUF;2,897207e+02;2015
IDR;1,380838e+04;2015
ILS;3,892241e+00;2015
IMP;6,786070e-01;2015
INR;6,624515e+01;2015
IQD;1,100595e+03;2015
IRR;2,999150e+04;2015
ISK;1,294988e+02;2015
JEP;6,786070e-01;2015
JMD;1,200966e+02;2015
JOD;7,090360e-01;2015
JPY;1,203742e+02;2015
KES;1,024379e+02;2015
KGS;7,589915e+01;2015
KHR;4,064465e+03;2015
KMF;4,519047e+02;2015
KPW;8,999100e+02;2015
KRW;1,175217e+03;2015
KWD;3,034770e-01;2015
KYD;8,255520e-01;2015
KZT;3,409067e+02;2015
LAK;8,158275e+03;2015
LBP;1,509788e+03;2015
LKR;1,444580e+02;2015
LRD;8,683000e+01;2015
LSL;1,544734e+01;2015
LTL;3,109253e+00;2015
LVL;6,370590e-01;2015
LYD;1,380793e+00;2015
MAD;9,910363e+00;2015
MDL;1,972381e+01;2015
MGA;3,218517e+03;2015
MKD;5,656209e+01;2015
MMK;1,309562e+03;2015
MNT;1,991500e+03;2015
MOP;7,998310e+00;2015
MRO;3,123817e+02;2015
MTL;6,837380e-01;2015
MUR;3,586369e+01;2015
MVR;1,534258e+01;2015
MWK;6,639620e+02;2015
MXN;1,725866e+01;2015
MYR;4,300272e+00;2015
MZN;4,751500e+01;2015
NAD;1,548687e+01;2015
NGN;1,992593e+02;2015
NIO;2,789422e+01;2015
NOK;8,836930e+00;2015
NPR;1,060113e+02;2015
NZD;1,461623e+00;2015
OMR;3,851460e-01;2015
PAB;1,000000e+00;2015
PEN;3,413068e+00;2015
PGK;3,013675e+00;2015
PHP;4,692136e+01;2015
PKR;1,048322e+02;2015
PLN;3,928846e+00;2015
PYG;5,791322e+03;2015
QAR;3,642996e+00;2015
RON;4,162334e+00;2015
RSD;1,118440e+02;2015
RUB;7,310314e+01;2015
RWF;7,480012e+02;2015
SAR;3,754846e+00;2015
SBD;8,136422e+00;2015
SCR;1,302941e+01;2015
SDG;6,168109e+00;2015
SEK;8,434383e+00;2015
SGD;1,416767e+00;2015
SHP;6,786070e-01;2015
SLL;4,151500e+03;2015
SOS;6,210762e+02;2015
SRD;3,992500e+00;2015
STD;2,245567e+04;2015
SVC;8,766089e+00;2015
SYP;2,202613e+02;2015
SZL;1,548587e+01;2015
THB;3,605855e+01;2015
TJS;6,985250e+00;2015
TMT;3,501467e+00;2015
TND;2,036027e+00;2015
TOP;2,233897e+00;2015
TRY;2,916851e+00;2015
TTD;6,429355e+00;2015
TWD;3,291460e+01;2015
TZS;2,159235e+03;2015
UAH;2,403874e+01;2015
UGX;3,378448e+03;2015
USD;1,000000e+00;2015
UYU;2,991664e+01;2015
UZS;2,811240e+03;2015
VEF;6,320462e+00;2015
VND;2,246422e+04;2015
VUV;1,116712e+02;2015
WST;2,542376e+00;2015
XAF;6,043118e+02;2015
XAG;7,215250e-02;2015
XAU;9,415000e-04;2015
XCD;2,701020e+00;2015
XDR;7,220960e-01;2015
XOF;6,060906e+02;2015
XPF;1,096866e+02;2015
YER;2,151338e+02;2015
ZAR;1,548981e+01;2015
ZMK;5,252025e+03;2015
ZMW;1,099796e+01;2015
ZWL;3,223872e+02;2015
AED;3,672895e+00;2016
AFN;6,577050e+01;2016
ALL;1,283318e+02;2016
AMD;4,836550e+02;2016
ANG;1,776025e+00;2016
AOA;1,659025e+02;2016
ARS;1,586800e+01;2016
AUD;1,388600e+00;2016
AWG;1,800250e+00;2016
AZN;1,801700e+00;2016
BAM;1,858420e+00;2016
BBD;2,011799e+00;2016
BDT;7,931295e+01;2016
BGN;1,857330e+00;2016
BHD;3,765700e-01;2016
BIF;1,681000e+03;2016
BMD;1,000000e+00;2016
BND;1,444732e+00;2016
BOB;6,933441e+00;2016
BRL;3,255200e+00;2016
BSD;1,003438e+00;2016
BTC;1,035061e-03;2016
BTN;6,798575e+01;2016
BWP;1,071985e+01;2016
BYN;1,965632e+00;2016
BYR;2,002625e+04;2016
BZD;2,016811e+00;2016
CAD;1,344466e+00;2016
CDF;1,169951e+03;2016
CHF;1,019400e+00;2016
CLF;2,517300e-02;2016
CLP;6,691000e+02;2016
CNY;6,944700e+00;2016
COP;3,002000e+03;2016
CRC;5,528131e+02;2016
CUC;1,000000e+00;2016
CUP;2,472838e+01;2016
CVE;1,042835e+02;2016
CZK;2,568255e+01;2016
DJF;1,785800e+02;2016
DKK;7,066300e+00;2016
DOP;4,669790e+01;2016
DZD;1,103970e+02;2016
EEK;1,486225e+01;2016
EGP;1,812700e+01;2016
ERN;1,514000e+01;2016
ETB;2,247496e+01;2016
EUR;9,503400e-01;2016
FJD;2,105300e+00;2016
FKP;8,101900e-01;2016
GBP;8,101900e-01;2016
GEL;2,653680e+00;2016
GGP;8,101900e-01;2016
GHS;4,270000e+00;2016
GIP;8,101900e-01;2016
GMD;4,270000e+01;2016
GNF;9,456950e+03;2016
GTQ;7,517347e+00;2016
GYD;2,078610e+02;2016
HKD;7,754840e+00;2016
HNL;2,335838e+01;2016
HRK;7,175300e+00;2016
HTG;6,722209e+01;2016
HUF;2,942800e+02;2016
IDR;1,341282e+04;2016
ILS;3,851770e+00;2016
IMP;8,101900e-01;2016
INR;6,796690e+01;2016
IQD;1,188076e+03;2016
IRR;3,008001e+04;2016
ISK;1,129314e+02;2016
JEP;8,101900e-01;2016
JMD;1,292982e+02;2016
JOD;7,080990e-01;2016
JPY;1,169695e+02;2016
KES;1,024417e+02;2016
KGS;6,924585e+01;2016
KHR;4,057700e+03;2016
KMF;4,657667e+02;2016
KPW;8,999100e+02;2016
KRW;1,207260e+03;2016
KWD;3,053650e-01;2016
KYD;8,361940e-01;2016
KZT;3,349259e+02;2016
LAK;8,213250e+03;2016
LBP;1,514872e+03;2016
LKR;1,503197e+02;2016
LRD;9,299457e+01;2016
LSL;1,374836e+01;2016
LTL;3,279703e+00;2016
LVL;6,675760e-01;2016
LYD;1,446400e+00;2016
MAD;1,011873e+01;2016
MDL;1,993763e+01;2016
MGA;3,372302e+03;2016
MKD;5,846028e+01;2016
MMK;1,370100e+03;2016
MNT;2,484167e+03;2016
MOP;8,014704e+00;2016
MRO;3,599268e+02;2016
MTL;6,837380e-01;2016
MUR;3,600000e+01;2016
MVR;1,539967e+01;2016
MWK;7,214305e+02;2016
MXN;2,073516e+01;2016
MYR;4,486016e+00;2016
MZN;7,134000e+01;2016
NAD;1,374836e+01;2016
NGN;3,058008e+02;2016
NIO;2,956143e+01;2016
NOK;8,647050e+00;2016
NPR;1,089058e+02;2016
NZD;1,444409e+00;2016
OMR;3,848350e-01;2016
PAB;1,003418e+00;2016
PEN;3,352850e+00;2016
PGK;3,187192e+00;2016
PHP;4,959088e+01;2016
PKR;1,047323e+02;2016
PLN;4,186150e+00;2016
PYG;5,763350e+03;2016
QAR;3,641300e+00;2016
RON;4,313794e+00;2016
RSD;1,171709e+02;2016
RUB;6,126630e+01;2016
RWF;8,363450e+02;2016
SAR;3,750550e+00;2016
SBD;7,941094e+00;2016
SCR;1,344857e+01;2016
SDG;6,517064e+00;2016
SEK;9,107345e+00;2016
SGD;1,447300e+00;2016
SHP;8,101900e-01;2016
SLL;5,491440e+03;2016
SOS;5,804141e+02;2016
SRD;7,414500e+00;2016
STD;2,326300e+04;2016
SVC;8,780056e+00;2016
SYP;2,133000e+02;2016
SZL;1,374623e+01;2016
THB;3,579600e+01;2016
TJS;7,896613e+00;2016
TMT;3,499972e+00;2016
TND;2,301490e+00;2016
TOP;2,307790e+00;2016
TRY;3,525985e+00;2016
TTD;6,742720e+00;2016
TWD;3,242550e+01;2016
TZS;2,178650e+03;2016
UAH;2,719187e+01;2016
UGX;3,617250e+03;2016
USD;1,000000e+00;2016
UYU;2,932540e+01;2016
UZS;3,215850e+03;2016
VEF;9,995005e+00;2016
VND;2,273942e+04;2016
VUV;1,102467e+02;2016
WST;2,587833e+00;2016
XAF;6,229285e+02;2016
XAG;6,281429e-02;2016
XAU;8,677800e-04;2016
XCD;2,702550e+00;2016
XDR;7,438640e-01;2016
XOF;6,244967e+02;2016
XPD;1,467680e-03;2016
XPF;1,142871e+02;2016
XPT;1,108090e-03;2016
YER;2,502250e+02;2016
ZAR;1,373724e+01;2016
ZMK;5,253075e+03;2016
ZMW;9,834678e+00;2016
ZWL;3,223872e+02;2016
AED;3,672867e+00;2017
AFN;6,950810e+01;2017
ALL;1,108153e+02;2017
AMD;4,832550e+02;2017
ANG;1,782398e+00;2017
AOA;1,659235e+02;2017
ARS;1,915400e+01;2017
AUD;1,280600e+00;2017
AWG;1,789996e+00;2017
AZN;1,700000e+00;2017
BAM;1,629244e+00;2017
BBD;2,000000e+00;2017
BDT;8,267196e+01;2017
BGN;1,629285e+00;2017
BHD;3,768260e-01;2017
BIF;1,758190e+03;2017
BMD;1,000000e+00;2017
BND;1,333812e+00;2017
BOB;6,924906e+00;2017
BRL;3,311517e+00;2017
BSD;1,000000e+00;2017
BTC;7,204295e-05;2017
BTN;6,376607e+01;2017
BWP;9,813900e+00;2017
BYN;1,976404e+00;2017
BZD;2,007059e+00;2017
CAD;1,258281e+00;2017
CDF;1,595000e+03;2017
CHF;9,739550e-01;2017
CLF;2,305000e-02;2017
CLP;6,147062e+02;2017
CNH;6,513599e+00;2017
CNY;6,527050e+00;2017
COP;2,985740e+03;2017
CRC;5,653727e+02;2017
CUC;1,000000e+00;2017
CUP;2,550000e+01;2017
CVE;9,220000e+01;2017
CZK;2,127889e+01;2017
DJF;1,785700e+02;2017
DKK;6,203474e+00;2017
DOP;4,833002e+01;2017
DZD;1,146901e+02;2017
EGP;1,777150e+01;2017
ERN;1,524612e+01;2017
ETB;2,736200e+01;2017
EUR;8,332000e-01;2017
FJD;2,037958e+00;2017
FKP;7,399150e-01;2017
GBP;7,399150e-01;2017
GEL;2,594406e+00;2017
GGP;7,399150e-01;2017
GHS;4,531000e+00;2017
GIP;7,399150e-01;2017
GMD;4,766250e+01;2017
GNF;9,014850e+03;2017
GTQ;7,339400e+00;2017
GYD;2,067332e+02;2017
HKD;7,813938e+00;2017
HNL;2,361355e+01;2017
HRK;6,191275e+00;2017
HTG;6,381238e+01;2017
HUF;2,588350e+02;2017
IDR;1,355695e+04;2017
ILS;3,475108e+00;2017
IMP;7,399150e-01;2017
INR;6,385080e+01;2017
IQD;1,188150e+03;2017
IRR;3,563646e+04;2017
ISK;1,033068e+02;2017
JEP;7,399150e-01;2017
JMD;1,243950e+02;2017
JOD;7,105140e-01;2017
JPY;1,126761e+02;2017
KES;1,031587e+02;2017
KGS;6,945600e+01;2017
KHR;4,059442e+03;2017
KMF;4,106647e+02;2017
KPW;9,000000e+02;2017
KRW;1,067070e+03;2017
KWD;3,014740e-01;2017
KYD;8,321770e-01;2017
KZT;3,322803e+02;2017
LAK;8,306950e+03;2017
LBP;1,510792e+03;2017
LKR;1,533130e+02;2017
LRD;1,254815e+02;2017
LSL;1,233216e+01;2017
LYD;1,358919e+00;2017
MAD;9,351489e+00;2017
MDL;1,709434e+01;2017
MGA;3,261160e+03;2017
MKD;5,125794e+01;2017
MMK;1,351799e+03;2017
MNT;2,422887e+03;2017
MOP;8,037250e+00;2017
MRO;3,547443e+02;2017
MRU;3,510000e+01;2017
MUR;3,354815e+01;2017
MVR;1,540025e+01;2017
MWK;7,249789e+02;2017
MXN;1,967731e+01;2017
