currency,lcu_to_usd,year
PYG,5174.902895,2007
QAR,3.64,2007
RON,2.323108,2007
RUB,25.839463,2007
RWF,547.671116,2007
SAR,3.75035,2007
SBD,7.153842,2007
SCR,6.326993,2007
SEK,6.846093,2007
SGD,1.5302,2007
SHP,0.498587,2007
SKK,25.000302,2007
SLL,2954.647845,2007
SOS,1355.926931,2007
STD,13513.233099,2007
SVC,8.750148,2007
SYP,52.98049,2007
SZL,7.090838,2007
THB,31.65252,2007
TJS,3.438555,2007
TND,1.298153,2007
TOP,1.929431,2007
TRY,1.311294,2007
TTD,6.2505,2007
TWD,32.833388,2007
TZS,1239.704835,2007
UAH,5.010051,2007
UGX,1585.000145,2007
USD,1,2007
UYU,27.052293,2007
UZS,1264.768604,2007
VEF,2.15,2007
VND,16138.492484,2007
VUV,97.124889,2007
WST,2.597725,2007
XAF,495.907095,2007
XCD,2.679187,2007
XDR,0.659613,2007
XOF,486.632085,2007
XPF,90.305563,2007
YER,198.539848,2007
ZAR,7.063215,2007
ZMK,3767.949404,2007
ZWD,251.027385,2007
AED,3.67315,2008
AFN,46.243526,2008
ALL,77.484971,2008
AMD,305.384527,2008
ANG,1.7825,2008
AOA,74.829888,2008
ARS,3.02659,2008
AUD,1.042463,2008
AWG,1.79025,2008
AZN,0.8111,2008
BAM,1.241797,2008
BBD,2,2008
BDT,68.531331,2008
BGN,1.240685,2008
BHD,0.37655,2008
BIF,1111.942778,2008
BMD,1,2008
BND,1.450235,2008
BOB,7.156413,2008
BRL,1.594199,2008
BSD,1,2008
BTN,42.93975,2008
BWP,6.513799,2008
BYR,2128.64025,2008
BZD,1.98485,2008
CAD,1.015547,2008
CDF,541.050818,2008
CHF,1.019609,2008
CLP,522.677782,2008
CNY,6.856727,2008
COP,1907.116223,2008
CRC,519.462499,2008
CVE,69.945445,2008
CZK,15.15999,2008
DJF,177.721,2008
DKK,4.733,2008
DOP,34.154388,2008
DZD,62.34342,2008
EEK,9.894371,2008
EGP,5.339336,2008
ETB,9.277802,2008
EUR,0.634756,2008
FJD,1.495213,2008
FKP,0.502085,2008
GBP,0.502212,2008
GEL,1.412685,2008
GHS,1.100719,2008
GIP,0.502569,2008
GMD,23.941506,2008
GNF,4492.289835,2008
GTQ,7.627295,2008
GYD,203.783705,2008
HKD,7.798538,2008
HNL,18.905,2008
HRK,4.593543,2008
HTG,38.48156,2008
HUF,149.888748,2008
IDR,9216.076928,2008
IEP,0.648739,2008
ILS,3.344385,2008
INR,42.958745,2008
IQD,1194.159433,2008
IRR,9206.715428,2008
ISK,79.561025,2008
JMD,70.759401,2008
JOD,0.709,2008
JPY,105.908164,2008
KES,65.338553,2008
KGS,35.912507,2008
KHR,4021.955766,2008
KMF,312.083228,2008
KPW,142.48337,2008
KRW,1047.501858,2008
KWD,0.264945,2008
KZT,120.799903,2008
LAK,8707.706991,2008
LBP,1504.709964,2008
LKR,107.679796,2008
LRD,63.016681,2008
LSL,7.893359,2008
LTL,2.190307,2008
LVL,0.44643,2008
LYD,1.193819,2008
MAD,7.285744,2008
MDL,9.820875,2008
MGA,1566.997152,2008
MKD,38.926922,2008
MMK,6.51,2008
MNT,1157.270344,2008
MOP,8.022721,2008
MRO,233.152446,2008
MUR,27.179462,2008
MVR,12.795,2008
MWK,140.376686,2008
MXN,10.302228,2008
MYR,3.267254,2008
MZN,23.449957,2008
NAD,7.829506,2008
NGN,117.90894,2008
NIO,18.548555,2008
NOK,5.0851,2008
NPR,69.332993,2008
NZD,1.31158,2008
OMR,0.384497,2008
PAB,1,2008
PEN,3.004574,2008
PGK,2.663337,2008
PHP,44.925979,2008
PKR,68.407385,2008
PLN,2.12592,2008
PYG,3934.337135,2008
QAR,3.64,2008
RON,2.311158,2008
RSD,49.861626,2008
RUB,23.535861,2008
RWF,537.781275,2008
SAR,3.75045,2008
SBD,7.362929,2008
SCR,7.971347,2008
SDG,2.069333,2008
SEK,6.014725,2008
SGD,1.360488,2008
SHP,0.502085,2008
SKK,19.225597,2008
SLL,2922.94635,2008
SOS,1322.119532,2008
SRD,2.745411,2008
STD,14377.179047,2008
SVC,8.752809,2008
SYP,51.769728,2008
SZL,7.89028,2008
THB,33.424077,2008
TJS,3.429899,2008
TND,1.164506,2008
TOP,1.864973,2008
TRY,1.225051,2008
TTD,6.163,2008
TWD,30.366188,2008
TZS,1167.108868,2008
UAH,4.566635,2008
UGX,1626.072945,2008
USD,1,2008
UYU,19.274994,2008
UZS,1311.615072,2008
VEF,2.1473,2008
VND,16839.962129,2008
VUV,93.700037,2008
WST,2.413223,2008
XAF,461.105385,2008
XCD,2.677991,2008
XDR,0.614572,2008
XOF,416.355385,2008
XPF,75.749436,2008
YER,199.049939,2008
ZAR,7.818056,2008
ZMK,3184.245582,2008
ZWD,16934.08456,2008
AED,3.672795,2009
AFN,47.432787,2009
ALL,93.196127,2009
AMD,360.247039,2009
ANG,1.7825,2009
AOA,77.578049,2009
ARS,3.789238,2009
AUD,1.235907,2009
AWG,1.79025,2009
AZN,0.803275,2009
BAM,1.390014,2009
BBD,2,2009
BDT,68.785271,2009
BGN,1.383766,2009
BHD,0.3765,2009
BIF,1127.53925,2009
BMD,1,2009
BND,1.493248,2009
BOB,7.031808,2009
BRL,1.953135,2009
BSD,1,2009
BTN,47.916596,2009
BWP,6.751466,2009
BYR,2832.726327,2009
BZD,1.9875,2009
CAD,1.158242,2009
CDF,630.18712,2009
CHF,1.08367,2009
CLP,530.796058,2009
CNY,6.830504,2009
COP,2149.137684,2009
CRC,571.093263,2009
CVE,78.011886,2009
CZK,18.363877,2009
DJF,177.721,2009
DKK,5.289029,2009
DOP,35.877497,2009
DZD,72.404163,2009
EEK,11.050242,2009
EGP,5.597738,2009
ETB,10.128464,2009
EUR,0.711741,2009
FJD,2.045995,2009
FKP,0.605187,2009
GBP,0.605791,2009
GEL,1.658054,2009
GHS,1.495014,2009
GIP,0.602873,2009
GMD,26.872704,2009
GNF,4924.601249,2009
GTQ,8.134124,2009
GYD,202.76857,2009
HKD,7.750066,2009
HNL,18.905,2009
HRK,5.155536,2009
HTG,38.821806,2009
HUF,192.656574,2009
IDR,10206.804433,2009
IEP,0.677546,2009
ILS,3.908521,2009
INR,47.802206,2009
IQD,1158.326953,2009
IRR,9949.704649,2009
ISK,127.320244,2009
JMD,88.503924,2009
JOD,0.7092,2009
JPY,96.185767,2009
KES,76.504319,2009
KGS,43.102442,2009
KHR,4197.050821,2009
KMF,348.074147,2009
KPW,142.459204,2009
KRW,1275.797258,2009
KWD,0.287506,2009
KZT,150.549606,2009
LAK,8514.738786,2009
LBP,1505.54916,2009
LKR,114.870054,2009
LRD,70.50449,2009
LSL,7.742017,2009
LTL,2.442904,2009
LVL,0.497526,2009
LYD,1.244978,2009
MAD,7.973146,2009
MDL,11.199997,2009
MGA,1944.727742,2009
MKD,43.41616,2009
MMK,6.51,2009
MNT,1420.087534,2009
MOP,7.997555,2009
MRO,262.133457,2009
MUR,32.199533,2009
MVR,12.8,2009
MWK,141.529406,2009
MXN,13.146568,2009
MYR,3.514333,2009
MZN,27.576492,2009
NAD,7.731767,2009
NGN,148.104685,2009
NIO,18.772034,2009
NOK,6.406863,2009
NPR,73.027303,2009
NZD,1.542991,2009
OMR,0.384497,2009
PAB,1,2009
PEN,3.004574,2009
PGK,2.630635,2009
PHP,48.059181,2009
PKR,81.407468,2009
PLN,3.149851,2009
PYG,5022.6593570000005,2009
QAR,3.64,2009
RON,2.983414,2009
RSD,66.631112,2009
RUB,31.096502,2009
RWF,566.775568,2009
SAR,3.75015,2009
SBD,7.906618,2009
SCR,13.665021,2009
SDG,2.376934,2009
SEK,7.68608,2009
SGD,1.447181,2009
SHP,0.605187,2009
SLL,3225.002123,2009
SOS,1424.499965,2009
SRD,2.743881,2009
STD,15554.982277,2009
SVC,8.74939,2009
SYP,46.155306,2009
SZL,7.742973,2009
THB,34.059849,2009
TJS,4.400108,2009
TND,1.336003,2009
TOP,2.060802,2009
TRY,1.53214,2009
TTD,6.2155,2009
TWD,32.800133,2009
TZS,1310.003396,2009
UAH,7.715026,2009
UGX,2055.251132,2009
USD,1,2009
UYU,23.117523,2009
UZS,1495.931796,2009
VEF,2.1473,2009
VND,17760.021791,2009
VUV,103.900085,2009
WST,2.721458,2009
XAF,485.099319,2009
XCD,2.670935,2009
XDR,0.644294,2009
XOF,464.724319,2009
XPF,84.826912,2009
YER,201.717498,2009
ZAR,7.716748,2009
ZMK,5161.698946,2009
ZWD,15184.224687,2009
AED,3.67275,2010
AFN,45.499788,2010
ALL,111.566426,2010
AMD,367.393146,2010
ANG,1.79095,2010
AOA,92.349949,2010
ARS,3.930845,2010
AUD,1.180777,2010
AWG,1.79025,2010
AZN,0.803397,2010
BAM,1.594907,2010
BBD,2,2010
BDT,69.614889,2010
BGN,1.593852,2010
BHD,0.3763,2010
BIF,1137.068362,2010
BMD,1,2010
BND,1.397799,2010
BOB,7.018836,2010
BRL,1.79688,2010
BSD,1,2010
BTN,46.432856,2010
BWP,7.086077,2010
BYR,3021.507237,2010
BZD,1.9875,2010
CAD,1.058041,2010
CDF,889.910831,2010
CHF,1.079383,2010
CLP,546.053177,2010
CNY,6.782301,2010
COP,1919.441668,2010
CRC,530.616502,2010
CVE,89.855757,2010
CZK,20.980313,2010
DJF,177.721,2010
DKK,6.069907,2010
DOP,36.546627,2010
DZD,74.336621,2010
EEK,12.806229,2010
EGP,5.695706,2010
ETB,11.207189,2010
EUR,0.815837,2010
FJD,1.990125,2010
FKP,0.667632,2010
GBP,0.668065,2010
GEL,1.843747,2010
GHS,1.434006,2010
GIP,0.666164,2010
GMD,29.270332,2010
GNF,5060.018255,2010
GTQ,8.032592,2010
GYD,205.700453,2010
HKD,7.78664,2010
HNL,18.92,2010
HRK,5.863298,2010
HTG,40.25007,2010
HUF,232.968972,2010
IDR,9070.370112,2010
IEP,0.719845,2010
ILS,3.879782,2010
INR,46.483316,2010
IQD,1168.012591,2010
IRR,9990.137886,2010
ISK,127.32289,2010
JMD,86.840718,2010
JOD,0.708375,2010
JPY,88.507803,2010
KES,81.681474,2010
KGS,46.376129,2010
KHR,4202.34408,2010
KMF,400.91924,2010
KPW,143.082678,2010
KRW,1221.480274,2010
KWD,0.291239,2010
KZT,147.42852,2010
LAK,8275.136093,2010
LBP,1502.519384,2010
LKR,113.559876,2010
LRD,71.001695,2010
LSL,7.66277,2010
LTL,2.813789,2010
LVL,0.575383,2010
LYD,1.318529,2010
MAD,8.9811,2010
MDL,12.870929,2010
MGA,2254.988094,2010
MKD,50.00766,2010
MMK,6.51,2010
MNT,1374.531342,2010
MOP,8.016334,2010
MRO,279.253908,2010
MUR,31.750215,2010
MVR,12.7975,2010
MWK,151.651475,2010
MXN,12.827361,2010
MYR,3.237233,2010
MZN,34.149822,2010
NAD,7.63602,2010
NGN,150.648636,2010
NIO,19.555867,2010
NOK,6.495515,2010
NPR,72.075877,2010
NZD,1.452313,2010
OMR,0.384497,2010
PAB,1,2010
PEN,3.004574,2010
PGK,2.748046,2010
PHP,46.390685,2010
PKR,85.481834,2010
PLN,3.379513,2010
PYG,4772.525426,2010
QAR,3.64,2010
RON,3.558157,2010
RSD,85.222345,2010
RUB,31.132728,2010
RWF,587.273782,2010
SAR,3.750125,2010
SBD,7.901619,2010
SCR,12.779659,2010
SDG,2.356992,2010
SEK,7.762932,2010
SGD,1.39781,2010
SHP,0.667632,2010
SLL,3909.997388,2010
SOS,1589.989561,2010
SRD,2.714985,2010
STD,19994.459865,2010
SVC,8.748078,2010
SYP,46.899798,2010
SZL,7.653259,2010
THB,32.407013,2010
TJS,4.381883,2010
TND,1.518477,2010
TOP,1.973647,2010
TRY,1.580198,2010
TTD,6.29525,2010
TWD,32.231113,2010
TZS,1464.692071,2010
UAH,7.908967,2010
UGX,2282.195335,2010
USD,1,2010
UYU,20.949929,2010
UZS,1607.758129,2010
VEF,4.29465,2010
VND,19064.926738,2010
VUV,101.199971,2010
WST,2.566447,2010
XAF,520.329363,2010
XCD,2.684792,2010
XDR,0.677918,2010
XOF,534.379363,2010
XPF,97.723462,2010
YER,225.739855,2010
ZAR,7.642119,2010
ZMK,5181.981709,2010
ZWD,15180.699451,2010
AED,3.67275,2011
AFN,42.998017,2011
ALL,97.521465,2011
AMD,368.827256,2011
ANG,1.79075,2011
AOA,93.067042,2011
ARS,4.106482,2011
AUD,0.932619,2011
AWG,1.79025,2011
AZN,0.786166,2011
BAM,1.356293,2011
BBD,2,2011
BDT,74.328573,2011
BGN,1.353225,2011
BHD,0.37642,2011
BIF,1228.52064,2011
BMD,1,2011
BND,1.228334,2011
BOB,7.010274,2011
BRL,1.564071,2011
BSD,1,2011
BTN,44.68213,2011
BWP,6.561988,2011
BYR,3996.364945,2011
BZD,1.9931,2011
CAD,0.964519,2011
CDF,910.036654,2011
CHF,0.838753,2011
CLF,0.021176,2011
CLP,469.71728,2011
CNY,6.463875,2011
COP,1775.278351,2011
CRC,502.240739,2011
CVE,76.290044,2011
CZK,16.832191,2011
DJF,177.721,2011
DKK,5.149965,2011
DOP,38.014333,2011
DZD,72.424898,2011
EGP,5.965009,2011
ETB,16.950507,2011
EUR,0.689476,2011
FJD,1.76828,2011
FKP,0.623886,2011
GBP,0.623374,2011
GEL,1.662438,2011
GHS,1.515965,2011
GIP,0.624472,2011
GMD,27.748476,2011
GNF,6702.768432,2011
GTQ,7.771806,2011
GYD,205.495788,2011
HKD,7.781917,2011
HNL,18.92,2011
HRK,5.113855,2011
HTG,40.854285,2011
HUF,184.148188,2011
IDR,8588.478597,2011
IEP,0.671397,2011
ILS,3.413559,2011
INR,44.635977,2011
IQD,1167.623999,2011
IRR,10674.35106,2011
ISK,114.514023,2011
JMD,85.388888,2011
JOD,0.708875,2011
JPY,80.523322,2011
KES,89.401082,2011
KGS,45.268536,2011
KHR,4123.188854,2011
KMF,340.391614,2011
KPW,129.337589,2011
KRW,1067.551388,2011
KWD,0.274879,2011
KZT,145.905796,2011
LAK,8041.69169,2011
LBP,1503.788439,2011
LKR,109.460057,2011
LRD,73.015083,2011
LSL,6.792155,2011
LTL,2.388985,2011
LVL,0.488516,2011
LYD,1.202751,2011
MAD,7.835434,2011
MDL,11.615018,2011
MGA,1939.998201,2011
MKD,42.457898,2011
MMK,6.51,2011
MNT,1260.783941,2011
MOP,8.017043,2011
MRO,273.278677,2011
MUR,28.354438,2011
MVR,14.062475,2011
MWK,151.208366,2011
MXN,11.733852,2011
MYR,3.017862,2011
MZN,28.148678,2011
NAD,6.796209,2011
NGN,152.266962,2011
NIO,22.420018,2011
NOK,5.383946,2011
NPR,71.554458,2011
NZD,1.207894,2011
OMR,0.384497,2011
PAB,1,2011
PEN,2.755061,2011
PGK,2.26627,2011
PHP,43.325415,2011
PKR,86.056423,2011
PLN,2.76088,2011
PYG,4022.946662,2011
QAR,3.64,2011
RON,2.930552,2011
RSD,70.424724,2011
RUB,27.968072,2011
RWF,601.067613,2011
SAR,3.750125,2011
SBD,7.4637269999999996,2011
SCR,12.470898,2011
SDG,2.676374,2011
SEK,6.329526,2011
SGD,1.228198,2011
SHP,0.623886,2011
SLL,4350.490051,2011
SOS,1610.361434,2011
SRD,3.274852,2011
STD,17016.910676,2011
SVC,8.7491,2011
SYP,47.450062,2011
SZL,6.819609,2011
THB,30.702474,2011
TJS,4.667703,2011
TMT,2.922157,2011
TND,1.367501,2011
TOP,1.721235,2011
TRY,1.624595,2011
TTD,6.32525,2011
TWD,28.794667,2011
TZS,1615.502076,2011
UAH,7.984993,2011
UGX,2576.651648,2011
USD,1,2011
UYU,18.400022,2011
UZS,1727.378399,2011
VEF,4.29465,2011
VND,20515.010794,2011
VUV,88.750004,2011
WST,2.275798,2011
XAF,453.592623,2011
XCD,2.692565,2011
XDR,0.624957,2011
XOF,453.777633,2011
XPF,82.532675,2011
YER,214.775002,2011
ZAR,6.789246,2011
ZMK,4890.000654,2011
ZWD,15180.700259,2011
AED,3.67285,2012
AFN,48.280897,2012
ALL,109.390005,2012
AMD,417.985244,2012
ANG,1.79,2012
AOA,95.244467,2012
ARS,4.51686,2012
AUD,0.978432,2012
AWG,1.78995,2012
AZN,0.785391,2012
BAM,1.55069,2012
BBD,2,2012
BDT,81.840651,2012
BGN,1.55599,2012
BHD,0.37655,2012
BIF,1417.500197,2012
BMD,1,2012
BND,1.265874,2012
BOB,6.959981,2012
BRL,2.029096,2012
BSD,1,2012
BTN,55.727469,2012
BWP,7.671202,2012
BYR,8343.752416,2012
BZD,1.9505,2012
CAD,1.01976,2012
CDF,915.052122,2012
CHF,0.95196,2012
CLF,0.021176,2012
CLP,501.379439,2012
CNY,6.355062,2012
COP,1795.284071,2012
CRC,499.578696,2012
CVE,87.339516,2012
CZK,20.259185,2012
DJF,179.3355,2012
DKK,5.888405,2012
DOP,39.124036,2012
DZD,79.098603,2012
EGP,6.062556,2012
ETB,17.777655,2012
EUR,0.791991,2012
FJD,1.824764,2012
FKP,0.638713,2012
GBP,0.638713,2012
GEL,1.64386,2012
GHS,1.942562,2012
GIP,0.639713,2012
GMD,31.157438,2012
GNF,7090.526713,2012
GTQ,7.847576,2012
GYD,203.708512,2012
HKD,7.757396,2012
HNL,19.068294,2012
HRK,5.953524,2012
HTG,42.301786,2012
HUF,227.285147,2012
IDR,9412.438443,2012
IEP,0.623724,2012
ILS,3.910229,2012
INR,55.667498,2012
IQD,1164.298957,2012
IRR,12275.510174,2012
ISK,125.595265,2012
JMD,87.903626,2012
JOD,0.70875,2012
JPY,79.673937,2012
KES,84.178552,2012
KGS,47.19491,2012
KHR,4105.002071,2012
KMF,389.634511,2012
KPW,900,2012
KRW,1145.029587,2012
KWD,0.279737,2012
KZT,149.491378,2012
LAK,8000.833619,2012
LBP,1505.25,2012
LKR,133.813836,2012
LRD,74.253081,2012
LSL,8.17991,2012
LTL,2.735147,2012
LVL,0.551838,2012
LYD,1.257054,2012
MAD,8.744976,2012
MDL,12.208482,2012
MGA,2177.954612,2012
MKD,49.020294,2012
MMK,875.105574,2012
MNT,1328.585325,2012
MOP,7.989748,2012
MRO,289.168949,2012
MUR,30.901986,2012
MVR,14.105,2012
MWK,268.667433,2012
MXN,13.383196,2012
MYR,3.174724,2012
MZN,27.849051,2012
NAD,8.192331,2012
NGN,162.810782,2012
NIO,23.54063,2012
NOK,5.97121,2012
NPR,89.576446,2012
NZD,1.249038,2012
OMR,0.384749,2012
PAB,1,2012
PEN,2.664922,2012
PGK,2.077688,2012
PHP,42.150294,2012
PKR,94.546201,2012
PLN,3.355621,2012
PYG,4524.292362,2012
QAR,3.6408,2012
RON,3.524892,2012
RSD,91.878348,2012
RUB,32.638206,2012
RWF,605.926806,2012
SAR,3.75015,2012
SBD,6.980103,2012
SCR,14.569347,2012
SDG,2.675061,2012
SEK,6.945585,2012
SGD,1.268293,2012
SHP,0.638713,2012
SLL,4375.997082,2012
SOS,1624.799381,2012
SRD,3.274769,2012
STD,19377.985627,2012
SVC,8.750145,2012
SYP,64.087975,2012
SZL,8.182046,2012
THB,31.624187,2012
TJS,4.765347,2012
TMT,2.849997,2012
TND,1.581169,2012
TOP,1.794873,2012
TRY,1.811481,2012
TTD,6.33685,2012
TWD,29.85607,2012
TZS,1570.21867,2012
UAH,8.079592,2012
UGX,2474.197031,2012
USD,1,2012
UYU,21.629504,2012
UZS,1898.473427,2012
VEF,4.29635,2012
VND,20886.003293,2012
VUV,92.988821,2012
WST,2.387404,2012
XAF,519.512499,2012
XCD,2.700002,2012
XDR,0.660522,2012
XOF,519.457149,2012
XPF,94.716462,2012
YER,214.300382,2012
ZAR,8.201517,2012
ZMK,5184.648646,2012
ZWD,361.937774,2012
AED,3.67353,2013
AFN,55.572266,2013
ALL,108.412501,2013
AMD,414.184999,2013
ANG,1.77685,2013
AOA,96.320766,2013
ARS,5.388897,2013
AUD,1.09431,2013
AWG,1.789967,2013
AZN,0.7845,2013
BAM,1.504393,2013
BBD,2,2013
BDT,78.196224,2013
BGN,1.502486,2013
BHD,0.377226,2013
BIF,1555.263333,2013
BMD,1,2013
BND,1.26948,2013
BOB,6.928634,2013
BRL,2.224115,2013
BSD,1,2013
BTC,0.010504,2013
BTN,59.4675,2013
BWP,8.612433,2013
BYR,8796.8675,2013
BZD,2.02678,2013
CAD,1.051627,2013
CDF,920.086667,2013
CHF,0.944812,2013
CLF,0.02223,2013
CLP,507.694843,2013
CNY,6.155119,2013
COP,1927.89423,2013
CRC,501.4643,2013
CUP,22.682881,2013
CVE,84.704716,2013
CZK,19.987793,2013
DJF,177.662499,2013
DKK,5.731529,2013
DOP,41.67679,2013
DZD,80.312528,2013
EEK,11.771245,2013
EGP,7.029434,2013
ETB,18.795713,2013
EUR,0.768501,2013
FJD,1.879259,2013
FKP,0.657605,2013
GBP,0.657605,2013
GEL,1.650875,2013
GHS,2.029584,2013
GIP,0.657605,2013
GMD,35.381775,2013
GNF,6984.061667,2013
GTQ,7.860548,2013
GYD,203.444999,2013
HKD,7.756694,2013
HNL,20.331159,2013
HRK,5.723686,2013
HTG,42.467325,2013
HUF,226.530151,2013
IDR,9841.027525,2013
ILS,3.633102,2013
INR,59.546082,2013
IQD,1164.96665,2013
IRR,12317,2013
ISK,123.432501,2013
JEP,0.657605,2013
JMD,101.041595,2013
JOD,0.708346,2013
JPY,99.272726,2013
KES,85.799708,2013
KGS,48.6366,2013
KHR,4110.103333,2013
KMF,378.188753,2013
KPW,900,2013
KRW,1142.993029,2013
KWD,0.285292,2013
KYD,0.825812,2013
KZT,152.200427,2013
LAK,7780.106667,2013
LBP,1514.964825,2013
LKR,130.659989,2013
LRD,74.7831,2013
LSL,10.034148,2013
LTL,2.650952,2013
LVL,0.538801,2013
LYD,1.283025,2013
MAD,8.529908,2013
MDL,12.50891,2013
MGA,2200.433333,2013
MKD,47.161869,2013
MMK,976.8785,2013
MNT,1437.5,2013
MOP,8.016168,2013
MRO,297.49125,2013
MTL,0.683602,2013
MUR,31.185216,2013
MVR,15.322225,2013
MWK,329.439999,2013
MXN,12.967667,2013
MYR,3.162251,2013
MZN,29.7535,2013
NAD,10.015662,2013
NGN,162.499071,2013
NIO,24.840824,2013
NOK,6.072753,2013
NPR,95.2354,2013
NZD,1.291532,2013
OMR,0.385108,2013
PAB,1,2013
PEN,2.787923,2013
PGK,2.24345,2013
PHP,43.133595,2013
PKR,99.599534,2013
PLN,3.325488,2013
PYG,4491.72861,2013
QAR,3.643764,2013
RON,3.430601,2013
RSD,87.323644,2013
RUB,32.838879,2013
RWF,652.045,2013
SAR,3.750331,2013
SBD,7.174879,2013
SCR,11.928098,2013
SDG,4.42147,2013
SEK,6.70665,2013
SGD,1.268188,2013
SHP,0.657605,2013
SLL,4322.114943,2013
SOS,1402.5,2013
SRD,3.275,2013
STD,18802.533333,2013
SVC,8.771486,2013
SYP,70.135986,2013
SZL,10.03469,2013
THB,31.086501,2013
TJS,4.764833,2013
TMT,2.855,2013
TND,1.65704,2013
TOP,1.853809,2013
TRY,1.930508,2013
TTD,6.431172,2013
TWD,30.104041,2013
TZS,1633.730315,2013
UAH,8.177775,2013
UGX,2598.652145,2013
USD,1,2013
UYU,20.371917,2013
UZS,2092.433366,2013
VEF,6.291279,2013
VND,21261.161425,2013
VUV,96,2013
WST,2.335046,2013
XAF,504.203622,2013
XAG,0.051406,2013
XAU,8.07e-4,2013
XCD,2.70205,2013
XDR,0.6661,2013
XOF,503.650503,2013
XPF,91.516851,2013
YER,215.294505,2013
ZAR,9.893413,2013
ZMK,5227.108333,2013
ZMW,5.492155,2013
ZWL,322.387247,2013
AED,3.67286,2014
AFN,57.3393,2014
ALL,102.5874,2014
AMD,411.244,2014
ANG,1.78706,2014
AOA,97.580326,2014
ARS,8.13282,2014
AUD,1.060172,2014
AWG,1.790025,2014
AZN,0.784133,2014
BAM,1.431175,2014
BBD,2,2014
BDT,77.669659,2014
BGN,1.43101,2014
BHD,0.377064,2014
BIF,1548.8475,2014
BMD,1,2014
BND,1.24713,2014
BOB,6.90554,2014
BRL,2.21182,2014
BSD,1,2014
BTC,0.0015710332,2014
BTN,60.1307,2014
BWP,8.786444,2014
BYR,10224.166667,2014
BZD,1.99715,2014
CAD,1.067157,2014
CDF,922.749175,2014
CHF,0.887618,2014
CLF,0.023,2014
CLP,552.48,2014
CNY,6.19543,2014
COP,1879.213333,2014
CRC,544.414998,2014
CUP,0.99918,2014
CVE,80.271121,2014
CZK,20.06226,2014
DJF,178.051701,2014
DKK,5.44879,2014
DOP,43.37539,2014
DZD,79.39844,2014
EEK,11.6562,2014
EGP,7.15065,2014
ERN,15.062575,2014
ETB,19.59213,2014
EUR,0.730304,2014
FJD,1.831056,2014
FKP,0.584565,2014
GBP,0.584565,2014
GEL,1.76573,2014
GGP,0.584565,2014
GHS,3.273366,2014
GIP,0.584565,2014
GMD,39.74,2014
GNF,6941.243333,2014
GTQ,7.77538,2014
GYD,204.438749,2014
HKD,7.750638,2014
HNL,20.95784,2014
HRK,5.53607,2014
HTG,44.88684,2014
HUF,226.328999,2014
IDR,11910,2014
ILS,3.43119,2014
IMP,0.584565,2014
INR,60.07272,2014
IQD,1177.875059,2014
IRR,25603.666667,2014
ISK,112.859999,2014
JEP,0.584565,2014
JMD,111.727,2014
JOD,0.709206,2014
JPY,101.341999,2014
KES,87.61518,2014
KGS,51.914475,2014
KHR,4043.796667,2014
KMF,359.893139,2014
KPW,900,2014
KRW,1012.69333,2014
KWD,0.281846,2014
KYD,0.826012,2014
KZT,183.375001,2014
LAK,8047.949935,2014
LBP,1510.251667,2014
LKR,130.326999,2014
LRD,90.428175,2014
LSL,10.60888,2014
LTL,2.52342,2014
LVL,0.512863,2014
LYD,1.23127,2014
MAD,8.20332,2014
MDL,14.01392,2014
MGA,2356,2014
MKD,45.18932,2014
MMK,975.766,2014
MNT,1824.833333,2014
MOP,7.978243,2014
MRO,290.988,2014
MTL,0.683738,2014
MUR,30.35322,2014
MVR,15.3875,2014
MWK,394.56,2014
MXN,12.97124,2014
MYR,3.2094,2014
MZN,31.54575,2014
NAD,10.61046,2014
NGN,162.862099,2014
NIO,25.97609,2014
NOK,6.131134,2014
NPR,96.17566,2014
NZD,1.141336,2014
OMR,0.385036,2014
PAB,1,2014
PEN,2.79632,2014
PGK,2.425123,2014
PHP,43.66368,2014
PKR,98.75256,2014
PLN,3.03841,2014
PYG,4395.611686,2014
QAR,3.64086,2014
RON,3.20532,2014
RSD,84.637961,2014
RUB,33.92808,2014
RWF,680.2476,2014
SAR,3.750565,2014
SBD,7.217158,2014
SCR,12.34506,2014
SDG,5.692067,2014
SEK,6.69244,2014
SGD,1.247365,2014
SHP,0.584565,2014
SLL,4327.833333,2014
SOS,919.36644,2014
SRD,3.3127,2014
STD,17953.333333,2014
SVC,8.74339,2014
SYP,149.729999,2014
SZL,10.60996,2014
THB,32.44208,2014
TJS,4.939125,2014
TMT,2.850167,2014
TND,1.68122,2014
TOP,1.846386,2014
TRY,2.11983,2014
TTD,6.40346,2014
TWD,29.85624,2014
TZS,1653.333333,2014
UAH,11.7737,2014
UGX,2599.333333,2014
USD,1,2014
UYU,22.86922,2014
UZS,2314.259977,2014
VEF,6.293225,2014
VND,21332.766667,2014
VUV,93.58,2014
WST,2.281422,2014
XAF,480.059583,2014
XAG,0.0475946,2014
XAU,7.5393e-4,2014
XCD,2.70152,2014
XDR,0.646313,2014
XOF,480.53798,2014
XPF,87.286401,2014
YER,214.941,2014
ZAR,10.62443,2014
ZMK,5252.024745,2014
ZMW,6.252601,2014
ZWL,322.355006,2014
AED,3.672713,2015
AFN,60.740001,2015
ALL,125.794,2015
AMD,473.115,2015
ANG,1.781325,2015
AOA,121.287,2015
ARS,9.103106,2015
AUD,1.298826,2015
AWG,1.793333,2015
AZN,1.049025,2015
