currency,lcu_to_usd,year
UYU,24.22267,2014
UZS,2429.933301,2014
VEF,6.323016,2014
VND,21394.8,2014
VUV,102.95,2014
WST,2.406451,2014
XAF,541.569684,2014
XAG,0.063930119999999993,2014
XAU,8.4518e-4,2014
XCD,2.70154,2014
XDR,0.690937,2014
XOF,541.160324,2014
XPF,98.55509,2014
YER,215,2014
ZAR,11.54446,2014
ZMK,5253.075255,2014
ZMW,6.40107,2014
ZWL,322.355006,2014
AED,3.672755,2015
AFN,68.449999,2015
ALL,125.974201,2015
AMD,483.75,2015
ANG,1.78875,2015
AOA,135.256669,2015
ARS,12.96635,2015
AUD,1.37393,2015
AWG,1.790083,2015
AZN,1.562017,2015
BAM,1.797331,2015
BBD,2,2015
BDT,78.509791,2015
BGN,1.798587,2015
BHD,0.377007,2015
BIF,1561.142476,2015
BMD,1,2015
BND,1.41719,2015
BOB,6.911233,2015
BRL,3.952733,2015
BSD,1,2015
BTC,0.0023245218,2015
BTN,66.233533,2015
BWP,11.273513,2015
BYR,18645.6,2015
BZD,1.9976,2015
CAD,1.387153,2015
CDF,924.38425,2015
CHF,0.99957,2015
CLF,0.024602,2015
CLP,708.939306,2015
CNY,6.49376,2015
COP,3177.831676,2015
CRC,538.363298,2015
CUC,1,2015
CUP,1.000725,2015
CVE,101.549765,2015
CZK,24.84395,2015
DJF,177.658124,2015
DKK,6.862802,2015
DOP,45.57096,2015
DZD,107.208581,2015
EEK,14.366325,2015
EGP,7.833873,2015
ERN,14.9985,2015
ETB,21.20362,2015
EUR,0.920961,2015
FJD,2.1318,2015
FKP,0.678607,2015
GBP,0.678607,2015
GEL,2.398725,2015
GGP,0.678607,2015
GHS,3.818445,2015
GIP,0.678607,2015
GMD,39.37956,2015
GNF,7734.152451,2015
GTQ,7.638906,2015
GYD,206.098502,2015
HKD,7.750279,2015
HNL,22.3177,2015
HRK,7.02896,2015
HTG,56.906875,2015
HUF,289.720702,2015
IDR,13808.383333,2015
ILS,3.892241,2015
IMP,0.678607,2015
INR,66.245149,2015
IQD,1100.594992,2015
IRR,29991.5,2015
ISK,129.498799,2015
JEP,0.678607,2015
JMD,120.0966,2015
JOD,0.709036,2015
JPY,120.3742,2015
KES,102.4379,2015
KGS,75.89915,2015
KHR,4064.464976,2015
KMF,451.904675,2015
KPW,899.91,2015
KRW,1175.216647,2015
KWD,0.303477,2015
KYD,0.825552,2015
KZT,340.906693,2015
LAK,8158.275098,2015
LBP,1509.788325,2015
LKR,144.458,2015
LRD,86.830002,2015
LSL,15.447338,2015
LTL,3.109253,2015
LVL,0.637059,2015
LYD,1.380793,2015
MAD,9.910363,2015
MDL,19.72381,2015
MGA,3218.516634,2015
MKD,56.56209,2015
MMK,1309.5625,2015
MNT,1991.5,2015
MOP,7.99831,2015
MRO,312.381667,2015
MTL,0.683738,2015
MUR,35.863687,2015
MVR,15.342583,2015
MWK,663.962004,2015
MXN,17.25866,2015
MYR,4.300272,2015
MZN,47.515,2015
NAD,15.48687,2015
NGN,199.259301,2015
NIO,27.89422,2015
NOK,8.83693,2015
NPR,106.0113,2015
NZD,1.461623,2015
OMR,0.385146,2015
PAB,1,2015
PEN,3.413068,2015
PGK,3.013675,2015
PHP,46.92136,2015
PKR,104.8322,2015
PLN,3.928846,2015
PYG,5791.321738,2015
QAR,3.642996,2015
RON,4.162334,2015
RSD,111.84402,2015
RUB,73.103139,2015
RWF,748.001246,2015
SAR,3.754846,2015
SBD,8.136422,2015
SCR,13.029413,2015
SDG,6.168109,2015
SEK,8.434383,2015
SGD,1.416767,2015
SHP,0.678607,2015
SLL,4151.5,2015
SOS,621.076247,2015
SRD,3.9925,2015
STD,22455.675,2015
SVC,8.766089,2015
SYP,220.261334,2015
SZL,15.48587,2015
THB,36.05855,2015
TJS,6.98525,2015
TMT,3.501467,2015
TND,2.036027,2015
TOP,2.233897,2015
TRY,2.916851,2015
TTD,6.429355,2015
TWD,32.9146,2015
TZS,2159.234984,2015
UAH,24.03874,2015
UGX,3378.448333,2015
USD,1,2015
UYU,29.91664,2015
UZS,2811.23999,2015
VEF,6.320462,2015
VND,22464.216667,2015
VUV,111.671249,2015
WST,2.542376,2015
XAF,604.311839,2015
XAG,0.0721525,2015
XAU,9.415e-4,2015
XCD,2.70102,2015
XDR,0.722096,2015
XOF,606.090639,2015
XPF,109.686638,2015
YER,215.1338,2015
ZAR,15.48981,2015
ZMK,5252.024745,2015
ZMW,10.997963,2015
ZWL,322.387247,2015
AED,3.672895,2016
AFN,65.7705,2016
ALL,128.331769,2016
AMD,483.655001,2016
ANG,1.776025,2016
AOA,165.9025,2016
ARS,15.868,2016
AUD,1.3886,2016
AWG,1.80025,2016
AZN,1.8017,2016
BAM,1.85842,2016
BBD,2.011799,2016
BDT,79.312949,2016
BGN,1.85733,2016
BHD,0.37657,2016
BIF,1681,2016
BMD,1,2016
BND,1.444732,2016
BOB,6.933441,2016
BRL,3.2552,2016
BSD,1.003438,2016
BTC,0.001035061358,2016
BTN,67.985749,2016
BWP,10.71985,2016
BYN,1.965632,2016
BYR,20026.25,2016
BZD,2.016811,2016
CAD,1.344466,2016
CDF,1169.950739,2016
CHF,1.0194,2016
CLF,0.025173,2016
CLP,669.1,2016
CNY,6.9447,2016
COP,3002,2016
CRC,552.813073,2016
CUC,1,2016
CUP,24.728383,2016
CVE,104.2835,2016
CZK,25.68255,2016
DJF,178.58,2016
DKK,7.0663,2016
DOP,46.697904,2016
DZD,110.397,2016
EEK,14.86225,2016
EGP,18.127,2016
ERN,15.14,2016
ETB,22.474959,2016
EUR,0.95034,2016
FJD,2.1053,2016
FKP,0.81019,2016
GBP,0.81019,2016
GEL,2.65368,2016
GGP,0.81019,2016
GHS,4.27,2016
GIP,0.81019,2016
GMD,42.7,2016
GNF,9456.95,2016
GTQ,7.517347,2016
GYD,207.861001,2016
HKD,7.75484,2016
HNL,23.358379,2016
HRK,7.1753,2016
HTG,67.222095,2016
HUF,294.28,2016
IDR,13412.816667,2016
ILS,3.85177,2016
IMP,0.81019,2016
INR,67.9669,2016
IQD,1188.075723,2016
IRR,30080.0077,2016
ISK,112.931448,2016
JEP,0.81019,2016
JMD,129.298155,2016
JOD,0.708099,2016
JPY,116.9695,2016
KES,102.441662,2016
KGS,69.245851,2016
KHR,4057.7,2016
KMF,465.766669,2016
KPW,899.91,2016
KRW,1207.26,2016
KWD,0.305365,2016
KYD,0.836194,2016
KZT,334.925938,2016
LAK,8213.25,2016
LBP,1514.872059,2016
LKR,150.319664,2016
LRD,92.994573,2016
LSL,13.748362,2016
LTL,3.279703,2016
LVL,0.667576,2016
LYD,1.4464,2016
MAD,10.118735,2016
MDL,19.937634,2016
MGA,3372.302299,2016
MKD,58.46028,2016
MMK,1370.1,2016
MNT,2484.166667,2016
MOP,8.014704,2016
MRO,359.926814,2016
MTL,0.683738,2016
MUR,36,2016
MVR,15.399668,2016
MWK,721.430535,2016
MXN,20.73516,2016
MYR,4.486016,2016
MZN,71.34,2016
NAD,13.748362,2016
NGN,305.800759,2016
NIO,29.561432,2016
NOK,8.64705,2016
NPR,108.905844,2016
NZD,1.444409,2016
OMR,0.384835,2016
PAB,1.003418,2016
PEN,3.35285,2016
PGK,3.187192,2016
PHP,49.590878,2016
PKR,104.732275,2016
PLN,4.18615,2016
PYG,5763.35,2016
QAR,3.6413,2016
RON,4.313794,2016
RSD,117.170863,2016
RUB,61.2663,2016
RWF,836.345,2016
SAR,3.75055,2016
SBD,7.941094,2016
SCR,13.448571,2016
SDG,6.517064,2016
SEK,9.107345,2016
SGD,1.4473,2016
SHP,0.81019,2016
SLL,5491.44,2016
SOS,580.41407,2016
SRD,7.4145,2016
STD,23263,2016
SVC,8.780056,2016
SYP,213.3,2016
SZL,13.746232,2016
THB,35.796,2016
TJS,7.896613,2016
TMT,3.499972,2016
TND,2.30149,2016
TOP,2.30779,2016
TRY,3.525985,2016
TTD,6.74272,2016
TWD,32.4255,2016
TZS,2178.65,2016
UAH,27.191873,2016
UGX,3617.25,2016
USD,1,2016
UYU,29.325395,2016
UZS,3215.85,2016
VEF,9.995005,2016
VND,22739.416667,2016
VUV,110.246666,2016
WST,2.587833,2016
XAF,622.928459,2016
XAG,0.06281429,2016
XAU,8.6778e-4,2016
XCD,2.70255,2016
XDR,0.743864,2016
XOF,624.496717,2016
XPD,0.00146768,2016
XPF,114.287058,2016
XPT,0.00110809,2016
YER,250.225,2016
ZAR,13.73724,2016
ZMK,5253.075255,2016
ZMW,9.834678,2016
ZWL,322.387247,2016
AED,3.672867,2017
AFN,69.508098,2017
ALL,110.815309,2017
AMD,483.254968,2017
ANG,1.782398,2017
AOA,165.9235,2017
ARS,19.154,2017
AUD,1.2806,2017
AWG,1.789996,2017
AZN,1.7,2017
BAM,1.629244,2017
BBD,2,2017
BDT,82.671958,2017
BGN,1.629285,2017
BHD,0.376826,2017
BIF,1758.190443,2017
BMD,1,2017
BND,1.333812,2017
BOB,6.924906,2017
BRL,3.311517,2017
BSD,1,2017
BTC,7.2042945e-5,2017
BTN,63.766073,2017
BWP,9.8139,2017
BYN,1.976404,2017
BZD,2.007059,2017
CAD,1.258281,2017
CDF,1595,2017
CHF,0.973955,2017
CLF,0.02305,2017
CLP,614.706177,2017
CNH,6.513599,2017
CNY,6.52705,2017
COP,2985.73975,2017
CRC,565.372717,2017
CUC,1,2017
CUP,25.5,2017
CVE,92.2,2017
CZK,21.278889,2017
DJF,178.57,2017
DKK,6.203474,2017
DOP,48.330016,2017
DZD,114.690128,2017
EGP,17.7715,2017
ERN,15.246124,2017
ETB,27.362,2017
EUR,0.8332,2017
FJD,2.037958,2017
FKP,0.739915,2017
GBP,0.739915,2017
GEL,2.594406,2017
GGP,0.739915,2017
GHS,4.531,2017
GIP,0.739915,2017
GMD,47.6625,2017
GNF,9014.85,2017
GTQ,7.3394,2017
GYD,206.733231,2017
HKD,7.813938,2017
HNL,23.613553,2017
HRK,6.191275,2017
HTG,63.812383,2017
HUF,258.835,2017
IDR,13556.95421,2017
ILS,3.475108,2017
IMP,0.739915,2017
INR,63.8508,2017
IQD,1188.150482,2017
IRR,35636.455341,2017
ISK,103.306777,2017
JEP,0.739915,2017
JMD,124.395,2017
JOD,0.710514,2017
JPY,112.6760921,2017
KES,103.158661,2017
KGS,69.456,2017
KHR,4059.441667,2017
KMF,410.664675,2017
KPW,900,2017
KRW,1067.07,2017
KWD,0.301474,2017
KYD,0.83217699999999994,2017
KZT,332.280291,2017
LAK,8306.95,2017
LBP,1510.791629,2017
LKR,153.31297,2017
LRD,125.481528,2017
LSL,12.332164,2017
LYD,1.358919,2017
MAD,9.351489,2017
MDL,17.094337,2017
MGA,3261.159946,2017
MKD,51.257937,2017
MMK,1351.799087,2017
MNT,2422.886667,2017
MOP,8.03725,2017
MRO,354.744295,2017
MRU,35.1,2017
MUR,33.548151,2017
MVR,15.400251,2017
MWK,724.978933,2017
MXN,19.677305,2017
MYR,4.0614,2017
MZN,59.002548,2017
NAD,12.3675,2017
NGN,359.220679,2017
NIO,30.802436,2017
NOK,8.207823,2017
NPR,102.029373,2017
NZD,1.408227,2017
OMR,0.384832,2017
PAB,1,2017
PEN,3.237925,2017
PGK,3.212945,2017
PHP,49.964,2017
PKR,110.554282,2017
PLN,3.4839,2017
PYG,5582.4,2017
QAR,3.639547,2017
RON,3.887112,2017
RSD,98.523105,2017
RUB,57.623645,2017
RWF,853.383333,2017
SAR,3.75025,2017
SBD,7.762342,2017
SCR,14.04609,2017
SDG,7.007657,2017
SEK,8.184313,2017
SGD,1.337435,2017
SHP,0.739915,2017
SLL,7650.843737,2017
SOS,585.578045,2017
SRD,7.458,2017
SSP,130.2634,2017
STD,20458.52399,2017
STN,20.458524,2017
SVC,8.7382,2017
SYP,514.98999,2017
SZL,12.375,2017
THB,32.5245,2017
TJS,8.813354,2017
TMT,3.509974,2017
TND,2.457001,2017
TOP,2.263879,2017
TRY,3.795916,2017
TTD,6.720266,2017
TWD,29.664798,2017
TZS,2232.273386,2017
UAH,28.112916,2017
UGX,3635.133069,2017
USD,1,2017
UYU,28.79468,2017
UZS,8108.25,2017
VEF,9.985022,2017
VND,22701.41115,2017
VUV,105.790443,2017
WST,2.533775,2017
XAF,546.543372,2017
XAG,0.05907381,2017
XAU,7.6755e-4,2017
XCD,2.70255,2017
XDR,0.702181,2017
XOF,546.543372,2017
XPD,9.396e-4,2017
XPF,99.427208,2017
XPT,0.00107447,2017
YER,250.321094,2017
ZAR,12.378595,2017
ZMW,9.985571,2017
ZWL,322.355011,2017
AED,3.672779,2018
AFN,75.446593,2018
ALL,107.946625,2018
AMD,485.464832,2018
ANG,1.775755,2018
AOA,308.607,2018
ARS,37.615,2018
AUD,1.420477,2018
AWG,1.799996,2018
AZN,1.7025,2018
BAM,1.708499,2018
BBD,2,2018
BDT,83.64538,2018
BGN,1.70841,2018
BHD,0.376952,2018
BIF,1798.94566,2018
BMD,1,2018
BND,1.575802,2018
BOB,6.913079,2018
BRL,3.881518,2018
BSD,1,2018
BTC,2.69706936e-4,2018
BTN,69.804306,2018
BWP,10.711886,2018
BYN,2.16695,2018
BZD,2.016604,2018
CAD,1.364564,2018
CDF,1637.081328,2018
CHF,0.985367,2018
CLF,0.024214,2018
CLP,693.769999,2018
CNH,6.8733,2018
CNY,6.878563,2018
COP,3236.464487,2018
CRC,604.750409,2018
CUC,1,2018
CUP,25.75,2018
CVE,96.56075,2018
CZK,22.4201,2018
DJF,178.025,2018
DKK,6.5114,2018
DOP,50.563705,2018
DZD,118.179909,2018
EGP,17.8775,2018
ERN,15.005481,2018
ETB,28.270581,2018
EUR,0.870208,2018
FJD,2.141044,2018
FKP,0.7849,2018
GBP,0.7849,2018
GEL,2.68,2018
GGP,0.7849,2018
GHS,4.856241,2018
GIP,0.7849,2018
GMD,49.4475,2018
GNF,9148.364471,2018
GTQ,7.730914,2018
GYD,209.485576,2018
HKD,7.831161,2018
HNL,24.394644,2018
HRK,6.4626,2018
HTG,77.348941,2018
HUF,279.95,2018
IDR,14411.523726,2018
ILS,3.73913,2018
IMP,0.7849,2018
INR,69.569,2018
IQD,1191,2018
IRR,42105,2018
ISK,116.18,2018
JEP,0.7849,2018
JMD,127.450879,2018
JOD,0.709603,2018
JPY,109.6346974,2018
KES,101.898888,2018
KGS,68.707787,2018
KHR,4030,2018
KMF,430.875977,2018
KPW,900,2018
KRW,1113.499854,2018
KWD,0.303414,2018
KYD,0.833727,2018
KZT,384.496405,2018
LAK,8545,2018
LBP,1509.704321,2018
LKR,183.038392,2018
LRD,157.299548,2018
LSL,14.388732,2018
LYD,1.392165,2018
MAD,9.555,2018
MDL,17.105471,2018
MGA,3490.89863,2018
MKD,53.801012,2018
MMK,1545.652416,2018
MNT,2453.75,2018
MOP,8.07064,2018
MRO,357,2018
MRU,36.35,2018
MUR,34.300151,2018
MVR,15.45999,2018
MWK,776.528935,2018
MXN,19.648693,2018
MYR,4.1325,2018
MZN,61.048971,2018
NAD,14.389857,2018
NGN,364.5,2018
NIO,32.464301,2018
NOK,8.640056,2018
NPR,111.683988,2018
NZD,1.487653,2018
OMR,0.385026,2018
PAB,1,2018
PEN,3.378497,2018
PGK,3.379331,2018
PHP,52.423266,2018
PKR,139.856013,2018
PLN,3.741,2018
PYG,5966.959002,2018
QAR,3.641194,2018
RON,4.061304,2018
RSD,103.170856,2018
RUB,69.209,2018
RWF,886.189391,2018
SAR,3.75125,2018
SBD,8.237294,2018
SCR,13.646135,2018
SDG,47.639502,2018
SEK,8.933855,2018
SGD,1.362792,2018
SHP,0.7849,2018
SLL,8390,2018
SOS,579.243708,2018
SRD,7.458,2018
SSP,130.2634,2018
STD,21050.59961,2018
STN,21.475,2018
SVC,8.753943,2018
SYP,515.359968,2018
SZL,14.383669,2018
THB,32.24275,2018
TJS,9.423786,2018
TMT,3.499986,2018
TND,2.955584,2018
TOP,2.275158,2018
TRY,5.288324,2018
TTD,6.802678,2018
TWD,30.580056,2018
TZS,2299.87691,2018
UAH,27.721689,2018
UGX,3711.605749,2018
USD,1,2018
UYU,32.408369,2018
UZS,8345.891737,2018
VEF,248487.642241,2018
VES,637.579141,2018
VND,23116.207918,2018
VUV,111.157861,2018
WST,2.60836,2018
XAF,570.819311,2018
XAG,0.06455164,2018
XAU,7.7951e-4,2018
XCD,2.70255,2018
XDR,0.716753,2018
XOF,570.819311,2018
XPD,7.8861e-4,2018
XPF,103.843488,2018
XPT,0.00125551,2018
YER,250.300682,2018
ZAR,14.36125,2018
ZMW,11.930101,2018
ZWL,322.355011,2018
AED,3.6732,2019
AFN,78.10229,2019
ALL,108.563393,2019
AMD,478.891541,2019
ANG,1.687163,2019
AOA,482.227,2019
ARS,59.8407,2019
AUD,1.425517,2019
AWG,1.8,2019
AZN,1.7025,2019
BAM,1.74162,2019
BBD,2,2019
BDT,84.876446,2019
BGN,1.74354,2019
BHD,0.377046,2019
BIF,1881.636718,2019
BMD,1,2019
BND,1.347037,2019
BOB,6.903467,2019
BRL,4.019969,2019
BSD,1,2019
BTC,1.39307301e-4,2019
BTN,71.369419,2019
BWP,10.57986,2019
BYN,2.1090970000000002,2019
BZD,2.01528,2019
CAD,1.30045,2019
CDF,1685.845803,2019
CHF,0.9674,2019
CLF,0.026746,2019
CLP,739.401662,2019
CNH,6.9603,2019
CNY,6.9633,2019
COP,3285.755965,2019
CRC,571.73911,2019
CUC,1,2019
CUP,25.75,2019
CVE,98.65,2019
CZK,22.6679,2019
DJF,178,2019
DKK,6.6632,2019
DOP,52.947787,2019
DZD,119.082373,2019
EGP,16.034568,2019
ERN,14.999717,2019
ETB,31.960849,2019
EUR,0.891273,2019
FJD,2.1446,2019
FKP,0.7541,2019
GBP,0.7541,2019
GEL,2.86,2019
GGP,0.7541,2019
GHS,5.7,2019
GIP,0.7541,2019
GMD,51.25,2019
GNF,9562.247219,2019
GTQ,7.703356,2019
GYD,209.166284,2019
HKD,7.78855,2019
HNL,24.652427,2019
HRK,6.632827,2019
HTG,95.178122,2019
HUF,295.277942,2019
IDR,13883,2019
ILS,3.4542,2019
IMP,0.7541,2019
INR,71.301,2019
IQD,1192.127603,2019
IRR,42105,2019
ISK,121.110016,2019
JEP,0.7541,2019
JMD,132.505839,2019
JOD,0.709,2019
JPY,108.68496111,2019
KES,101.353368,2019
KGS,69.500848,2019
KHR,4080.168722,2019
KMF,438.85003,2019
KPW,900,2019
KRW,1154.74,2019
KWD,0.303197,2019
KYD,0.833192,2019
KZT,382.839238,2019
LAK,8883.817916,2019
LBP,1512.83428,2019
LKR,181.33536,2019
LRD,187.599937,2019
LSL,14.023735,2019
LYD,1.399256,2019
MAD,9.564013,2019
MDL,17.177582,2019
MGA,3695.705973,2019
MKD,54.83691,2019
MMK,1475.676921,2019
MNT,2700.546382,2019
MOP,8.017629,2019
MRO,357,2019
MRU,37.702769,2019
MUR,36.349034,2019
MVR,15.45,2019
MWK,737.342124,2019
MXN,18.9324,2019
MYR,4.0905,2019
MZN,61.488749,2019
NAD,14.023735,2019
NGN,363.331815,2019
NIO,33.778037,2019
NOK,8.8196,2019
NPR,114.362142,2019
NZD,1.488097,2019
OMR,0.385009,2019
PAB,1,2019
PEN,3.314657,2019
PGK,3.414366,2019
PHP,50.61072,2019
PKR,154.878708,2019
PLN,3.80575,2019
PYG,6451.674292,2019
QAR,3.641,2019
RON,4.264785,2019
RSD,104.805,2019
RUB,62.045175,2019
RWF,942.741676,2019
SAR,3.751104,2019
SBD,8.303902,2019
SCR,13.70045,2019
SDG,45.15,2019
SEK,9.3679,2019
SGD,1.3488,2019
SHP,0.7541,2019
SLL,7488.043446,2019
SOS,579.418147,2019
SRD,7.458,2019
SSP,130.26,2019
STD,21560.79,2019
STN,22,2019
SVC,8.748653,2019
SYP,514.904935,2019
SZL,14.026482,2019
THB,29.694864,2019
TJS,9.686031,2019
TMT,3.5,2019
TND,2.775,2019
TOP,2.28527,2019
TRY,5.9488,2019
TTD,6.760193,2019
TWD,29.913,2019
TZS,2297.583878,2019
UAH,23.694614,2019
UGX,3664.311353,2019
USD,1,2019
UYU,37.212957,2019
UZS,9505.639448,2019
VEF,248487.642241,2019
VES,33474.855,2019
VND,23179.643994,2019
VUV,115.330041,2019
WST,2.627858,2019
XAF,584.636435,2019
XAG,0.05599889,2019
XAU,6.5909e-4,2019
XCD,2.70255,2019
XDR,0.722353,2019
XOF,584.636435,2019
XPD,5.1327e-4,2019
XPF,106.3571,2019
XPT,0.00103628,2019
YER,250.349961,2019
ZAR,14.0109,2019
ZMW,14.072369,2019
ZWL,322.000001,2019
AED,3.673008,2020
AFN,77.299992,2020
ALL,100.74137,2020
AMD,522.91,2020
ANG,1.79468,2020
AOA,654.16,2020
ARS,84.074659,2020
AUD,1.298849,2020
AWG,1.8,2020
AZN,1.7025,2020
BAM,1.593033,2020
BBD,2,2020
BDT,84.632456,2020
BGN,1.600003,2020
BHD,0.37698,2020
BIF,1941.945389,2020
BMD,1,2020
BND,1.321197,2020
BOB,6.883567,2020
BRL,5.1936,2020
BSD,1,2020
BTC,3.4465828e-5,2020
BTN,73.052006,2020
BWP,10.802857,2020
BYN,2.612258,2020
BZD,2.015329,2020
CAD,1.273,2020
CDF,1971.040379,2020
CHF,0.882927,2020
CLF,0.025749,2020
CLP,710.501299,2020
CNH,6.50503,2020
CNY,6.5327,2020
COP,3438.685023,2020
CRC,610.275904,2020
CUC,0.999805,2020
CUP,25.75,2020
CVE,90.55,2020
CZK,21.469999,2020
DJF,177.988414,2020
DKK,6.0919,2020
DOP,58.177256,2020
DZD,132.063951,2020
EGP,15.738202,2020
ERN,15.001311,2020
ETB,39.349296,2020
EUR,0.818632,2020
FJD,2.05584,2020
FKP,0.731422,2020
GBP,0.731422,2020
GEL,3.285,2020
GGP,0.731422,2020
GHS,5.873271,2020
GIP,0.731422,2020
GMD,51.755,2020
GNF,10001.800634,2020
GTQ,7.793425,2020
GYD,209.171282,2020
HKD,7.75345,2020
HNL,24.201215,2020
HRK,6.1794,2020
HTG,72.62042,2020
HUF,296.92,2020
IDR,13956.287,2020
ILS,3.21302,2020
IMP,0.731422,2020
INR,73.0574,2020
IQD,1461.419184,2020
IRR,42105,2020
ISK,127.81,2020
JEP,0.731422,2020
JMD,142.971637,2020
JOD,0.709,2020
JPY,103.2405,2020
KES,109.106952,2020
KGS,82.742854,2020
KHR,4040.29069,2020
KMF,403.000217,2020
KPW,900,2020
KRW,1085.65,2020
KWD,0.304114,2020
KYD,0.833157,2020
KZT,421.359547,2020
LAK,9295.805952,2020
LBP,1514.225494,2020
LKR,185.211568,2020
LRD,164.233303,2020
LSL,14.681041,2020
LYD,1.340499,2020
MAD,8.891816,2020
MDL,17.143132,2020
MGA,3876.746311,2020
MKD,50.185297,2020
MMK,1327.72477,2020
MNT,2858.10234,2020
MOP,7.983466,2020
MRO,357,2020
MRU,36.18,2020
MUR,39.695469,2020
MVR,15.4,2020
MWK,770.412424,2020
MXN,19.899,2020
MYR,4.0505,2020
MZN,74.81,2020
NAD,14.69,2020
NGN,387.565924,2020
NIO,34.873728,2020
NOK,8.599725,2020
NPR,116.882924,2020
NZD,1.390627,2020
OMR,0.384937,2020
PAB,1,2020
PEN,3.619533,2020
PGK,3.539268,2020
PHP,48.014413,2020
PKR,160.166767,2020
PLN,3.720507,2020
PYG,6915.3321,2020
QAR,3.64125,2020
RON,3.9828,2020
RSD,96.25,2020
RUB,73.9462,2020
RWF,990.813199,2020
SAR,3.751136,2020
SBD,8.002049,2020
SCR,21.202571,2020
SDG,55.225,2020
SEK,8.23361,2020
SGD,1.321877,2020
SHP,0.731422,2020
SLL,10093.724518,2020
SOS,580.228012,2020
SRD,14.154,2020
SSP,130.26,2020
STD,20389.997455,2020
STN,20.325,2020
SVC,8.748595,2020
SYP,513.301035,2020
SZL,14.677733,2020
THB,29.991908,2020
TJS,11.325199,2020
TMT,3.5,2020
TND,2.6945,2020
TOP,2.274086,2020
TRY,7.4388,2020
TTD,6.76047,2020
TWD,28.0972,2020
TZS,2318.536125,2020
UAH,28.329139,2020
UGX,3655.26232,2020
USD,1,2020
UYU,42.235012,2020
UZS,10474.795277,2020
VEF,248487.642241,2020
VES,1105425.302503,2020
VND,23192.970462,2020
VUV,109.20633,2020
WST,2.520724,2020
XAF,536.987456,2020
XAG,0.03790043,2020
XAU,5.268e-4,2020
XCD,2.70255,2020
XDR,0.693351,2020
XOF,536.987456,2020
XPD,4.0677e-4,2020
XPF,97.688795,2020
XPT,9.3188e-4,2020
YER,250.408348,2020
ZAR,14.66265,2020
ZMW,21.165801,2020
ZWL,322,2020
