alpha2;year;p2;ahweal992j;shweal992j;afiinc992j;sfiinc992j;afainc992j;sfainc992j;aptinc992j;sptinc992j;adiinc992j;sdiinc992j;npopul992i;mhweal992j;mfiinc992j;mfainc992j;mptinc992j;mdiinc992j
"US";1998;"p62";64647;.95687;24629;.77622;35177;.78074;33851;.76252;35925;.69236;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p63";68841;.95276;25169;.76731;36068;.77193;34592;.75404;36558;.68336;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p64";72979;.94839;25738;.75822;37001;.76289;35397;.74537;37171;.67419;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p65";77325;.94376;26328;.74892;37916;.75363;36192;.7365;37802;.66489;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p66";82261;.93885;26930;.73941;38838;.74413;36959;.72744;38434;.65541;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p67";86979;.93363;27532;.72968;39839;.7344;37784;.71818;39132;.64579;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p68";92032;.92811;28140;.71973;40796;.72442;38643;.70872;39801;.63598;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p69";97599;.92227;28763;.70956;41838;.7142;39462;.69904;40484;.62601;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p70";103448;.91607;29396;.69917;42861;.70372;40344;.68916;41221;.61587;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p71";109700;.9095;30093;.68855;43899;.69299;41251;.67905;41968;.60555;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p72";115788;.90253;30765;.67768;45014;.68199;42231;.66872;42739;.59503;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p73";122253;.89518;31461;.66656;46162;.67072;43197;.65813;43541;.58433;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p74";129480;.88741;32179;.65518;47379;.65916;44166;.64731;44348;.57341;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p75";136574;.87919;32975;.64355;48557;.64728;45272;.63625;45241;.5623;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p76";144206;.87052;33756;.63164;49741;.63512;46405;.62491;46157;.55097;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p77";151685;.86137;34546;.61944;51026;.62266;47618;.61329;47120;.5394;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p78";159687;.85174;35389;.60695;52342;.60988;48902;.60135;48122;.5276;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p79";168690;.8416;36268;.59416;53815;.59678;50216;.5891;49183;.51554;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p80";178255;.83088;37210;.58105;55349;.5833;51654;.57653;50341;.50322;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p81";188772;.81957;38202;.56761;57015;.56943;53089;.56359;51503;.49061;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p82";199926;.80758;39281;.5538;58772;.55514;54686;.55029;52829;.47771;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p83";211823;.79489;40356;.53961;60521;.54043;56401;.53659;54212;.46448;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p84";224838;.78145;41570;.52503;62400;.52526;58258;.52247;55743;.4509;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p85";239288;.76717;42899;.51001;64401;.50964;60203;.50788;57381;.43694;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p86";254893;.75199;44377;.49451;66782;.49351;62420;.49279;59175;.42255;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p87";272757;.7358;45999;.47847;69224;.47677;64842;.47716;61209;.40773;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p88";291751;.71848;47753;.46184;71863;.45943;67485;.46093;63483;.3924;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p89";313914;.69997;49664;.4446;74972;.44143;70614;.44401;66016;.37649;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p90";339161;.68003;51793;.42665;78513;.42265;74096;.42632;68886;.35996;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p91";369386;.65849;54324;.40792;82579;.40298;78269;.40777;72493;.34271;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p92";406482;.63504;57547;.38829;87615;.38229;83371;.38816;76527;.32453;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p93";453974;.60925;61377;.36749;93677;.36033;89388;.36727;81468;.30536;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p94";513763;.58041;66257;.34532;101302;.33687;97503;.34488;88388;.28495;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p95";593953;.54778;72966;.32137;111546;.31148;109292;.32045;97915;.26282;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p96";712210;.51007;82984;.295;127509;.28354;126776;.29308;112099;.23828;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p97";897329;.46485;99650;.26501;153577;.2516;154423;.26131;134207;.2102;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p98";1286275;.40789;133090;.229;206453;.21313;213151;.22262;181765;.17658;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99";1720191;.32619;171704;.1809;264329;.16142;276476;.16923;232130;.13105001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.1";1847833;.3153;184329;.1747;281738;.15479;295084;.1623;247848;.12524001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.2";2000182;.30354;199449;.16805;300979;.14773;315984;.15491;265664;.11903001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.3";2210356;.29084;218529;.16084;325392;.14019;344549;.147;286449;.11238001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.4";2490446;.27685;242730;.15294;357763;.13204;381889;.13837;313734;.10520001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.5";2831442;.26105;276073;.14417;403598;.12308;430209;.12884;352349;.09734;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.6";3334329;.243;328026;.13419;465793;.11297;498471;.11803;406999;.08851001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.7";4210660;.22185;413556;.12234;571183;.10133;611795;.10552;491073;.07833001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.8";6070733;.19509;598579;.10739;794402;.08699;843602;.09021;657667;.06601001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.9";8120924;.15662;809266;.08576;1033459;.06709;1092175;.06906;833096;.04959001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.91";8855017;.15137;877180;.08284;1110459;.0645;1177029;.06632;888512;.04743001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.92";9720737;.14574;960396;.07967;1205665;.06172;1269881;.06337;957346;.04520001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.93";10872135;.13957;1068112;.0762;1320908;.0587;1386810;.06019;1045255;.04280001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.94";12180498;.13267;1206627;.07234;1472600;.05539;1541461;.05672;1151475;.04018001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.95";14011925;.12493;1398531;.06798;1677635;.0517;1749685;.05286;1283358;.03729001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.96";16707514;.11604;1685521;.06293;1985911;.0475;2065110;.04848;1498793;.03408001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.97";21695008;.10544;2165548;.05684;2487027;.04253;2567365;.04331;1843527;.03033001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.98";31905290;.09166;3155282;.04901;3516101;.03629;3601081;.03688;2540465;.02571001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.99";42823128;.07141;4230236;.03761;4660793;.02749;4763799;.02786;3293840;.01935001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.991";46202672;.06869;4564403;.03608;5030025;.02632;5136670;.02666;3538327;.01852001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.992";50466684;.06575;4989561;.03443;5459989;.02506;5581484;.02537;3823793;.01763001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.993";55807576;.06254;5506665;.03262;6012565;.02369;6130582;.02397;4208717;.01667001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.994";62777472;.05902;6160168;.03063;6700721;.02218;6823322;.02243;4722820;.01561001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.995";72292504;.05504;7057474;.02842;7650937;.02052;7773055;.02074;5425191;.01444001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.996";86724736;.05044;8356114;.02586;9031800;.0186;9155497;.01879;6368217;.01308001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.997";1.083e+08;.04492;10332470;.02284;11153712;.01633;11308380;.01649;7824774;.01148001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.998";1.533e+08;.03811;14182237;.01914;15263191;.01356;15452557;.01368;10717981;.00954001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1998;"p99.999";4.433e+08;.02836;38393040;.014;38599932;.00973;38954600;.0098;27397728;.00685001;1.968e+08;3.09949e+13;5.43725e+12;7.856e+12;7.856e+12;7.856e+12
"US";1999;"pall";175960.73;1;29470.628;1;41772.924;1;41772.924;1;41772.924;1;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p90p100";1179487.7;.670313;128809.33;.43707699;179043.22;.42861068;181081.59;.43349034;152498.18;.36506465;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p99p100";5537570.4;.3147049;563178.26;.19109815;700555;.16770552;739638.77;.17706177;571770.15;.13687578;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p0p50";5052.2955;.01435632;7629.9786;.12945056;10648.6;.12745816;12334.932;.14764267;17446.232;.20882225;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p0p90";64457.74;.329687;18432.994;.56292301;26520.67;.57138932;26294.184;.56650966;29470.118;.63493535;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p90p95";466027.84;.13242382;61624.702;.10455275;92596.261;.11083287;88136.747;.10549507;80969.012;.09691566;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p95p99";981791.77;.22318429;104197.89;.14142609;156723.96;.15007229;157623.35;.1509335;137091.65;.13127321;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p0p99";121803.06;.6852951;24079.642;.80890185;35118.56;.83229448;34723.774;.82293823;36419.417;.86312422;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p0";-39800;1;-26666;1;-2103;1;-1458;1;-3664;1;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p1";-16268;1.00226;0;1.00904;-1069;1.0005;-205;1.00035;2040;1.00088;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p2";-13352;1.00318;0;1.00904;-766;1.00076;221;1.0004;3714;1.00039;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p3";-10984;1.00394;0;1.00904;-526;1.00094;1058;1.00035;5001;.9995;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p4";-10299;1.00456;0;1.00904;-461;1.00107;1781;1.0001;5867;.9983;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p5";-9534;1.00515;0;1.00904;-400;1.00118;2449;.99967;6762;.9969;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p6";-8533;1.00569;0;1.00904;-198;1.00128;3077;.99908;7633;.99528;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p7";-8108;1.00618;0;1.00904;-14;1.00133;3684;.99834;8441;.99345;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p8";-7762;1.00664;242;1.00904;274;1.00133;4247;.99746;9195;.99143;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p9";-6990;1.00708;852;1.00896;721;1.00126;4756;.99644;9902;.98923;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p10";-6233;1.00748;1369;1.00867;1311;1.00109;5202;.9953;10555;.98686;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p11";-5842;1.00783;1880;1.00821;2008;1.00078;5643;.99406;11242;.98433;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p12";-5343;1.00816;2376;1.00757;2686;1.0003;6090;.99271;11863;.98164;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p13";-4892;1.00846;2860;1.00676;3372;.99966;6531;.99125;12453;.9788;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p14";-4616;1.00874;3358;1.00579;4114;.99885;6951;.98969;12998;.97582;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p15";-4153;1.009;3856;1.00465;4816;.99787;7401;.98803;13514;.97271;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p16";-3269;1.00924;4343;1.00334;5478;.99672;7809;.98626;14033;.96948;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p17";-1912;1.00943;4818;1.00187;6113;.99541;8252;.98439;14540;.96611;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p18";-355;1.00954;5274;1.00024;6772;.99395;8683;.98242;15033;.96263;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p19";0;1.00956;5781;.99845;7433;.99233;9125;.98034;15532;.95903;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p20";0;1.00956;6239;.99649;8054;.99055;9587;.97816;16018;.95531;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p21";0;1.00956;6702;.99437;8648;.98862;10031;.97586;16503;.95147;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p22";0;1.00956;7167;.9921;9214;.98655;10505;.97346;16989;.94752;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p23";181;1.00956;7537;.98967;9761;.98435;10999;.97095;17455;.94345;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p24";537;1.00955;7933;.98711;10292;.98201;11534;.96831;17889;.93927;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p25";714;1.00952;8348;.98442;10829;.97954;12087;.96555;18338;.93499;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p26";1048;1.00948;8765;.98159;11353;.97695;12655;.96266;18819;.9306;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p27";1407;1.00942;9166;.97862;11877;.97423;13218;.95963;19286;.9261;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p28";2012;1.00934;9592;.97551;12468;.97139;13786;.95647;19765;.92148;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p29";2841;1.00923;10004;.97226;13091;.96841;14345;.95317;20204;.91675;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p30";3736;1.00907;10399;.96887;13666;.96527;14893;.94974;20662;.91191;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p31";4927;1.00886;10843;.96535;14228;.962;15433;.94618;21099;.90697;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p32";6539;1.00858;11278;.96167;14793;.95859;16006;.94248;21552;.90192;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p33";7512;1.00821;11723;.95785;15360;.95505;16627;.93865;21994;.89676;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p34";9053;1.00778;12156;.95387;15961;.95137;17222;.93467;22473;.8915;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p35";10261;1.00727;12529;.94975;16527;.94755;17791;.93055;22976;.88612;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p36";11551;1.00669;12903;.9455;17106;.94359;18324;.92629;23444;.88062;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p37";12907;1.00603;13350;.94113;17689;.9395;18880;.9219;23930;.87501;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p38";14574;1.0053;13799;.9366;18332;.93527;19430;.91738;24434;.86928;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p39";15833;1.00447;14253;.93193;18935;.93088;20011;.91273;24932;.86343;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p40";17621;1.00357;14723;.92709;19547;.92635;20565;.90795;25426;.85746;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p41";19411;1.00257;15100;.9221;20148;.92167;21105;.90302;25908;.85137;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p42";20947;1.00147;15527;.91698;20777;.91685;21676;.89797;26390;.84517;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p43";22574;1.00028;15955;.91172;21434;.91187;22253;.89278;26915;.83885;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p44";24058;.999;16408;.90631;22085;.90674;22842;.88745;27429;.83241;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p45";25705;.99763;16880;.90075;22746;.90145;23473;.88199;27936;.82584;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p46";26762;.99617;17349;.89503;23404;.89601;24109;.87637;28421;.81916;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p47";28263;.99465;17783;.88915;24097;.89041;24747;.8706;28960;.81235;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p48";30254;.99304;18281;.88312;24838;.88464;25358;.86468;29505;.80542;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p49";32216;.99132;18784;.87692;25609;.8787;25953;.85861;30000;.79836;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p50";34367;.98949;19300;.87056;26379;.87257;26590;.85239;30529;.79118;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p51";36786;.98754;19814;.86402;27167;.86626;27235;.84603;31051;.78387;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p52";39413;.98545;20330;.8573;27947;.85975;27880;.83951;31588;.77643;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p53";42029;.98321;20843;.85041;28728;.85306;28583;.83284;32115;.76887;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p54";44533;.98082;21371;.84334;29532;.84618;29265;.826;32650;.76119;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p55";46903;.97829;21884;.83609;30348;.83911;29943;.819;33205;.75337;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p56";49706;.97562;22416;.82868;31186;.83184;30660;.81183;33753;.74542;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p57";52735;.97279;22960;.82107;31998;.82438;31350;.80449;34321;.73735;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p58";56229;.96979;23486;.81329;32883;.81672;32012;.79699;34888;.72913;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p59";59841;.96659;24047;.80532;33791;.80885;32699;.78932;35451;.72078;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p60";63459;.96319;24597;.79717;34664;.80076;33401;.7815;36033;.71229;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p61";67421;.95958;25154;.78883;35561;.79246;34104;.77351;36625;.70367;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p62";71554;.95575;25706;.7803;36471;.78395;34809;.76534;37246;.6949;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p63";75851;.95168;26295;.77158;37391;.77522;35563;.757;37862;.68598;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p64";80706;.94737;26895;.76266;38327;.76627;36310;.74849;38478;.67692;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p65";85661;.94278;27490;.75355;39263;.75709;37125;.73979;39143;.66771;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p66";90615;.93791;28080;.74423;40216;.74769;37998;.7309;39834;.65834;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p67";96244;.93276;28741;.73471;41219;.73807;38867;.7218;40529;.64881;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p68";101949;.92729;29392;.72496;42234;.7282;39690;.71249;41255;.63911;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p69";107866;.9215;30025;.715;43253;.71809;40555;.70299;41955;.62923;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p70";114056;.91537;30687;.70482;44336;.70773;41513;.69328;42673;.61919;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p71";120574;.90888;31351;.69441;45483;.69712;42485;.68334;43458;.60898;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p72";127284;.90203;32034;.68378;46645;.68623;43524;.67317;44303;.59857;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p73";134268;.8948;32762;.67292;47853;.67506;44540;.66275;45151;.58796;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p74";141401;.88717;33520;.66181;48989;.6636;45560;.65209;46054;.57715;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p75";148943;.87913;34344;.65045;50192;.65188;46648;.64119;46984;.56612;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p76";156730;.87067;35182;.6388;51453;.63986;47891;.63001;47977;.55487;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
"US";1999;"p77";165170;.86177;36028;.62687;52869;.62754;49099;.61855;48965;.54339;1.993e+08;3.50611e+13;5.87217e+12;8.323e+12;8.323e+12;8.323e+12
