"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Malaysia","MYS","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","-81666786.4446201","-61740090.5521328","-46386734.7005442","-55860081.9281202","-74153442.0917151","-89506797.9433036","-91140133.672196","-37566721.7645253","-39526724.6391961","-91140133.672196","-60433421.9690189","-118928269.544534","-134063661.087065","-269713874.098055","-414197028.998362","-302298467.688208","-431622124.076606","-518428803.189231","-734010868.542108","-945878392.025011","-881076291.192499","-872782509.629469","-1237051424.34332","-1900269251.48088","-2290452210.70454","-2218246811.77362","-1850128726.50247","-1976871280.71572","-1941359784.29675","-2179159951.00489","-1872175239.15153","-2473086994.47192","-3143676129.89359","-3211225692.91343","-3586343545.19128","-4137958532.69537","-4690754431.98982","-5357370998.65143","-3903383611.90379","-5496315789.47368","-7607631578.94737","-6742894736.84211","-6595000000","-5930789473.68421","-6421578947.36842","-6322185993.89716","-4714603466.51756","-4068136523.22324","-6904683178.08475","-4032972875.892","-8112633406.05206","-7058857785.43354","-11603652355.7199","-10782667128.7555","-11190160899.0302","-8222243332.08552","-8338941313.4228","-8989373880.49272","-11172424135.0341","-9534166813.51947","-6784899043.22179","-10173734431.1713","-13499870826.9552",
"North America","NAC","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","-337735670.104284","-114880734.190312","-147216275.013446","-84441796.9903958","-112673385.960738","-274672878.234826","-238268336.767275","-96230509.1076618","-250219560.156554","-117792297.034671","51935071.2300484","112549491.81821","35618443.6682288","23247673.7759591","21400597.8374439","120855590.646483","28236553.9527031","14099400.1252615","40978611.0843799","-66937355.1023294","19627662.2417731","-11676383.6188367","45851465.7452645","233760512.08044","81073264.6272818","-119448082.887612","-69725938.7329875","-271975302.761741","-249668530.596327","-280217815.23017","-595424630.810682","-512611367.769288","-522226481.555318","-31307625.8387756","-71893943.0061385","-18110963.4191981","-210756904.368667","-233657497.181511","-505270553.550862","-307754747.930567","-43883446.7059302","-328796616.43356","-377959921.814275",
"New Caledonia","NCL","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","263442155.936859","253997005.999597","271084906.104789","338983076.553566","413495467.170083","482688265.954167","422868462.76153","399567154.235832","468800356.989284","483074662.131832","404748986.518321","395541201.475076","293220386.374044","326107934.670522","510196819.158194","494586615.59168","506398129.780588","543998822.035651","377310233.467808","360009229.475923","385538779.41383","378666886.967528","",
"Niger","NER","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","1223879.67286508","1632119.9279286","1637137.24086562","-2449144.30221026","-2449303.33933887","-2040227.26853722","-1632296.28491979","-6097497.07539733","-999999.62030127","-2399999.31681948","-1499999.25652074","-1304978.65898965","-1085706.36980207","357640.953800795","-6090458.53651662","-9434835.70051079","-3787418.4097732","-504722.63911668","-29815364.8657739","-57342772.3226885","-32923319.5327395","-69388616.9298186","-71709106.2171602","-40728020.9564518","-54412718.3540896","-42302618.4332938","-17498980.6122393","-61556569.2802462","-45660840.4296015","17867872.7728021","23978875.7244657","23327435.4156282","24964520.9070907","23116271.6596108","9198529.36546488","18662663.277636","52358676.1184968","53640589.5219734","97850205.1290548","101802174.540623","94713222.7156046","113291309.889476","140707605.247954","161095587.618628","231184434.844631","274205706.245005","295364951.518219","335819859.435812","395946001.269538","403967948.324891","432494373.388671","554322027.243428","319669833.772586","401495728.411407","488586118.20507","476364051.916984","335742853.195881","410736000.571766","597328664.394868","567548304.301971","","273306277.96199","89042391.0216669",
"Nigeria","NGA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-15154630044.3975","-14562839995.0475","-19674599936.3391","-22972329941.4957","-22264910048.0051","-25729769933.8761","-19162069968.1187","-12707749983.1871","-6261239998.01071","-8345659995.2695","-11252380018.2459","-9161019999.99894","-4766982074.37296","-8582958803.2713","-12872572335.9861",
"Nicaragua","NIC","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-361198398.436","-212317880.794702","-21677419.3548387","-330066597.938144","-495400000","-431700000","-474308035.714286","-370517928.286853","-324300000","-264700479.451758","-185299997.165024","-196800000","-201800000","-240299997.024651","-205900000","-198200642.213983","-192100000","-150000125.498033","-215591513.144041","-195500112.583642","-219200046.293868","-249899913.871946","-244200011.902728","-268699847.589248","-415799898.44846","-534200059.507909","-447899999.614776","-488999941.115709","-634199919.625343","-711700016.315629","-652199925.002881","-466399952.659499","-824099870.706883","-897399992.726966","-1128299863.01382",
"Netherlands","NLD","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","975648066.10053","617100505.265721","356887844.611529","700910464.158198","1212979662.62021","1088108861.38208","-401060474.032764","376414402.4004","207986890.54503","-673546547.158281","756479182.687026","-924125471.070716","-2171854632.16462","-2109330692.41561","-1164037526.05976","-874187500","-2340871815.28662","-3018403489.8363","-1487160574.41253","-2702974690.60096","-2891320793.93121","-7477437976.52184","-6489870344.17727","-8622266917.29323","-6470682249.64404","-4902640755.53941","-2643425748.00988","-67973856.2091503","-1513440252.993","-7864918906.90958","-2071869414.67182","-2496524720.00001","-11089684810.2362","-13392160674.1177","-7717907355.68626","-9780803915.44404","-11830054400","-5238358291.7647","-9478226119.21572","-46019938617.1875","-32972656453.125","-7518139216.66668","-3035854406.61479","-9340413644.53125","-6256764082.74512","-9001921314.50977","-7799875621.09375","-19027664509.7277","-9584215101.17649","-3444844305.09804","-18514988917.647","-29737075696.4981","16459014155.0385","-9399512143.96891",
"Norway","NOR","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","-1396333670.33554","-1827570545.60534","-1912860382.24814","-1888492028.92238","-1960489618.84103","-1768406337.37185","-1611591006.55517","-1123389010.37547","-1218169770.24085","-1315324675.32468","-2445603805.43195","-2720544572.38033","-3375401377.0628","-3856607382.49857","-2745353608.49626","-2729310271.9161","-2121401042.84743","-1845719156.45915","-1856491674.16044","-1701727599.17437","-1757564512.06743","-1400271822.75105","-2347474380.24041","80185059.5549229","533329993.236304","1302788056.83455","507654877.759316","3392627085.75863","263047105.234435","-1211082109.2857","-2042730496.4539","2202821112.22429","4650765200.60664","4778568512.31685","4323850451.22475","5570553191.48936","15763290134.8849","16032778753.746","16136428571.4286","14634293773.9271","17781371042.115","12491250000","15201416054.5181","11553783469.1502","",
"Nepal","NPL","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5312075.9498674","5895944","7113434.41323524","8291666.66666667","12516691.6666667","10083325","12368265.0939452","13265122.6858149","40949529.1704619","159997.750470995","-10180.6337744254","-944197.224447459","-3270573.56608479","6611288.19415877","12675449.647911","12594235.0332594","13207126.9487751","7750000","12020408.1632653","5463855.42168675","7800000","7700000","6800000","12000000","20000000","23142857.1428571","-7967865.13894376","-8693885.21499361","-22821304.039669","22573629.136435","68517394.4724278","105437134.24366","122230886.7161","152832066.182353","122316732.853923","104455768.253581","151708741.709601","148697842.467545","333478401.938163","344182825.007089","319734181.514152","291821320.371689","216672656.509062","353610927.514864","395092345.691496","197542668.986566","239083288.162521",
"Nauru","NRU","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20611139.6404479","24175080.0990222","22635038.057703","31698991.0402511","36032284.9272949","43440584.8188731","44724521.7499147","51780527.8037833","62678020.6616252","88292213.6417814","",
"New Zealand","NZL","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","-98095787.6514714","-157997083.130773","-198970363.155698","-191671263.099835","-286875988.253897","-426734216.679657","-455218722.227708","-609322742.474916","-528899128.518481","-594479830.14862","-657730413.787362","-747997086.671522","-1008806519.45321","-1173390023.8515","-1473145780.05115","-1568969159.27334","-2194367069.01888","-2027697262.47987","-1979641356.45381","-1896850534.87121","-2875872158.4515","-2694598043.38579","-3368729605.6634","-3752365834.30002","-4015674814.02763","-5223393922.57527","-3960158860.24081","-2574872361.70325","-3516529140.06954","-2989065999.20959","-2725598526.7035","-3356498595.29794","-4193843898.86405","-5853445378.15126","-7411814405.40731","-7489138188.18494","-9784669655.32446","-9660504674.21101","-4974701730.27672","-7283292710.11456","-7629102854.72627","-7334618718.50075","-7524963093.59801","-8109946630.53399","-5908052790.32061","-6083430500.68742","-7765336996.48884","-7650535371.41574","-5271185044.88182","-4248866504.18551","-6880039609.56288","",
"OECD members","OED","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","-9941922.60213254","-46079963.1360295","-55919955.2640358","-43679965.056028","-48123195.3801732","-75565503.5659101","-178797522.499401","-290966994.788651","-295309785.755646","-214823393.167342","-159525188.187609","-113202084.539664","-149102489.866821","-256803705.848292","-238563983.786914","-152866242.038217","-183265778.80718","-215404013.352751","-325714037.551209","-71207543.8109649","-89466840.0520156","-314694408.322497","-250195058.517555","-305107932.379714","-181558387.516255","-396598959.687906","-386094148.244473","-419442912.873862","-396552925.877763","-486162288.686606","-536748764.629389","-501950585.175553","-657997399.219766","-837451235.370611","-858257477.243173","-964889466.840052","-540962288.686606","-390117035.110533","-1022106631.9896","-665799739.921977","-803641092.327698","-2759427828.3485","-2923276983.09493","-3570871261.37841","-4137841352.40572","-4504551365.40962","-3235370611.18335","-4286085825.74772","-2262678803.64109","-2065019505.85176","-2923276983.09493","-4928478543.56307","-5849154746.42393","-5308192457.73732","-5976592977.89337","-8507152145.64369",
"Other small states","OSS","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","-5459457.37085258","-5459463.25073499","-5250085.25829483","-12179985.7202856","-13860216.7156657","-24989248.2150357","-30449609.4078118","-49998948.3410332","-65998615.7076859","-74998424.1915162","-93998024.3595128","-63186419.151617","-134719041.157224","-78645758.0629906","-73600000","-95299995.1515151","-144199990.30303","-180851663.69697","-181257615.79798","-233625437.606061","-282136714.40404","-262143573.131313","-322353240.369668","-422942853.590551","-444853853.925497","-508493051.022427","-643665639.243645","-698366307.311389","-833892084.249502","-889052632.293093","-972439399.616697","-1168818479.91542","-1276195149.99455","-1510938647.8369","-1610043849.34399","-1785362246.61812","-1967114465.01435","-2186298172.1697","-2338772568.38394","-1808000038.74814","-2020000000","-2160000000","-2319000000","-2211000000","-2207000000","-2386010000.40433","-2667000000","-3582000000","-3923000000","-4407000000","-3281998396.46486","-3017001480.84248","-3244998874.02477","-3668998408.34229","-3954999500.81804","-4598999546.59239","-5345002407.59183","-5013998804.04944","-5436999110.66578","-5609999712.26997","-5459000000.18958","-4400000000","-5247999992.19375",
