"Data Source","World Development Indicators",

"Last Updated Date","2017-05-26",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Dominican Republic","DOM","Net income from abroad (current US$)","NY.GSR.NFCY.CD","-10099500","-18600100","-21599700","-20299800","-19099600","-11700000","-18500000","-19500000","-18900000","-23200000","-9200000","-2100000","39700000","6200000","-5200000","-1800000","-6100000","-79600000","-3000000","52400000","-210500000","-293100000","-254100000","-297100000","-357700000","-319100816.038039","-244802775.1954","-298996722.846442","-321400883.435583","-313030015.772871","-314749979.472863","-360030159.780656","-431664511.28055","-697000000","-681900000","-769000000","-724799996.898335","-795417040.326726","-890112107.135327","-974870781.939787","-1041244260.56273","-1091575362.73558","-1151852809.18839","-1393689544.04762","-1814352550.41058","-1904125114.5967","-1852367278.67188","-2183200000","-1749000000","-1721700000","-1305855387.94042","-2175800000.52313","-2343569998.75431","-2994452405.15594","-3264555000.45918","-3044668676.20978","",
"Algeria","DZA","Net income from abroad (current US$)","NY.GSR.NFCY.CD","497928033.218554","537387603.807981","201673870.771724","61305590.4395382","459205.995543853","-81019221.8103745","-121528832.715562","-81019221.8103745","-60764416.3577809","0","-121528832.715562","-40711639.457721","-22302511.2627682","-75772883.4107901","-71756601.6073479","-177242112.725984","-312214803.785004","-361724703.385743","-579944022.794322","-1089974826.77186","-1197799947.88274","-1252600329.02359","-1312500000","-1224899912.29536","-1477381265.80246","-1570562393.0944","-1430000000","-1530000000","-2010067965.10448","-1889999986.85767","-2090000000","-2219999848.42743","-2159999977.10203","-1749999991.43286","-1734827100.03138","-2189999880.41038","-2559999925.11279","-2220000058.91833","-1999999976.16575","-2290000052.57308","-2710000026.57454","-1595416693.64761","-2192073492.13122","-2454649525.16312","-3514228426.3255","-5088000567.71425","-4676296867.30005","-1977148200.9571","-1230615891.53768","-1312655607.77123","-387357500.067217","-2113646842.0396","-3872128894.96492","-4526572905.58963","-4818770945.28351","-4312318549.54842","",
"East Asia & Pacific (excluding high income)","EAP","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Net income from abroad (current US$)","NY.GSR.NFCY.CD","-25955602.8117883","-27809693.6487302","-23854334.3509404","-17818741.2461202","-18943280.283337","-25011989.7474053","-25212085.6653846","-24911941.7884157","-27112996.8861874","-28013428.517094","-29214004.0249694","-35717121.3592948","-45221677.4633088","-116055632.427961","-167180139.471657","-55326521.3212606","-100948390.620528","-145269636.45293","-203997788.379838","-337561813.630982","-423803154.280036","-589682670.284828","-783775710.724693","-690631060.905356","-860812639.146701","-1059507885.70009","-1000479589.89621","-1033495416.36279","-1108531385.605","-1186568793.61691","-1210580303.77442","-1117558679.33967","-944472236.118059","-860630315.157579","-940470235.117559","-924462231.115558","-1023411705.85293","-1027413706.85343","-1171085542.77139","-1307353676.83842","-1411305652.82641","-1334967300","-1251999200","-1492209100","-1839671000","-1814897000","-1828465400","-1968050225.70644","-1431110179.32112","-1273738889.9369","-1040267572.08943","-1258733498.92124","-1304185805.92289","-1377359823.06516","-1555579078.39855","-1744946163.18344","",
"Egypt, Arab Rep.","EGY","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","-39755351.6819572","-39499244.5499676","-24988942.9455993","-22897196.2616822","-59079903.1476998","-64054257.7241899","-73195613.3639378","-68510858.3247156","-124052551.793835","-119052565.967172","-243971942.130644","-342005958.291956","-425013155.586739","-662977562.158884","-1069000000","-1459722222.22222","-1665000000","-1783990270.93596","-1878230616.99651","-2062997312.40593","-3283949324.67804","-3812722263.79794","-521853888.452475","-208413174.332765","-509629337.050805","-1105115612.38223","-362700033.233632","-325303914.783498","-572099969.987995","-122000000","140800000","538600000","967300000","1213299970.48406","1004400000","931800029.355644","1071500027.21829","95933225.1333179","-107099926.51002","-214270442.397362","-253618240.261146","530986270.859072","1177371150.27504","1359700000","153466308.841662","-4365000000","-6049000000","-6480000000","-7406000000","-7296000000","-6075840287.51515","",
"Euro area","EMU","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","200000","7550000","-7700001.5731433","-3174974.65242573","4307705.89114223","6098054.6083458","475657.142857143","-2357655.06874751","-6102713.8169678","-9664560.20003026","-15294346.3281958","-9422224.24664398","-8702439.02439024","-7227733.33333333","-11754113.8211382","-16161944.7154472","-19627973.9837398","-23546465.0406504","","","","","",
"Spain","ESP","Net income from abroad (current US$)","NY.GSR.NFCY.CD","-57833820.7288309","-62935259.8047322","-70254468.9436889","-84378909.7806125","-129523734.95661","-110093399.929137","-242407095.30438","-271654523.037398","-287040377.028847","-385707007.772664","-385740908.010459","-323307544.91018","-305676935.024592","-123320673.900628","383798961.638304","-198325507.246377","-775656055.707535","-1154659364.73165","-1541916015.625","-1255079573.62419","-2217045486.19169","-3403556316.45342","-3492274269.27154","-3616198723.89791","-3491783378.18257","-1833462230.91977","-2261260425.32969","-2790891658.80609","-4140593200.97129","-2643098945.88897","-3735183480.24812","-3732842433.94716","-4905240370.55095","-1156631716.56426","-10915250155.2602","-1624294101.94823","-3738322343.36004","-3107885000","-3660263058.24702","-3642659279.77839","-2212087709.60015","-6622818791.94631","-7829851308.11218","-7329571106.09481","-9823690091.87981","-16736724288.0239","-22017312758.7505","-35770599507.2543","-43878716859.5283","-27497916087.8022","-20072847682.1192","-25797887128.1624","-9411615342.4656","-7072874006.4411","-4424657026.09445","-865032715.980925","",
"Estonia","EST","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-213445038.238275","-285603706.024528","-329823961.571065","-520827122.854562","-592551180.124224","-545792811.839323","-876731401.329821","-1523115932.11059","-1272154679.94727","-598082800.777994","-1033642384.10596","-1160967472.89408","-929212316.132576","-581683142.898788","-707945124.175112","-464123322.612842","",
"Ethiopia","ETH","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","-7053140.09661841","-8792270.53140097","-13526570.0483092","-19516908.2125604","-33140096.6183576","-31278452.0524983","-47332003.2415136","-64589371.9806763","-80338164.2512077","-67047096.6183575","-73456272.9468599","-63775557.5379126","-96282058.6765","-79490362.4882427","-60421919.4785603","-43580551.7306871","-96945477.0612876","-66413685.6253784","-52490342.9354908","-60128766.2154367","-51256562.3574053","-53601882.3088719","-66110163.3391993","-63530555.7120852","-35785044.2143776","-38399931.946085","14189631.4611321","19937486.4906255","-41650905.8749669","-108215406.287114","-69491315.1364764","-96192407.9976818","-106781281.946994","-152795252.474417","-262500139.956388","",
"European Union","EUU","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Net income from abroad (current US$)","NY.GSR.NFCY.CD","-1519252.85332677","-5402052.17759303","-11929512.0730856","-20220713.2272305","-29018490.551944","-36924408.421431","-43184072.6511681","-57785471.5945521","-63370836.1044593","-76911160.8129965","-81563278.5956965","-95078857.6300085","-126181818.181818","-172212852.030496","-220209390.263116","-336328268.951026","-390329127.558086","-507423933.894053","-535139205.776173","-571098305.602198","-694993305.706089","-920150316.891706","-1062952510.17639","-1026746690.86251","-985980609.418283","-910562739.831159","-998925756.5095","-1286193290.9509","-1325143710.02132","-2492131356.51933","-3557942777.17307","-4228698573.73916","-4851649455.80037","-4355390236.28604","-3926079339.78372","-3922930283.2244","-2980843903.70179","-1897835299.5075","-2583444592.79039","-1354144470.48796","-782200110.55832","-51901565.9955257","415960850.743459","-1013544018.05869","1384405264.46486","855614973.262032","2037385522.51913","806186695.866411","530247546.506518","3224506807.44651","3357615894.03974","1239922157.35335","1340111235.79408","924107435.420125","2478338628.10928","1970721969.61295","",
"Fiji","FJI","Net income from abroad (current US$)","NY.GSR.NFCY.CD","-4281576.62762876","-4407505.35197078","-4785291.52499685","-6674222.39012719","-4155647.90328674","-6170507.4927591","-3774534.47408153","-5221932.11488251","-7786556.73880683","-9034766.69716377","-9400435.62994383","-11808722.0858178","-11148812.4091129","-5792369.68018131","-2234483.61469712","-15905341.2823945","-11406706.0265122","-9373991.71571833","-5314359.94331601","-13334450.1615412","-17848533.007335","-10882284.1095249","-36250536.2505362","-28348770.8947886","-28203122.1134306","-10423110.2635229","-8318651.24900697","-11111102.1786317","-15270083.1993288","-19365468.8869413","-47471132.4194746","-39644890.2141502","-50033266.7997339","-54222337.5275652","-86127996.7215354","-39251937.7088815","-27934155.2055868","-37473159.2436102","-55617072.6796859","-64835499.5938262","33261298.5060603","-13924273.038742","14815492.2493027","1002215.42356789","288517.022504328","43347131.8746304","-120898798.521257","-75558902.0679376","-87092928.405597","-11465971.2634862","-97377886.6704895","-114091177.782735","-136882116.319347","-73873520.1477137","-157082445.822074","-222838802.671407","",
"France","FRA","Net income from abroad (current US$)","NY.GSR.NFCY.CD","532227010.519794","536281378.940797","685226357.88634","808402968.411147","880978884.199731","941495094.725305","918572947.357165","1031627242.09262","1033423136.82944","1041077148.46237","","893808452.705102","895968790.637191","878020035.356512","696944899.072559","1067768089.33762","1196394427.75198","1123294998.66274","1593023255.81395","2636447733.58002","5110214219.18659","4278817139.40857","1925341850.48408","-1631809966.43429","-2538467312.16693","151116951.379763","4193578937.39937","8020299028.70239","7001431560.40084","4574336829.11783","5516202867.12444","5068015347.05267","8348203221.80917","9286541579.80079","6919896030.24575","7418846103.29873","15178869085.7802","18704203191.7285","20220146764.5097","30660558278.2868","25608070757.3245","24863534675.6152","15239036325.9928","23125282167.0429","30890240874.0998","38528789951.4986","46762012294.5678","55425677525.3216","62416874176.0656","48110586273.965","54031788079.4702","65914651098.1373","38030635156.5378","39157724835.3597","37555852005.294","39284684484.8619","",
"Faroe Islands","FRO","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34249641.8338109","42802671.9417448","40962007.1507219","30626712.1641755","40026853.4586495","54920533.7219363","65814291.1986113","71870346.5618127","80211498.315593","88175308.4877003","39622364.8893687","-7834554.10951304","83213684.0280402","112503716.30136","127579304.374585","","","","",
"Micronesia, Fed. Sts.","FSM","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","4500000","","","","","","","","","","19600000","20800000","11427300","10577000","22099700","7353800","6138600","6311000","5223000","4695800","4241600","7447600","8749700","8720900","10487000","7359600","16859700","10961800","11383600","16300000","27000000","24500000","55817400","",
"Gabon","GAB","Net income from abroad (current US$)","NY.GSR.NFCY.CD","-6675043.22340003","-8606472.82638933","-11456466.2043988","26912167.2136048","-18796113.6529011","-20403088.7916315","-20351806.4916815","-25203155.9540654","-27871583.3638789","-22695287.601683","-16642466.6864517","-23968858.6911991","-28568296.5494212","-57427641.0575891","-126295847.514438","-153047249.828533","-178698102.847517","-151416669.891913","-226894173.928905","-361505291.418062","-423609373.014474","-327897264.610904","-313140724.361866","-294961999.690614","-224049677.382646","-243509946.468092","-246602784.195857","-242898898.612148","-277658198.957205","-234476658.193767","-615944504.832889","-553690817.2044","-728016508.256017","-633121471.90481","-498014504.019869","-665417433.773203","-763040395.470728","-716491989.643452","-515113670.303235","-568915065.492218","-778732381.962714","-629163406.833338","-478755594.427567","-713133285.203053","-1191190302.27635","-957591558.617478","-1359411853.46596","-1828413453.21645","-2155930246.69427","-1371916654.29514","-1886287875.67361","-2495814887.95232","-1713591265.77218","-1704288704.35592","-946456970.561168","-857545436.085414","",
"United Kingdom","GBR","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","87675305.975522","77074470.67413","49248501.4985015","143416462.518373","154089995.324918","24278318.5840708","54587241.6891285","-212967032.967033","-185790604.026846","-425999576.450656","-830684871.020218","-729657757.234727","-800178721.174004","-453104592.996817","-320180766.161213","-624580210.472279","-423703899.149809","-699228305.27864","-730266453.219495","-1000115183.24607","-1586986683.23864","-1501155731.9224","-923860301.860302","-1023827984.40312","-358819406.183043","-940424648.887486","-844312012.480499","-548228716.437459","986421331.566744","-999838213.881249","10991072779.543","16208435295.8111","28321342925.6595","33722448979.5918","42989747345.2948","59316363636.3636","30270469181.2328","32871148459.3838","9707720588.23529","8350210313.13289","31200556242.2744","31477327351.386","-3453140190.97668","-16166386302.219","-39106206031.257","-39334165201.2194","",
"Georgia","GEO","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","-24734108.3353945","-45615763.3844953","-44685770.0771557","-119573967.459186","-71244711.9690188","127436840.077071","189938504.623059","145913789.882501","117462330.622884","32289098.7045128","11590741.416227","13473539.4868688","78480010.5703504","62145006.6890093","163288249.831499","39920921.8796767","-172268848.940166","-117608919.485184","-359427649.666162","-422340527.72013","-146364742.929813","-304594745.701575","-151751599.932038","-383696294.011369","",
"Ghana","GHA","Net income from abroad (current US$)","NY.GSR.NFCY.CD","-14007250.8052019","-19610151.1272827","-14007250.8052019","-25213051.4493634","-16808700.9662423","-26613776.5298836","-19610151.1272827","-37174205.2107042","-50987820.539945","-48046215.5087943","-44124075.4672601","-45441641.2575148","-27763712.7387025","-18309859.7082914","-19254658.2140124","-22340425.5885784","-20338983.954934","-11428571.4285714","-8376963.32290089","-14102564.1408811","-18879667.3774046","-12906976.171672","-10504201.6432583","-36155202.3353751","-47782126.7870507","-79372998.2824712","-126324823.130766","-138068027.210884","-131172802.52532","-117863367.401829","-112409323.521033","-121671195.652174","-106199084.668192","-112311248.07396","-111026150.627615","-133128440.366972","-143696024.464832","-133799316.40625","-151841262.975779","-163902475.618905","-146963296.017618","-108082228.116711","-129440307.92529","-164972311.952007","-198179655.364091","-130983559.52775","-127323295.144572","-140177181.351583","-116035353.057945","-94028605.9057354","-533774982.529699","-1230130705.11972","-2129963247.57768","-1351393889.77023","-1717395829.78433","-1131906810.61774","",
"Gibraltar","GIB","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","-151700000.028432","-124199999.894571","-131200000.06752","-169899999.954857","-148900000","-165900000","-141000000","-83300000","-73200000","-80623500","-88906194.8207171","-110918000","-119610002.444957","-78960002.3468334","-73123870.9806683","-87190000","-32624599.9939278","-245451522.899285","-271165260.615049","-279135055.265115","-338097942.782229","-370447358.586215","-523157107.115623","-501971327.449606","-433681774.74572","-442550540.773216","-432280835.960915","-453809687.232321","-489976873.502627","-473553014.717074","",
"Gambia, The","GMB","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","-1272121.09413024","-1619147.55408984","-1299459.58646617","-1098895.31825355","-405033.185840708","1072291.86323404","1633187.96336677","-606127.439229036","-2671732.68375344","-4099651.36548518","-3711235.05175359","-6435160.51539638","-13775070.1129387","1049998.60494964","25249826.6519428","28553675.0902527","29850107.4296053","5250134.16015741","-16852260.1403028","-25411841.6042645","-20140202.2191433","-18597356.0259451","-18927938.2076714","-18032133.8370661","-15363913.5400187","-16103560.2008737","-23753593.0668026","-25301115.2765642","-28879465.7352722","-30234320.7482248","-31224743.7401193","-32947936.01703","-22717786.2287727","-27186073.3064492","-32325318.280759","-37860416.8077048","-44534948.981643","-34435788.828608","-8091283.72190779","-8047136.94131087","-15745617.1613801","-18637330.0578918","-22399998.8875787","-28800000","","",
"Guinea-Bissau","GNB","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","0","0","0","0","0","2451195.36343878","-7377150.53763441","-5788590.3524119","-6632708.93371758","-1699949.64753273","-5894454.47252307","-1652727.27272727","-2400462.01232033","-415579.216354344","-82950.5124548077","15674993.75","-817035.896062149","-8299992.5463246","-10000029.136829","-12299966.5772632","-10640016.5030345","-17000014.9420134","-13499995.421445","-15299995.2388172","-14089954.4616139","-18020457.0287691","-18600045.8416","-14700190.2214854","-14100049.4592342","-14300020.1605433","-12400064.8856846","-15890474.9036433","-8740330.13535582","-11006149.2525981","-10283080.4603262","-11431728.6870329","-5586615.32569201","-3512284.72566357","-13554376.2040012","-10203621.5246683","-918165.552191936","-683441.108333811","-869447.221871485","-902462.485234976","","","",
"Equatorial Guinea","GNQ","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","0","0","0","0","0","0","0","0","530000","423210.352819243","-174262.1088827","204256.77995194","364033.491081179","402389.952444824","399085.242814224","398883.652352492","","","-1842946.7594685","-6584629.25851703","-9749826.59748771","-3905446.90789932","-3058130.44289624","-4200377.28457496","-5582088.2635843","-5305018.09097461","-7030209.0125104","-7258726.81055634","7485254.42877669","10322227.4960308","15079215.1475792","12502165.1870692","-8453569.28714761","-23845852.6562441","-45019826.1214296","-54964334.4331569","-80311645.9683656","-100883694.811313","-370191580.11299","-873522588.513427","-985362311.729237","-1560540571.29702","-2929304038.08703","-4044355397.79562","-2146996089.61807","-2620972285.16559","-5113061413.07394","-5088944766.08068","-6729422121.35835","-7528259891.31239","-7544545089.77095","-7262569832.40223","-7287400260.91441","-4051064376.58667","",
"Greece","GRC","Net income from abroad (current US$)","NY.GSR.NFCY.CD","52629971.1603137","67158096.6938006","74223888.4020637","84460199.712753","96791169.3369581","102503411.234441","112517644.420967","122676537.334853","137021839.142555","148164272.815833","222036363.636364","316411363.636364","358370454.545455","475666283.084005","747045454.545455","718324123.273114","870183768.656716","1047627197.03978","1093858070.50093","1419038638.45446","1667783373.30136","1243991389.9139","1388708163.26531","1047272832.81734","534524486.094317","389912904.021712","142729552.093476","541728988.424761","497194331.01129","624982794.796475","1961059759.24334","2509359880.35147","3079671791.20486","2573943668.25208","2824045224.7191","3305556993.67554","3012413788.22197","3046758267.8148","2906271762.94247","1166665885.36118","468160954.486825","871963668.903803","490967438.358743","-770682279.909707","-1141383287.8073","-2951216017.90822","-5071622632.04115","-8205806597.31727","-10557411893.9505","-7324963601.00028","-6132874569.53642","-7857099388.3792","1629260343.0095","-290070286.953366","518839395.754432","668150715.315515","",
"Grenada","GRD","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","100000","-100000","200000","-2100000","-5000000","-5000000","-4400000","-1500000","-1707407.40740741","-5551851.85185185","-6640740.74074074","-6274074.07407407","-9533333.33333333","-11874074.0740741","-6885185.18518518","-5337037.03703704","-8474074.07407407","-8814814.81481481","-13444444.4444444","-15400000","-16944444.4444444","-23244444.4444444","-26300000","-33748148.1481481","-41444444.4444444","-47596629.6296296","-50492592.5925926","-65193377.7777778","-28282140","-28884844.4444444","-41092110.7407407","-42711708.8888889","-63044208.8888889","-39877632.962963","-31772701.4814815","-34282278.8888889","-25687335.5555556","-33107666.6666667","-33760407.4074074","",
"Greenland","GRL","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-49086398.0103646","-34490657.7742086","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Net income from abroad (current US$)","NY.GSR.NFCY.CD","-10399900","-12399900","-11900000","-14200100","-16999900","-11700000","-16200000","-19400000","-31400000","-35700000","-38200000","-41900000","-45600000","-45900000","-48000000","-66000000","-44000000","-27000000","-17600000","2600000","-45000000","-86000000","-113900000","-112900000","-206800000","-170086956.521739","-214109589.041096","-179280000","-176297709.923664","-179403409.090909","-156047973.6056","-105788542.225934","-111199996.131977","-107299996.451006","-142500000","-159378350.980857","-229814573.828608","-239268463.582633","-153179029.275459","-200358333.151347","-225606106.27631","-68399999.9997099","-275400000.001174","-303299999.9987","-410100000.002027","-484800000.00263","-680400000.002983","-842699999.996578","-937600000.005188","-1101599999.9963","-1211299999.9984","-1650400000.00538","-1297600000.00423","-1207100000.0025","-1552900000.00283","-1618299999.99075","",
"Guam","GUM","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Net income from abroad (current US$)","NY.GSR.NFCY.CD","-13941200.4899959","-12774601.8783177","-20940792.1600653","-16041124.6572945","-16741118.8240098","-14705882.3529412","-19235294.1176471","-18823529.4117647","-21000000","-20500000","-21250000","-18000000","-10571380.952381","-15095238.0952381","-22409090.9090909","-13750041.6666667","-24320000","-26880000","-25839960","-30840000","-41999960","-62499964.2857143","-61666700","-69666633.3333333","-73157921.0526316","-68604627.9069768","-87906953.4883721","-92142867.3469388","-94699980","-123492632.352941","-121443030.379747","-97200003.5778175","-86800002.3980815","-68400022.2734255","-59400026.0303688","-54400014.084507","-55042538.4615384","-76161687.0668043","-69718998.2659996","-56641447.6567152","-52111176.3416105","-59158674.3170006","-55276257.3099415","-50735631.0634042","-110162875.836769","-48193540.9631019","-43918650.5904691","-35720869.1814593","-14653791.8896369","-16754106.3986271","12772803.2104375","-9288418.88563481","23923667.4018134","28598665.3956149","-30893798.5712708","7704600.4842615","",
"High income","HIC","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Net income from abroad (current US$)","NY.GSR.NFCY.CD","5980492.96558892","141020286.573369","109810701.956272","37845465.6817254","58516518.8017373","-6457225.13089005","-7321978.34765782","-7481461.50500217","-8874168.04982663","-10502724.1696206","-13981856.4637376","-19292439.0612156","-34566029.7089375","-46827688.7204897","-52667402.0192384","-63219727.6706111","-79514251.3456206","-106821814.671815","-105045242.009522","-155715433.66582","-366351218.825988","-505966543.216503","-579416893.194286","-634255973.682762","-703377513.430545","-830852556.86194","-1020592749.22148","-1318490722.33692","-1416092006.14912","-1627841356.94047","-2144730326.83766","-2935321880.79061","-3590810079.32202","244324939.241946","-25231613.2705347","804441686.703379","-2184554516.89228","-1249531780.78299","1199178856.85513","3371189171.76926","1379120032.85758","3904831512.54039","1075792740.0018","4138542148.25089","3592449922.9584","959587517.518933","4571950874.12137","6769426000.46146","12907356038.424","6419412265.53833","4839236987.07718","6786485097.63618","3797509153.73111","5224213512.11965","6397518732.02564","5095332696.922","",
"Honduras","HND","Net income from abroad (current US$)","NY.GSR.NFCY.CD","8500050","-1000000","-4300050","-6000000","-7000000","-13100000","-15500000","-21200000","-23100000","-18600000","-22600000","-24500000","-27500000","-33000000","-13500000","-29000000","-58000000","-69000000","-78500000","-105000000","-137500000","-134500000","-192500000","-142000000","-154000000","-162500000","-186000000","-234700000","-200429184.549356","-165586206.896552","-252020428.015564","-264784546.805349","-325435893.704869","-198024585.258053","-184696389.496718","-262500000","-258400000","-212500000","-209100000","-163500000","-220150790.036438","-255538135.529411","-295264426.69633","-362613514.433949","-450195124.203277","-452994159.854417","-528763158.771601","-397233166.468909","-404385033.014573","-286814086.695782","-723818252.702665","-935078902.771185","-1272715593.809","-1294724570.24655","-1322528122.51658","-1381260731.60884","",
"Heavily indebted poor countries (HIPC)","HPC","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-22410071.1172287","-72341264.5835634","-4783089.30948284","-163783445.696415","-485465205.225192","-406494376.457228","-418309560.630582","-415542640.090451","-1120164653.24385","-665050627.247568","-950205896.854306","-1168484869.25529","-1211949286.84628","-1927924994.93209","-2015319686.26262","-1676454117.09056","-1704453507.52414","-1688888398.88553","-1180139040.80774","-1161535924.28934","-300344589.767143","",
"Haiti","HTI","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","-14745636.0389671","-15051250.4339978","-15943171.3631266","-20992541.1352944","-21373810.5110878","-17331887.2428549","-16676195.5795869","-16692859.79262","-18416911.5116855","-24627600.7117742","-26124999.8901098","-21331414.5697758","-15575079.5549575","-7762546.89976687","-1802481.33598996","7694339.80491373","12903642.2837304","10966927.4100787","8102825.65591188","4446965.09913317","12923026.8568017","402254.686054829","-13325504.2150644","-15537483.0079985","-11867156.1780651","-36504678.1341943","1820876.20797522","2189998.53608955","5550001.20862118","12799986.8903529","22279995.3940023","37797808.2664668","54539995.769619","32020030.9370417","12279986.2405459","9839999.99999963","",
"Hungary","HUN","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-987490322.426257","-1128773494.91114","-1463308755.32049","-1709984655.41672","-2447398916.53265","-2604939511.20723","-2704167647.07619","-2265999761.85346","-2618173567.78219","-3397253506.02432","-3804224305.38187","-5470747112.88717","-6075778186.96529","-5875683254.90755","-9178018557.30513","-9625967313.39182","-5898808797.19801","-6048345676.63749","-6504046156.52433","-5075841184.63674","-3524218243.5906","-5839115512.21329","-5709421567.48678","",
"IBRD only","IBD","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
