"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Kiribati","KIR","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","5150509.32814467","5886429.68924659","-440674.106126167","-2799356.46977706","4204280.35297698","7648648.64864865","-3168933.74286968","-1095048.536909","-816176.470588235","3412687.29869766","2883819.04836315","4296220.14866361","8480992.89672937","28575479.0465805","29573736.7802585","25765469.876241","29498245.3575084","35059080.800593","26306048.9866187","44417396.4672703","49154165.0961176","42803225.8064516","42056992.1150278","46025654.2877832","43465283.0598718","46009793.1123938","47052360.6412708","46893852.6155021","44340361.4457831","56622876.7467158","64292065.08975","50322882.5456247","72484131.3520455","71150593.0892212","97751294.2638227","119377582.544893","158413196.322336","181110059.34941","139643621.76628","171060698.957695","170309324.566647","194938477.580813","156636845.365082","169020432.692308",
"St. Kitts and Nevis","KNA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","-1296296.2962963","-1296296.2962963","-1296296.2962963","-1244444.44444444","-1044444.44444444","600000","1100000","100000","-1300000","-1688888.88888889","-1762962.96296296","-4122222.22222222","-9166666.66666667","-4459259.25925926","-7007407.40740741","-10688888.8888889","-11900000","-13007407.4074074","-10959259.2592593","-15588888.8888889","-19601082.5640455","-25380936.4920476","-28484039.5951507","-30137544.9523598","-34619804.9901754","-38101138.1752122","-43801245.6901346","-38901629.6296296","-35138333.3333333","-32339814.8148148","-30944481.4814815","-34138407.4074074","-33901259.2592593","-29184481.4814815","-29645666.6666667","-23777185.1851852","-14621777.7777778","-67600000","-64788962.962963","-58661222.2222222","-48883925.9259259","-47129740.7407407","-22540444.4444444","-13858185.1851852","-19945259.2592593",
"Korea, Rep.","KOR","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","36435759.004385","30450865.125105","32307816.5685253","36153985.2076354","36942489.8957614","43918918.9189189","84764502.1006855","148602691.113411","169166817.278149","198500832.870627","163575476.558475","75471698.1132075","23670747.5374787","13556939.1444065","70215343.5359854","-176239669.421488","-132438016.528926","-109917355.371901","150619834.710744","-116528925.619835","-595130303.08019","-993788819.875776","-724544509.492805","-915372220.43184","-1379314623.19164","-2221213305.44125","-2511430030.0641","-1791944758.5008","-1545928062.66833","-726327703.809609","-283853283.59896","-336265084.884434","-471658233.523346","-524250314.575106","-1168336548.63402","-2079686750.42462","-2139971409.03723","-3060055293.33852","-4961396848.95536","-5487458151.78076","-3855308764.23569","-3706380374.75116","-2327970010.15115","-2451976737.35534","-1374724967.69462","-6603056077.49586","-3075858002.35759","-2973234646.63662","266050431.43816","-1462805322.13982","1708992864.56338","7757521685.84437","13368211586.1325","8737064129.80228","7183933153.06705","4584861082.56366","5484071726.99442","6619282701.38495","6946751476.60154","14252965291.7667","14355918810.8306","20160962160.9459",
"Kuwait","KWT","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","1151724137.93103","1508207934.33653","1765526866.71319","2606324972.73719","3158465991.31693","4846466888.64225","7586083213.77331","6026398054.88017","5029159519.72556","5015197568.38906","4664228723.40425","7739160357.88025","5583064226.76713","7258064516.12903","8417290673.92784","7750000000","5409778403.09532","5241990456.71438","3824503311.25828","3168350168.35017","4881367292.2252","5180360721.44289","6277612924.4972","5866141732.28346","5108409986.8594","6698174706.64928","4900554287.57744","3343205001.64528","3359060402.68456","6128266033.25416","8856164383.56164","13166781529.9793","12396199859.254","10744047619.0476","6928422515.63586","9420795533.84508","8989130434.78261","9149696320.11433","13254583921.0155","15639494026.7041","12691924227.318","12780536246.2761","18779652159.578","18334457284.7682","18275136693.0171","","",
"Latin America & Caribbean (excluding high income)","LAC","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1811378.62806025","-6002315.42581615","-7003020.56415713","-42429304.036572","-37000489.5810762","-22793529.1384292","-70789743.5897436","-68993241.7211084","-64293606.4432733","-113368505.135032","-97000000","-65737609.0418182","-190636881.545695","-147579613.339123","-255628748.389621","-165147286.09445","-452169226.898921","-592845230.743555","-608436569.89626","-644725042.287792","-585844519.274049","-641555216.822658","-684092635.502814","-900972692.641701","-785730000","-1084450000","-1128150000","-1137235761.03847",
"Lebanon","LBN","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1532118874.10503","1262337210.70932","902026944.53516","100926313.498745","242459013.539313","170887006.535122","326780987.262663","492000007.401011","398883199.69454","317944228.645664","146974597.198661","207999448.218781","321000000","-74000000","-870380000","-3321290000","-814470000","-198020000","150900000","745020000","432880000","-225700000","-508490000","-239370000","-204180000","-218457286.301824","-577313507.728027","-508517761.791045","-817790955.688226","-209229560.199005","-1112561342.15589","-1397240000","-1045000000","-900000000",
"Liberia","LBR","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-101400000","-156499700","-163799600","-152899900","-166299800","-155599800","-152000100","-154200100","-159600000","-144600100","-179400100","-124844800","-261970000","-301493500","-333000000","-280000000","-281000000","-302889900","-437000000","-353761800","-152000000","-212000000",
"Libya","LBY","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","265000000","540000000","-246000000","-289934270.865179","1107947624.84775","3450815776.96816","2680614579.92808","565616274.431592","738080202.083991","-442738114.687143","-3248791313.30744","-3255563419.04537","-383370009.430997","418693889.371561","33299769.8504028","679796240.493615","244175824.175824","788028320.102982","","",
"St. Lucia","LCA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","-10006149.8888889","-11223285.3333333","-11255386.1851852","-11107458.9259259","-12703785.4814815","-15478239.6296296","-17385199.7037037","-19551100.2962963","-26478316.7037037","-28618084.6666667","-58209544.9259259","-62631518.5185185","-62294592.5925926","-69718518.5185185","-70482851.8518519","-79363000","-76610925.9259259","-79683000","-88209111.1111111","-89502703.7037037","-44600000","-46984074.0740741","-36321814.8148148","-50836777.7777778","-68990370.3703704","-72509925.9259259","-54492592.5925926","-67976370.3703704","-71873777.7777778","-45159629.6296296","-39567518.5185185","-19848259.2592593","-37713259.2592593","-37814222.2222222","-106900000","-152905185.185185","-114019333.333333","-118656333.333333","-104019814.814815","-123962407.407407","-27060111.1111111","-61564037.037037",
"Latin America & Caribbean","LCN","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","-1538760.57626343","-1791359.2491352","-2133850.0209468","-2833891.55712841","-3313003.49087003","-4207995.97102235","-4653864.61833893","-5183357.6034949","-7462024.60850112","-8593733.08474169","-9132064.21197112","-8738519.49903269","-8916662.56218293","-8949883.2833119","-8584117.12133464","-9036018.07008262","-13310634.2765023","-17981290.2360515","-19841454.2472494","-19128308.5763188","-24276921.9694788","-25347559.2747559","-27858910.5390414","-28574648.0779643","-33271550.7786795","-41475179.7040169","-42765857.605178","-39254116.998553","-42350669.0578011","-88203967.5143123","-49147323.5433444","-250770324.721498","-315732067.239831","-443454369.941338","-596220345.79815","-533167362.672663","-493380124.421758","-480839720.093302","-511771766.226572","-635235732.009925","-796433023.300412","-1207657657.65766","-1648181721.2328","-1281152227.8563","-1283235101.50622","-1105985037.40648","-251370002.029633","274398293.896618","224971878.515186","-158381968.202858","","",
"Sri Lanka","LKA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","-3441260.50420168","-37301071.4285714","4611028.80658436","-16854067.2268908","-3095848.7394958","-14915966.3865546","-840336.134453782","-3909465.02057613","-30084033.6134454","-11932773.1092437","-154285714.285714","-211129848.229342","-201842546.063652","-253125000","-344210526.315789","-421968616.262482","-534958382.877527","-580721533.258174","-231902626.521461","-6165703.27552987","42528735.6321839","-24155844.1558442","49014896.6842864","-26434339.1415215","-172523584.90566","-25073637.7025037","-26766595.2890792","-28532608.6956522","-17195850.3615215","-50790568.6546463","-59011482.7758362","-74522600.91854","-22130960.5293178","1179635.7615894","-71954674.2209632","-170185365.853659","-195947168.445811","-174402441.09171","-249588828.549263","-283323895.80974","-314684067.004285","-281754371.083259","-251338072.339536","-171311645.254869","-204881905.326613","-298995024.875622","-389012494.899648","-353036252.793266","-969521977.443789","-485406908.359491","-617134467.494218","-651570295.17425","-1213831292.89658","-1751667712.61883","-1808092589.34459","-2022279133.4117","-2195685213.1827","-2314622529.62353","-2398064603.49282","-2469407546.7328","-2279523294.57101","-2044474949.71842",
"Lower middle income","LMC","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","15119697.6060479","14839703.2059359","16379672.4065519","17499650.0069999","19739605.2078958","21672259.50783","26928580.7206973","42795389.0489914","88447387.7851361","101335632.183908","138569457.221711","165593376.264949","177782888.684453","213657957.244656","263225475.089882","290370370.37037","346288082.519801","382617987.61332","332389954.585508","233006371.427289","268821225.382932","336171758.349705","339697250.934682","319656232.127197","360854597.456808","375310868.069388","380744740.532959","332039905.744101","329246423.341219","337248931.653387","320567464.47096","323659157.986111","263610133.314039","282347164.252394","243234675.350875","368679652.925393","347510127.410893","497045487.593692","561644683.881355","501058607.079396","443280499.150853","662441834.388395","625655473.781049","552178233.829378","637346225.306702","509692530.20014","414963796.882611","351768416.03449","278568780.119233","279350343.681665","286581001.522815","313840458.427776","310213973.205178","322418800.697655","278972155.221124","347186586.100266",
"Late-demographic dividend","LTE","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-529990064.580229","-434607538.251026","-610555904.128498","-1553092501.36836","-1509749743.88995","844785932.721712","-241410792.191422","-1273336081.72643","-1342836428.44136","-1027643317.18252","-573089273.075451","-1494845608.02617","-1534068093.11674","-1726782070.06236","-1666914928.67921","-1906728166.70588","-1635177087.14086","-2558237722.18988",
"Luxembourg","LUX","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","14774505.8491327","3890218.73710277","33865823.4808908","-67817222.1072242","-189792874.896437","114706592.080728","310872518.286311","389338210.467079","363013961.829128","-141049807.374794","-909562698.303214","-1624149282.92047","-477858025.781388","488518343.195266","298454342.362469","508037230.790135","537132020.949973","820209616.423555","626883159.626989","330686936.936937","604693384.838242","848073242.764324","716412797.992472","480124766.791045","-329479141.548107","531923918.992885","554776547.23127","1491892196.66216","414901089.130918","-433904236.3417","-882230088.760786","-181210931.051969","-3027723286.72471","-6688755007.6941","-2721312463.88186","-2586333046.78599","-8804739844.93764","-4930471537.74551","-7267876399.84219","-19547058300.0789","-18010788918.3334","-18927946724.7082","-13860685628.7891","-18423786251.804","-18825121813.8823","-21413487837.7734","-20991089251.2841","-18681085742.8236","-20249118406.9019","-22812875455.6862","-22890866439.0662","-25813662089.5345",
"Latvia","LVA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42160581.8596691","38178917.8152118","48532542.9470119","46808054.3309901","-71585395.14773","-9847045.19119351","25266398.0299978","16316507.5034106","-57263559.2178084","-297814491.99948","-175823273.179838","-539253824.931026","-922382710.98345","-454863324.075428","1839557964.97081","240432042.518237","-29381866.4616076","-197397228.656521","-67936501.6496286","40068912.1556861","-127354327.6375","-40086496.2315176","-76478285.9658825","-545460449.942745","-498583720.854901","-8251224.69105061","-734149382.530996",
"Macao SAR, China","MAC","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-81659073.3686857","-207350521.119035","-616838273.790232","-845726554.405762","-1626952783.26293","-383939571.174355","-2600865325.86875","-2325977230.31449","-3332271125.4405","-5306402933.32668","-6837757669.05719","-8753958419.38593","-8776276746.25333","-4803030682.52974","-4426848944.9788","-5546174931.47271","-6378470114.58656","-6239886004.5846","4775093564.98229","741190431.57829",
"St. Martin (French part)","MAF","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","19761051.2795178","15808714.5538978","13832961.1698449","31617429.1077957","41498666.1397095","-29048512.9927873","-40904831.5383855","-35964825.6101176","-47030688.6671278","-43078747.1593716","-11492480.9801403","-28243504.950495","-36791014.6061555","-55554091.8941294","-43746784.7498741","-55257618.7538556","-86992555.3820741","-113526835.875913","-202765761.873905","-290047369.905876","-448765584.514556","-577792626.104441","-625548530.632575","-558507614.641486","-459060234.946938","-643734711.318692","-477087792.71561","-578536941.334099","-921267349.648561","-910046759.030183","-861233066.013127","-990365975.237176","-921950304.520965","-1042988665.4479","-1011988753.66728","-1229779648.71194","-1048859268.69285","-975030250.86596","-797021156.969722","-759090255.395537","-763653952.56917","-732912952.313545","-651486035.749932","-691996657.754011","-571770534.506089","-273971099.830795","-378928282.32298","-282582424.960023","-196379494.987291","-1281726675.85111","-1284037447.13206","-1709909887.63767","-1984029484.02948","-1456546308.96437","-2392967179.37737","-1710824124.61723","-1546775426.96916","-1826145274.45316","-1915811678.9721","-1941645610.4231","-1160180271.24926","-1944595872.50375",
"Monaco","MCO","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","","59177391.3043478","62856277.0562771","29184171.3221601","33859105.6802417","63880917.5285923","111309960.518544","165687836.145288","230839943.769455","355429621.277873","403842979.142195","401482434.830288","410191187.736308","594258660.508083","306383488.154389","505598903.939338","577440698.774222","810141057.486525","894410177.95961","822515699.927732","449423245.059231","445969402.980195","551212005.577181","550509137.281631","623834792.485874","393763236.787078","376850000",
"Madagascar","MDG","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","-22288333.5205137","-23097608.6753699","-24720805.4750941","-25123680.8701725","-26343007.755814","-27551425.3148631","","","","-4998575.80964286","-3001872.4572241","-6620927.86539525","-2148758.72929184","-4943802.95061844","-14321656.8084211","-12792827.4392735","-12266150.2871765","-1274271.78803458","-865024.041258894","-12398557.579071","-43875685.5669319","-88327569.5436084","-95267625.2507828","-118132415.945817","-146025963.10539","-128831639.617949","-155090571.029767","-174698532.25152","-179282783.586405","-189318261.547457","-160907898.378572","-161194534.042368","-147068093.766707","-150941917.380894","-155336748.240167","-166739672.660426","-162747862.327659","-129832017.452365","-121468773.147197","-105185179.291111","-97667064.0080113","-100320346.349257","-96745353.7464234","-106750418.326264","-70734113.6388226","-122400002.036918","-147012928.804566","-85968691.4832764","-99818330.2477425","-146856612.1724","-179338079.475586","-211858428.708458","-371133498.790665","-423374486.828713","-349900178.179524","-428242218.438584","-469142071.094227","-416267551.562685","-460462853.83775","-492355005.119915","-384449878.887333","-300416921.607222",
"Maldives","MDV","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","-13116370.8086785","-21703258.2855545","-22573999.7831508","-10358565.7370518","-17599712.4211923","-21199434.6733668","-31500048.7662148","-35999318.7753094","-45500369.6300961","-42400697.4054446","-19963474.9362787","-21878674.5964316","-27443296.5165675","-28160178.4197111","-31027043.3305013","-29998020.3908241","-24396116.6793279","-22663976.5625","-35406250","-33882812.5","-30900000","-40700000","-280616437.5","-281948437.5","-255343226.5625","-311252914.0625","-294664025.475962","-272148365.094241","-363699154.665608","-355098560.505579","-332464184.61178","-352910758.439395","-375583655.03347","-492401558.073654","-559826719.542322","-305792475.278423","-483500003.252519",
"Middle East & North Africa","MEA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","-373832000","-384656000","-385696000","-429720000","-602056000","-605360000","-753296000","-358792000","-420488000","-494576000","-622560000","-704600000","-812520000","-844472000","-1256312000","-1908048000","-2255889610.38961","-2228619469.02655","-2929916666.66667","-4074219298.24561","-6437352173.91304","-10114783673.4694","-12261258865.2482","-9123298084.92923","-10076454112.0381","-8996550019.46283","-7519581072.24583","-6801204034.24757","-7245935990.49756","-8302221003.45318","-8625907985.49385","-8608033991.51868","-9594849009.66105","-11622671716.5233","-12656187372.226","-13358503598.4671","-13983814380.0826","-12802238176.4223","-13493755472.8546","-13009675013.5978","-15197268073.9456","-14032482151.0763","-13323504453.1897","-12958548892.3904","-11646180577.7069","-18319380431.0922","-14989363990.0176","-17705003385.736","-15656744656.1902","-15115914233.9142","-12580519072.4913","-18745887485.6117","-23204787425.4907","-37076758455.9975","-32292736279.8571","-30264935418.9408","-28907490744.263","-30089959580.4824","-33059259676.8913","-36999918654.8724","-35693301653.2003","-33513946301.3753",
"Marshall Islands","MHL","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32624100","24392400","25935400","30974300","34978900","36270600","37292500","35810300","36408700","35983200","41101400","38255200","41327300","42700300","39993100","36398200","36134500","28766600","35787400","42102900","62042600","57242900","53595800","54077600","54878700","52262000","34165600",
"Middle income","MIC","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-55000000","-29000000","-72000000","-56691000","-46639638.3069214","-39796915.669266","-51295739.7370257","-54178607.4974752","-53665934.0417211","-72127718.2795623","-70016540.7510026","-27244322.5828261","-45751562.553419","-59939606.7545005","-35289363.062868","-109165576.042383","-27463374.3017676","-389252862.744747","-119753019.630885","-66821821.0183081","-131084028.53369","-187276685.024915","-211075265.763631","-256315044.842904","-212603276.259715","-317088036.645774","-424542107.992399","-447652378.556859","-532077536.458563","-581671333.571137","-468789360.318621","-616519845.785685",
"Mali","MLI","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","-646749.160505188","-1981317.25714313","-2712341.2915965","-5648266.57466037","-1467206.92466523","-801492.685677631","-2341981.75456251","-4823350.58723043","-11035255.4430207","-7830088.84639052","40679.7979095097","10777509.600143","-13703393.982817","-19282569.4469274","-35682235.5638209","-26679385.5198816","-30152256.6006313","-21638323.7521937","-25931376.425255","-24553344.9263362","-20130733.3512318","-26171210.3933282","","-15852231.3238794","-2669231.33211992","-7276281.29975532","2210743.73988728","-23227546.7064805","-47340735.0876271","-49848375.4371287","-53146567.6791041","-50780421.8776544","-44616025.259869","-30153258.4715733","-166166551.314948","-241310097.602294","-160200752.753849","-182046429.424771","-207224196.522995","-257660151.033946","-299217891.886844","-313824329.596413","-467409182.438027","-419739470.927616","-462321352.042213","-460245091.285721","-432658534.244612","-384929758.00054","-295768944.525286","-374637639.603811","-500896226.480083","-510244659.026567","-695443676.599347","-738774744.3475","-890143995.995172",
"Malta","MLT","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","19288893.467958","20339238.637562","24102835.2835284","22486788.4995926","35696179.9754984","52363382.7959389","47106028.4762193","50031310.3588492","48548735.6577921","40017844.3113772","97667785.2348993","117731238.898757","139316562.5","97339521.4931004","108865071.235683","91285871.1566618","78908346.0782172","98080516.8986084","94731413.0011678","113430155.210643","191181953.262191","169747410.358566","144563198.277022","102721280.179674","56889015.1084857","314856517.509728","267907336.82706","104206428.650873","11635539.8386562","21966207.4903144","-406786204.193612","-241904989.029858","-189491139.49114","-62845112.0974164","-42351768.8091679","-186740455.167268","-275361937.021704","-394311524.774158","-140234363.556467","-457975826.618506","-464952936.497415","-225797605.790647","-446010535.783117","-523510426.351441","-605161418.89199","-613010096.527239","-1142264777.50719","-1348434252.14641","-1117666509.21115","-1159843277.73424","-1296817818.38949","-1147804849.20165",
"Myanmar","MMR","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","-1366681.90060253","-765070.73777524","-187769.1401649","465718.732618883","558085.294792671","42076.6404199475","83623.9554329195","454303.886934968","572703.063843224","373129.573826948","-216229.72972973","-1017196.70905011","-1185460.11363172","-1866965.66527612","-1291185.77075099","-567536.889897843","-13825308.2069268","-17102499.3920169","-27318664.2499503","-43324382.4905998","-48860766.0999673","-53212614.248366","-58982874.8833577","-81422438.2236125","-76957180.8014354","-86956457.9273092","-96377901.7024364","-78699587.9437713","-43877006.7598812","-183784842.742656","-264518436.59306","-143182738.295432","-82373103.2258064","-70358678.8990826","-92467048.0099478","-61483340.2061856","-16653600.8539095","-5405616.84641513","5316582.01152498","-105923864.054817","-411574896.029845","-579903066.784398","-639864805.579773","-762715559.630976","-1383141087.06893","-1208047752.06818","-1189044786.70748","-1541834905.44769","-1777758880.06093","-1724221620.46077","-1749274946.11379","-2085195745.24806","-2105247309.85859","-2498553479.91634","-2498443571.27191","-1914087513.16774","-1673172042.1247","-1996727600.85987","-2308971075.71676","-2523960000.0084","-1729202847.55695",
"Middle East & North Africa (excluding high income)","MNA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49769095.7790708","57993462.2962565","71827368.0234205","99430057.6727355","107079711.944375","24887576.1721179","45460419.0189437","42784560.6350944","67079244.1775304","7467490.96971381","-28818904.9449821","36565562.3608018","69159578.5686753","87055917.1204675","60982197.4226119","88812714.9672695","38262674.341377","99746723.9042024","64881554.0859707","62279861.1888503","75905641.025641","122536550.745209",
"Mongolia","MNG","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","-10900000","-20400000","-31100000","-39000000","-45000000","-1700000","-11300000","-34200000","-287639866.666667","-43600000","-4910315.78947368","-26900000","-26930833.6145798","-19413161.4654003","-26808122.8684158","-14359547.9966375","-11996025.2661426","399655.078212758","99991.6819002063","-5198868.52992388","-2008757.14848581","-4499999.59470782","-11500025.1190538","-11057000.2024838","-51790432.6143353","-42664509.7326505","-97546995.1831885","-173626261.082264","-195835988.718837","-579865140.425928","-857817498.920203","-949368902.606108","-710609005.349664","-993971906.203438","-967436952.991947","-921244632.540371","-1608722928.1018","-1234457698.15062","-1571998428.44568","-1259963965.28363","-2231749578.47373",
"Northern Mariana Islands","MNP","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-107600000","-138900619.88397","-134416137.525166","-135026694.929288","-111061278.991168","-92400001.7708988","-85399996.5348765","-129300001.684267","-123800001.565545","-192910548.229484","-225839366.100582","-603175834.10761","-165505926.676562","-171443490.853051","-359842764.841074","-634452643.223835","-591577121.782642","-641874554.537748","-281811089.347816","-359775280.40259","-255200033.714514","-75466595.0022909","-58589660.544577","-201912651.860924","-300133128.243607","-235498856.575563","-379656863.408105","-286365436.576479","-276542216.17534","-286910999.784064","-328618475.521271",
"Mauritania","MRT","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","-10000000","-15199999.6149522","-11300000.5401328","-13799999.2783209","-16500000.9901637","-10013897.0830707","-5411880.4499121","-30089879.872495","-58571049.3934104","-43411480.4407387","-27078308.1505551","-31399854.006646","-26854343.2191854","-50542922.987092","-45606124.8773402","-62286380.4625655","-39104413.0946205","-52391543.1017708","-70272880.6722689","-77713507.213891","-71899723.3619627","-60242721.9419393","-59018624.4712129","-61225160.47153","-66587518.8159996","-68697962.0217539","-74707327.5338863","-74317851.8587017","24169513.6348399","16872350.2334495","25940257.6455358","29661545.2905295","13780929.4207757","-32225424.3454381","55850764.8883671","57700000","65517670.2483295","64582567.7710843","-74300000","-60799920.3362891","-23000281.272696","51883315.6735248","-68906739.5448977","-155313843.297121","-190852255.410964","-193248325.473424","-251932308.200512","-180094550.8082","-116389748.305053","-96663262.9685088","-38460021.0216515","-96227155.036139","-105730696.008518","-146322865.627938",
