"Data Source","World Development Indicators",

"Last Updated Date","2017-05-26",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Bahrain","BHR","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","40.3982251292169","48.0382425526356","54.6310081505335","52.6151418915436","52.3949580101776","51.4387528947644","42.4921904818604","42.772234613338","43.6317117449854","45.3659240982839","47.5555991455302","46.660353168092","45.0120051331425","43.6500252461584","46.8500913077665","47.3610704903049","47.4542401015876","47.896378427639","44.5161343560538","45.6986759700694","59.4043870179202","57.4060969944741","59.4524190511623","64.4731423677395","71.5594349116694","81.3881177879474","88.5848876440257","96.0574100352347","106.974193955315","93.0742293518084","99.9998965681306","109.736753495957","113.045059667271","113.47921822074","111.583105271625","101.128603412684","",
"Bahamas, The","BHS","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","11.720999341066","11.8570334069317","11.9862315016877","12.1472981879187","12.330151595134","12.5782006727942","13.0525646878218","13.6677415303702","14.3734727393375","15.6563587645747","16.6184961305241","17.380047287429","18.5595718125553","19.5898180015682","22.1820812137765","24.5458876971705","25.1324522505913","25.566917713718","26.1416323112837","28.3778127749194","31.2175423651367","36.739403560186","38.0969272920034","40.3739680732502","41.6544024168737","45.1786677484473","47.2841685202794","50.3984682430494","51.1465380714544","52.0739124392298","54.715992286877","56.1148282291877","58.3064298264113","57.8096683230109","59.0718651744764","59.5458790578915","60.131955402383","80.9902977224005","83.459945252018","87.5919974880477","88.3994473805129","88.7120195364756","92.225741918612","93.290592645455","94.4049368751975","99.1788316823095","100","102.94752557045","104.480300883604","103.397318557037","102.991334466168","102.107307957116","105.443621422012","106.976348767603","108.748512028944","113.613999965917","",
"Bosnia and Herzegovina","BIH","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.9425589380009","54.3611921198814","45.088932543405","50.9556707623021","50.1495902231893","54.3399149164377","69.9844501817103","72.0573636759763","75.2722626112094","75.9590352222826","77.913079766428","80.1151117964279","86.389344136821","91.8274607246764","98.4845817491518","98.5148281964586","100","102.47462329094","103.374504081266","103.077402434434","104.114364938388","105.618810780019","",
"Belarus","BLR","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.20355033566659E-05","8.55834060075542E-05","0.00100487003614481","0.0115906637730258","0.237041488928596","1.80505435512249","2.7746393197011","4.762653159062","8.40991244486632","35.0519542205873","100","179.534572521797","260.134355095541","339.957417927239","417.043179391351","496.165288068394","549.496161924556","620.231204300052","751.804171347878","794.535302456844","882.502165098142","1510.66304764252","2650.28580882864","3209.27301418129","3781.81975597648","4398.04543016466","",
"Belize","BLZ","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","23.1725609974541","23.5810994681912","23.9010866374215","24.1251973972584","24.6405528702159","26.0230392457406","27.5255922987294","28.3850634242964","28.8617502919847","28.9240721139359","31.0556727954752","32.6283021454705","32.2252658889311","36.9547332010063","44.9778359927169","52.5688764208295","53.177352993287","54.3698527138482","58.365592134562","60.4582520436024","67.3496037526266","65.8598128304407","61.3732193634647","66.1036662877073","72.3467870685521","70.9891230340103","73.9534059462628","80.7079654282155","84.128522414347","85.7885274410486","88.2020072603032","85.9434100549098","89.3920111443522","90.8676109985438","94.1282288413369","99.8499610955086","101.815736008337","100.312136682139","101.81956813252","99.5432042177176","100","99.7773190949391","101.526254862783","98.6231865082718","100.660908460609","103.360161937141","107.988965863434","113.223090453264","116.398588704008","112.854908957729","114.110099623628","118.997319764817","121.253260674092","123.632417910234","125.505879783607","126.74","",
"Bermuda","BMU","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","6.4181708117851","6.47843977939573","6.54170462918293","6.62483670537539","6.65538071618081","6.75262401433304","6.92877370796823","7.16991828747122","7.81389271593375","8.30468824977917","8.82535229118169","9.66783909222715","10.5887752817261","11.945431370385","13.7353285629612","14.6084871362416","15.0151361716936","16.4069043230105","17.2139124086585","18.3182474453291","20.1233434980884","23.6870651403782","26.5789222725812","29.5019076415971","32.5395870472546","35.0171798951556","37.0604802151124","39.4650213111591","41.3960503179907","43.7294269284479","46.3678735229621","49.3496016037368","50.7382421392116","53.3747556168629","54.4206682209756","56.6946159976233","73.3428198366094","76.2940644534303","78.3857052927039","80.5116428222309","77.1008834806466","76.0452211334168","82.5702372608653","84.9026317732082","88.8863849742926","94.8972144507967","100","105.86640576512","108.07407778206","108.434683094778","109.572062663683","109.536372272479","114.826554481959","118.553705666073","","","",
"Bolivia","BOL","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","8.44166489889993E-05","8.99526030573877E-05","9.3163909467882E-05","9.42644715137202E-05","0.000101352467345647","0.000106436834090197","0.000109308839130202","0.000111503614785251","0.000106436834090197","0.000109572220900015","0.000116116712363039","0.00011902649061953","0.000141636802154438","0.000202470043197989","0.000327069232967081","0.000348967426503749","0.00037898872478561","0.000426500649313739","0.000486653494583924","0.000582997131965611","0.000729031764107742","0.000943994318529188","0.00243817448118195","0.00890416351441546","0.137426626440773","17.0940330247091","56.4282851472315","64.6578969115491","75.9881123382711","86.0082312668566","99.9999967623157","117.689439098851","133.223508390936","141.959184561359","153.248074537131","170.760162822241","190.534546379662","201.404623306271","215.605920506012","220.805398842035","232.277132621073","236.620934761911","243.295437619795","258.696019458794","279.308164595321","295.901296306921","336.332301836942","361.130977422521","398.619459673691","388.978717965105","423.114220831032","484.910008459496","519.338457696257","550.461194689116","561.752242041983","535.797537362534","",
"Brazil","BRA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","5.34739077880459E-13","7.02125931548385E-13","1.25561712665153E-12","2.13161583713164E-12","4.13181071890278E-12","6.25493620142075E-12","8.7197495128568E-12","1.12698259787128E-11","1.4275565081081E-11","1.72611599999144E-11","2.02114866270851E-11","2.43050994887801E-11","2.89581668866526E-11","3.5521492847778E-11","4.78830383205009E-11","6.40973255473504E-11","9.4624949267587E-11","1.38322339488101E-10","1.95117215868452E-10","3.05320539760362E-10","5.71886362776017E-10","1.18502880114836E-09","2.42732250229297E-09","5.83032252610112E-09","1.82364198901268E-08","6.04944901727598E-08","1.48375768968672E-07","4.51215795260282E-07","3.38914435732732E-06","4.43680116310173E-05","0.00124250049444416","0.00638938809388128","0.0682504376412843","1.43417901962287","34.4610383159474","66.6896489219623","77.3561772605288","83.3349491902043","87.4384546762278","94.4417005941102","100","108.225085445257","118.829294503786","135.573297159566","146.083002122376","156.938814382946","167.570462855941","178.360383328105","194.017562572234","208.207114582865","225.745133092515","244.523944696105","263.946858498732","283.754803227798","306.020147642759","330.202019998949","",
"Barbados","BRB","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","252.35102382715","283.118480538004","311.054896903074","328.575498375909","345.711914764926","357.868916760114","373.847138550641","401.251447937783","412.35009009918","440.505039489306","456.879143111439","477.415099064623","487.589585419955","512.823836129666","524.216094277486","540.262980218013","554.077303932547","559.141526132941","607.727051895388","634.75267722452","626.265384286664","640.425852868287","646.200325857969","653.468337057974","691.532997098708","737.667688815666","770.781940247533","800.161117382233","805.621435196759","840.555418817067","810.282383878627","788.302757492458","781.12893387419","788.739917474415","783.852748623331","782.800785433774","",
"Brunei Darussalam","BRN","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","27.1150593540178","28.6115295802468","30.2215368405443","32.7544338362107","32.0431942944038","36.1036727582027","67.1939774868442","73.2559458779232","69.7114984490111","61.7504209097315","60.9636143361875","59.4608972593553","40.490048097999","44.8346144144319","41.3962152449781","44.9968784495586","48.7810997388552","47.3970430532218","48.2155309313652","46.7924543868858","42.6917384477864","43.9182711030941","45.8896549501463","49.8292146259646","44.0248218349708","49.1290495388038","63.3841917337764","59.8398121784811","60.0637382943046","63.7303961204743","73.8547116883054","87.7145228475696","96.5278333514889","97.6093775767195","109.998672140238","85.6984075191795","100","120.180505415162","121.648694230081","118.213148138478","116.00983904604","95.6063457918795","",
"Bhutan","BTN","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","22.5284122428426","23.5157408076895","25.2715203792389","26.9496588884123","29.6559608333169","31.5280214283879","33.63565556488","33.7715002074873","38.7357600535483","40.8683941781774","43.201509249424","46.987752980597","51.3560909710358","55.5603380655575","62.700947165296","67.7470063795357","73.204791264836","82.3447004697392","90.9988243941634","97.764867405606","99.9999766920739","105.266284190002","110.404560457364","113.810623365896","118.125107373018","125.044798180818","131.811215979038","135.911415306117","143.594586087504","150.560720082632","159.5725479838","173.307219944101","189.218103799779","200.314600205868","214.898614803484","222.858250699147","",
"Botswana","BWA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","1.98476133384716","2.02314555673347","2.05067521298169","2.07480810770184","2.12766382089068","2.2094996359041","2.33740186950342","2.51461318599897","2.5690834656817","2.60978687460897","2.76581541994846","2.8948180302402","3.20674689454569","3.5244268781675","3.97544511220792","4.63009286416751","5.15401240582735","5.40848575413386","6.08275147026989","7.41221963531591","8.16754575794334","8.16033194977032","8.46189035594133","9.20192374128886","10.6215031426246","13.0531538988047","14.8885904849237","16.7785585572126","20.5867979876024","23.3966441894886","24.8706370512988","26.1583665233556","27.8950939111763","31.5395043539766","34.5243414934602","36.9946599189256","42.9553118044542","45.2240128113071","49.5941870634724","56.6540229730998","64.682445811211","70.0593843948822","70.8912490009805","73.2016545886807","80.5794946216444","93.0465175808929","100.00000575229","104.927613187013","109.890052804739","116.991725790994","127.427387514162","148.344353245818","148.177907021706","149.843111014067","166.394651423647","170.623787936313","",
"Central African Republic","CAF","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","7.29868976591114","7.63698538857588","8.01033827260359","8.38477958874905","9.01715723795186","9.471544298079","9.89543483805152","9.81880288570475","11.4067390677559","10.9672730332163","11.4598000714735","12.0257157444262","12.5842184952652","12.8610071556693","13.5530579127557","16.1723511886375","20.3766169930045","22.6939401846356","24.7882263313849","27.4967450920353","32.5191298428693","37.0304261441088","44.7750561372203","49.7463774972253","50.4524781091997","67.6795652287513","65.3588077412064","63.8533648700526","65.5289128839136","67.138437187661","68.3715320082759","68.105009105393","70.0001311133962","67.5970123898828","84.0991801426164","92.4232966901621","89.148697020526","89.8827304541177","89.5104774452601","93.1667257824233","101.09204748249","101.522637610077","99.1146407414101","100.439227266731","95.9799405779417","100.967476354378","103.334104160352","105.268259453517","112.680921868782","116.604885581414","118.947721143346","122.225942245468","125.379341982911","133.262985269223","148.013413451565","157.134441169613","",
"Canada","CAN","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","12.2285710149935","12.284586985588","12.4583169456874","12.7151025975863","13.0455998226367","13.4838781190245","14.1554597626683","14.7785243500531","15.3158461891311","16.0059453310656","16.975368143078","17.795593254597","18.845555549203","20.6710709253182","23.812680424576","26.3594832229623","28.8628189420143","30.8244931118111","32.8598238015578","36.141046561239","39.7810277666116","44.0680838724175","47.9628317323613","50.7267459649506","52.5163616873847","54.264292933809","55.9287215766411","58.5915062954839","61.2541652849071","64.1412816554636","66.337055835021","68.3896644812135","69.4165133538542","70.3209682834078","71.3549257479033","72.9679578286801","74.2409212910462","75.088249741619","74.95276160366","76.3797826441651","79.6956379760972","81.0171851115928","82.0252232770854","84.6959152646987","87.4741298238449","90.2269792208654","92.5849947144345","95.6576828176373","99.4887499211827","97.2062324000055","100","103.242049692121","104.502895677021","106.159428592229","108.172620221095","107.329708126462","",
"Central Europe and the Baltics","CEB","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
