Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1000000,1000000,1000000,400000.006,500000,100000.0015,1299999.952,400000.006,..,..,..,..,..,..,..,..,..,13300000,11900000,12400000,11800000,11600000,0,0,0,0,51938053.6776965,62324923.1059028,70917381.8950211,72030040.7443826,71108144.9065198,60612706.416405,58992215.8381229,64551112.6635094,66541753.587694,69856849.7873431,69372771.3618018,66197477.5911306,66484972.9580665,69392670.4342172,70131652.4230778
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,617320000,542000000,403000000,271000000,445280000,228040000,326340000,188860000,195940000,389820000,619380000,631380000,857000000,350000000,1672000000,4589000000,344000000,530000000,758082000,1209000000,2353070421.5742,4625331810,6641220178.7534,3337061829.2962,4319492608.79338,6833129702.14478,9136546899.82745,9209489821,13636040942,16568371453,17065623287,17790105219,29910500593.04,33104675861.87,26883278893.8,28675983092.3,24305605210.61,18294313104.25,18876250770.21,22479899032.72,26093633202.03,29110273774.63
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Colombia,COL,..,..,..,..,..,..,..,..,..,..,26000000,22065559.39,22799909.59,29803249.36,36079200.74,23000000,51000000,81726402.28,75819999.69,101000000,106000000,160000000,87000000,72000000,78000000,110000000,416000000,625000000,458000000,467000000,495000000,881000000,640500000,467700012.2,968350463.9,815117639.426634,753036298.799701,773519090.521608,805925070.028908,1312052329.0522,1610122976.25762,2056358872.86705,2479942596.14027,3076018646.59598,3189709843.91794,3345610321.40797,3899159914.34258,4460194476.64541,4826851232.37512,4124862554.30564,4030846325.68114,4101315891.06111,4018674668.2006,4449831680.49205,4165731073.41833,5001596492.34082,5191956875.2388,5818773635.08076,6675079294.04126,7116297148.74071,6924526135.55919,8608268970.88542,9454507516.93043,10111593424.102
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1618722.2,1221804.857,2367595.196,1836967.468,2139818.43,4229184.628,4764614.105,6801226.616,7383017.54,7887009.144,9935265.541,10095548.63,15999876.02,16029796.6,15232992.17,12212938.080829,..,..,..,..,..,..,..,32042448.3619059,48705002.1565651,54055725.5272443,63197512.5772676,74045486.7648803,101325440.0737,100407532.58457,87252086.9209346,108173891.044576,110203511.03063,0,159817450.26804,131866003.262064,116745529.667133,131598332.34445,172620209.645371,168546820.183138,226655757.839161,287990718.065728,281839150.837667,305575360.886596
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8900000,12800000,8800000,14700000,19500000,15700000,1127500000,855853174.59244,1001358241.28659,756410387.642135,1166568218.32676,593480274.784826,1076294914.6231,1822706175.76018,2076317927.82742,1196048014.07299,1347879531.24334,3261877235.07526,3298265099.18365
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2499381.065,3088543.177,3175887.108,2653791.666,2131696.224,1609600.663,1087505.221,565409.7795,43314.3079,9982.1463,4431787.491,4404277.802,4376768.112,4349258.423,4321748.734,4294239.521,4266729.832,4239220.01993526,7819335.34724702,4574507.63474941,1937446.49863673,11666412.4196063,10352873.0727615,12119417.8945795,1176490.49976873,12388155.7326253,14954054.8220439,11379620.3626781,13207621.661714,16687081.7739817,21717486.771713,34089356.1430094,33137005.1187299,62226176.1618155,68345052.9781772,72057151.4560363,41593306.5848079,29796433.4266576,7710018.0691236,0,0,26242892.954918,12632343.286696,43959696.1855082,43959696.1855081,43959696.1855081
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2000000,2900000.095,2700000.048,4099999.905,2400000.095,5599999.905,5300000.191,6400000.095,7199999.809,7699999.809,7900000.095,9100000.381,10000000,12000000,13399999.62,14199999.81,16000000,17100000.38,123300000,130770000,130100000,128100000,126482718.239056,135975253.752763,198443413.131253,250646486.381642,320879535,319546352.12,420346410,513156290.876979,617920087.505542,604768805,513091873.253071,530688786,520219673.310912,562342745.046091,596399211.049776,593925384.378772,551988507.633386,545423773.110502,560366619.096707,533509663.136669,553377977.061178,524786747.848096,594130696.449927,620315525.671459,662104340.967022
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12131793.98,14228888.51,15874328.61,22157634.74,28205875.4,32184844.97,30912874.22,28909978.87,27029436.11,24945264.82,24039373.4,35806491.85,42923229.22,42639167.79,35422275.54,44442031.86,41473640.44,49518871.31,57564102.17,110409729,151057266.2,147003509.5,136378585.8,142567581.2,137560699.5,119317176.8,116004821.8,120092422.5,141603500.4,159198211.7,163238757.499224,166909883.13886,184936824.513276,199721402.156654,316346324.011048,373841959.225322,397123339.074986,367086167.01074,384778636.222716,387214302.313813,336382061.922343,342435061.096104,307645127.912133,332046729.96181,328290412.149646,329147636.244163,440194174.696337,1041929443.64097,1041929443.64097
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,230029007,375509002.7,544168000,649916898.398,593983461.619,601206510.82,528865690.175,817102738.716361,927871134.237622,1093044041.48834,1321491761.42459,1555554396.92403,1874468831.81768,1926149213.79519,2228813115.93466,2505307645.42936,2268827434.5239,2287050682.32973,2524036566.2532,2084700260.0308,2768772802.04369,2773391958.88181,2677257515.35628,3223057486.72174,3666978983.2896,4012037679.51466,4281829645.94151,4194813430.97808,4983837199.92785,5356596167.27545,6075991642.02628
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,150128491.620112,135966480.446927,133055865.921788,143301675.977654,142374301.675978,148418994.413408,160156424.581006,155338570.703911,176338624.307263,132287789.446927,141918411.368715,158564975.513966,176607685.452514
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31669029.24,50965206.15,68538520.81,76457801.82,94037223.82,83050415.04,79724700.93,78231697.08,73591163.64,71504096.98,57127079.01,63812549.59,71362930.3,68941131.59,78588905.33,65672111.51,81192558.29,79412124.63,81269264.22,48627363.7227341,49323279.2474983,47674892.2612299,48278804.301384,49728542.0190064,44986487.5854566,77850333.4881202,20660797.8343269,31813793.7384458,77391644.2646359,104817181.330673,104511095.044778,142176008.195292,948622574.642726,593413153.622354,861734943.563197,740510457.837586,601116874.592812,430999362.555457,323088099.019211,297848196.400832,391574035.845097,464457798.805869,521192046.616381,535460673.914564,567643092.516312,627107878.865523,522487299.712997,620003706.36174
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,138067474.4,164007873.5,189103029.77562,110474333.06836,71076227.8459013,345841414.729526,310628663.805282,293965052.442242,256460660.821206,332664617.82989,493715526.468209,1221907271.67874,1340517764.03134,1603247263.59946,1827046314.65387,1134443632.52277,1196075195.4604,1229063881.62709,1394312632.61621,1409130136.93554,1737884336.69173,2628261738.22966,2674828099.31282,3126388080.0369,3585217056.96609,3973112949.99751,3859937090.42623,4185806688.22455,4386865792.78709,4152543466.91855,4466393540.09689
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,464252471.9,449906005.9,438739166.3,522927177.472511,687658142.1,852389080.993282,765494251.293436,803208183.902745,666510055.905243,698623281.530296,784859296.829619,940572301.67456,1075395076.13261,666091577.137752,740266388.756982,823203959.188615,1051704664.64362,1019066491.95179,925467462.102494,1149885932.9698,1182244239.83153,1370760789.33519,1483021800.00948,1258255662.54991,1247014792.73819,1314451448.24388,1415297048.79077,1449639209.8362,1332176511.49437,1412877341.99216,1396845211.86427,1430162213.54002
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13121690.75,13121690.75,19035453.8,13549326.9,11889422.1842101,10944120.2784139,11473039.2018951,11940063.3577349,11563067.954828,12288924.7753501,11945690.1547932,14956026.5809893,24667878.3036332,24741026.6653912,25849505.6858784,28471593.1150511,28640397.0268004,30328436.1442936,32466619.0264515,32641049.7352592,32359709.8823437,33265624.2087316,39787081.9993135,37879597.7965463,39713933.6375555,40237225.7639784,41323197.5962323,59857867.1063071,79461628.0574608,64055457.7118067,79433494.0721693,56560555.7507071,58592613.0400753
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1300354.838,3200000.048,5800000.191,8699999.809,8600000.381,8500000,7500000,9399999.619,10800000.19,11100000.38,7703703.88,11777777.67,16111110.69,13370369.91,13922222.14,4959259.033,5174074.173,13737036.71,13285184.86,10840740.7407407,11107407.4074074,11429629.6296296,12070370.3703703,12985185.1851852,13522222.2222222,14342592.5925926,14457759.2592593,14804814.8148148,20031140.7407408,43132261.0656011,44139239.4537866,45269600.5584885,45679669.4275566,44574853.6919685,46211700.0332561,46332250.4460242,47070245.1539167,47989377.2532319,50401197.0579033,51914982.5685926,44033723.6654388,44351321.0767778,42141418.3715478,47506082.4979811,33656322.3950963,40200060.1283696,37783388.6283696,34332817.3578796
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,25100000.38,14500000,24000000,24000000,26799999.24,28000000,112000000,123599998.5,131600006.1,161300003.1,183100006.1,182899993.9,190000000,195000000,205000000,242000000,225399993.9,273100006.1,288799987.8,300500000,314799987.8,329500000,346600006.1,758099975.6,797500000,839200000,962700000,1142200000,1405800000,1631100000,1838800000,1981800000,2194300000,2325400000,2501200000,2719200000,3053800000,3397000000,3605500000,3414700000,3887000000,4240700000,4262100000,4485500000,4810400000,5196200000,5508400000,6177800000,6817700000,7420600000,8331600000,10742800000,10278100000,10619200000
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3299999.952,..,..,..,..,..,..,..,..,..,3000000,3000000,2000000,1000000,51000000,56000000,75000000,202919998.2,276230011,386120000,488960000,647720000,798720000,1089520000,1322301000,1420558146.51631,1438022869.2822,1633427047.615,1838041770.90395,2460000000,2933808811.42857,3341337813.39619,3088633129.31,2742436211.02,2599027038.68,2680596336.98567,2476225961.80543,2458803089.2207,2472449389.28992,2387555892.00259,2612078851.84205,2849068577.17312,3039078508.88019,3242684316.95308,3343696163.52993,4367441780.58814,4747980446.38852,5452432476.65757
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,927665100.1,1773296997,2213571533,2696000000,2180857178,2439142822,3665857178,3962714355,3211714355,2506142822,3604285645,3769571533,3293454590,4283500000,4054000000,6104000000,5664000000,3672000000,3226000000,3107000000,3697000000,3370000000,3235300000,2852000000,2911400000,2893100000,2960900000,3340700000,5017300000,5329500000,7655800000,8694000000,7149600000,12453100000,14324300000,19236400000,17833100000,19570400000,18325400000,18590400000,24737400000,25515700000,26781400000,29602900000,31487000000,28332800000,19532100000
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10600000.38,54000000,67839996.34,100000000,49040000.92,72480003.36,112199996.9,115440002.4,159119995.1,157160003.7,157291091.9,186639999.4,210740005.5,237820007.3,366278900.1,475234924.3,694308776.9,795747558.6,971731323.2,1063899861.97706,1083837806.96745,1199486081.37045,1338320959.45174,1386000000,1764200000,1924300000,1952600000,2121300000,2563000000,3028600000,3482700000,3709050000,3754750000,3402340000,3471836719.03,3643949246.05147,3914048534.33323,3966478547.83584,4160378001.28301,4274620676.02955,4561580070.95314,4996353544.71816,5391738701.98946,5656754219.242,5931312888.60975,7622444558.22619,7851002206.41078,8193238016.88439
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1318514.585,912399.9476,506285.2502,100170.605385994,164206.042292187,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2682189.74292793,3634005.48876801,3284750.85910653,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2905014.753,1283825.09832797,1684442.02096036,1737374.15666674,2644205.9931762,2314638.97708072,4052634.24742114,11020698.078229,19148980.4054451,51207275.0953853,166878296.145532,254609795.001366,392138800.936625,381282757.248446,416329238.376316,340051323.524627,357084044.165656,438650597.669985,460675591.639287,564796469.369822,543923581.651102,457282652.455696,486482638.423944,505091283.786081,570404476.883314,541915243.762818,506846948.616148,589900330.984054,470064788.040708,487257271.297153
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3532128.334,7978280.067,9774999.619,12074999.81,14260000.23,16868654.25,35311187.74,39934127.81,37207046.51,53047302.25,52668056.49,47550159.45,55010177.61,78878868.1,94789123.54,109773315.4,112819404.6,108643890.4,110693702.7,82737571.72,77068580.63,82223879.5065459,75395830.2603552,83751347.7578842,78365182.9282171,70009838.5283754,56796073.4859676,52717094.5512915,44130934.4309573,65225295.5291864,82797580.5349868,95421869.7624513,95655068.5902868,95122183.1658119,89637366.0559554,93457762.6198995,54690323.8454676,63506470.1844086,88545679.8406554,75120413.2116205,95824457.5499699,95771402.3373992,98421043.9932031,144415393.563011,125737322.128684,118702081.809135,112495380.432469,132168224.635491,126482605.275691,79945065.1185571
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4444444.656,7149758.339,8695652.008,12222222.33,10483091.35,10193236.35,11014492.99,11497584.34,14202898.98,13574879.65,8550724.983,11304347.99,6473430.157,5217391.491,9758454.323,15019130.71,18379999.16,24625669.48,27359669.4433314,16012210.3622882,9232460.37342668,27313236.4706561,33729646.6109497,53158882.3789732,18313718.1709493,32986894.4223657,46470192.4649014,133742806.235814,173519405.683879,172153313.961754,357838224.989752,386696265.842837,261601951.495537,436143876.305004,538339894.672104,624360669.898232,833031317.03511,1796377786.73295,1086986751.24654,772235946.595019,393379170.003451,436325463.090782,479624165.264604,404088319.891243,447647084.052728,510201215.39532,539360389.32098
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48480000,50040000,42970000,39040000,39750000,44380000,49217894.7981909,80282305.108049,89055616.1502904,109177969.375558,136569580.136731,138741437.375089,146392824.275992,158411749.981598,158411749.981598,158411749.981598,158411749.981598,158411749.981598,158411749.981598,158411749.981598,158411749.981598,158411749.981598,158411749.981598,158411749.981598,158411749.981598,158411749.981598
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3589619.16,4890186.787,9302308.083,8086236,7984107.971,10613370.9,27653663.64,29747564.32,27012722.02,22653249.74,22988763.81,21945989.61,19179191.59,22688095.09,26138704.3,29642278.67,32709172.7897607,33349960.80667,34633833.7922316,25870529.9096544,23202386.2410357,43301333.1093052,77584872.3115981,99401919.4141246,123678440.647543,172645209.913264,203312108.144442,204579736.184735,183212478.678858,146677339.874132,171057209.50972,175631133.068789,160556654.461292,190607858.301268,203570068.858917,220967734.417278,252357499.976782,272362581.415721,278737964.141094,290061565.17025,286567812.122624,317155615.856279,393635198.843453,458827402.287967,500000000
"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18514945.98,23807750.7,46703990.94,65478401.18,91440734.86,106253776.6,95759994.51,107548988.3,97178131.1,49415206.91,50871543.88,74044212.34,77741462.71,105305137.6,70851074.22,62883602.14,101185310.4,103113151.6,77051124.57,66893753.05,74258863.4748787,145460570.56626,235253974.281213,375411975.73708,443613008.719749,472728415.184529,490718039.670651,477152547.367382,526381939.256486,666913866.793652,692277075.821046,885424667.140888,991328670.893293,1127301050.18329,1108922177.87387,1006293135.20923,1694181087.93289,1682470993.93298,1073207238.90387,1068529689.12229,865419880.708975,860964517.47309,908303115.941151,841053346.465202,841961779.328994,598130660.990562,667355299.134199,661569129.586041,679060611.092622
