"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Malaysia","MYS","GDP (current US$)","NY.GDP.MKTP.CD","1916229477.13657","1901856122.72231","2001489602.18475","2510110348.16184","2674423922.48842","2956337669.29525","3143517943.82632","3188924677.08953","3330371551.21161","3664552041.34299","3864145667.41365","4244395955.78358","5043347250.41815","7662902677.9027","9496204301.74981","9298800799.46702","11050234598.6249","13139488632.5546","16358079862.1096","21213264962.0141","24488224677.2105","25004285791.7865","26804493635.3297","30347442110.9316","33942897422.0465","31199633352.9598","27734111399.7525","32181210157.9671","35272109220.1988","38847965292.9185","44024585239.6137","49143148094.2683","59167550162.956","66894966968.9736","74478356957.7808","88705342902.7113","100855393910.486","100005323301.867","72167498980.8398","79148421052.6316","93789736842.1053","92783947368.4211","100845526315.789","110202368421.053","124749473684.211","143534405818.501","162692258307.056","193549569477.733","230811614370.384","202257453036.641","255017638455.59","297951668674.835","314443047642.111","323276235524.415","338066095097.254","301355266964.947","301256033870.334","319109094160.343","358788845712.53","365177721021.516","337456163961.211","373832428055.449","407027451714.616",
"North America","NAC","GDP (current US$)","NY.GDP.MKTP.CD","583846188345.236","604324202049.072","647421597616.224","683726355211.818","735285089545.442","798329518631.001","876222557411.987","927523758481.22","1014479810519.9","1099213311661.69","1161681557632.31","1264667554743.51","1392809248873.62","1557409843565.64","1706504788139.06","1859668757176.56","2081069912576.07","2294598176304.65","2571444342386.25","2871741324295.72","3132696865996.05","3515026742787.86","3659222307440.61","3976793677182.73","4395317100091.54","4706204512481.65","4959811337023.73","5289645738278.71","5747233127658.56","6210293493275.25","6560811991360.99","6772291612315.62","7116394258318.86","7439432921639.4","7869047506907.27","8247740840061.21","8706425384132.75","9235474283855.56","9699948950000","10312911118271.1","10999201631931.6","11324592049355.4","11693699517098","12356169212634.8","13248368139278.3","14217175927778.7","15140995757591","15949814312783.3","16329827601721.7","15859346076157.3","16672942337486.3","17399367444174.5","18088716899521.6","18696254170835","19362844040439.9","19769184098217.1","20230005494907.4","21133744509244.1","22265612481783","23132124767672.5","22714959162302.7","25323694505423.9","27585185220074.9",
"Namibia","NAM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","2421990337.99243","2249908577.80325","2118710248.23727","2297400687.55049","1951260037.80985","1608237350.39878","1809048527.15411","2300068217.01809","2495094746.44024","2535135797.58392","2789921853.37652","2996869281.48364","3429521699.4026","3251188833.14533","3666503529.62911","3978514206.31168","3989163196.56767","4154989950.00393","3873109865.55683","3868551730.39163","3922232164.83175","3557341215.15159","3349169826.38896","4926439383.51425","6609205994.77406","7248374837.72056","8001779551.06323","8839536475.99963","8607431497.49471","8938847189.07592","11431412421.1316","12523359440.5499","13042053591.6857","12043307277.1235","12435430969.6301","11335161083.5061","10722018732.0936","12895153160.466","13682018827.0434","12541928102.7657","10583748541.5258","12446290854.8973","12914932655.685",
"New Caledonia","NCL","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","159594492.463655","164206536.445162","180036767.648861","215507162.56893","263108841.338416","358815684.071892","413985778.589656","506808996.694661","542293399.862618","637403478.492486","816652164.400241","798313521.689803","837620126.558528","846004687.758093","1047225723.57386","1182463951.21814","972564154.815131","904599869.725833","823857893.163123","796066194.738573","854820893.577136","1201321513.76667","1488093101.50275","2072775508.14796","2185082938.93078","2529440424.16648","2653780672.09555","2923883281.08579","2822243780.97543","3038728384.86634","3628440505.14193","3606968435.99917","3291131281.04099","3556304832.68104","3647802049.80911","3420032041.07385","3297734891.14661","3740056747.71979","4915353827.10576","5895008977.9531","6238629487.01331","6979155387.86792","8819917180.34265","9067619760.07073","8704438102.20142","9364350076.91225","10351448004.7674","9659151917.40484","10151382933.1594","10635035594.7528","8738203074.3957","8724568954.89799","9174048681.98577","9896402283.68587","9475655324.59495","9454629467.91408","10071349663.8484","9623318718.31459",
"Niger","NER","GDP (current US$)","NY.GDP.MKTP.CD","449526873.29589","485785230.978987","531736599.250464","586294878.744643","582816396.404409","673383510.812866","702296078.593173","665586872.274446","641214226.209493","625867985.273798","649916621.242978","693573703.630273","742779660.818693","946385105.193732","1026137110.89309","1048690933.21027","1064517601.29025","1291458041.46193","1774365589.70815","2109277665.69912","2508524720.71895","2170893414.3888","2017612215.97935","1803099561.20046","1461243326.12882","1440581652.39853","1904096998.30009","2233006104.92776","2280356192.76273","2179567114.33391","3512356507.88599","3285796874.97125","3386232579.22522","3052673849.25181","1938058175.21399","2302537562.24406","2405686940.0464","2290318910.20658","2643363518.99272","2537789820.69295","2241753192.81158","2448714703.96617","2782192878.67204","3394084732.49543","3760443737.53797","4383315964.58718","4756361252.37923","5731485051.79069","7297600226.00536","7352131309.73341","7851192502.30917","8772950777.79176","9426912647.59111","10224897437.8648","10862943543.5419","9683867926.44282","10398861981.7583","11185104251.6785","12837307496.8797","12889555561.304","13744653102.9945","14915002435.9913","15342278919.4009",
"Nigeria","NGA","GDP (current US$)","NY.GDP.MKTP.CD","4196174501.5302","4467287893.08484","4909399176.24033","5165590253.7639","5552931318.82747","5874537650.18494","6366917453.23302","5203237918.70483","5200997919.60083","6634317346.27306","12546094981.562","9181769911.50443","12274416017.7976","15162871287.1287","24846641318.1242","27778934624.6973","36308883248.731","36035407725.3219","36527862208.7133","47259911894.2731","64201788122.6054","164475209515.939","142769363314.176","97094911792.0489","73484359521.4887","73745821158.2254","54805852580.9129","52676041931.1087","49648470440.4593","44003061108.4005","54035795387.8086","59526833412.3581","52058181853.8055","56721051402.4732","80399613063.6364","140919776986.364","185730236700","200850397618.182","218416200672.727","59145077039.1437","69171451627.2465","73557840064.489","95054059302.6995","104738954264.226","135764731645.611","175670569969.346","238454997161.48","278260846800.103","339476276257.793","295008835380.997","366990417129.04","414466676831.16","463971018239.281","520117180313.906","574183763411.508","493026682800.63","404649125252.16","375745731053.427","421739251509.08","474517491092.913","432198898221.967","440838992188.478","472624597402.898",
"Nicaragua","NIC","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2588999218.76","1013211920.5298","1009455483.87097","1488804123.71134","1792800000","1756454248.36601","3863185119.04762","4140470000","4308351902.78601","4389973489.86032","4635267224.84195","4855717874.68247","5107329007.0922","5323146565.70315","5224213017.54386","5322454925.84746","5795568204.64532","6321324279.14826","6763418645.81377","7423365339.17706","8496948362.72092","8298736418.16444","8758619000.75242","9774319976.77873","10531980241.4474","10982995267.0341","11880434070.7811","12756685522.4807","13286101284.7856","13785924374.2151","13025234958.647","12699028991.3771","12678162403.5929","14145880399.1935","15671583939.9889",
"Netherlands","NLD","GDP (current US$)","NY.GDP.MKTP.CD","12276734172.0828","13493833739.9949","14647057370.1418","15891241386.291","18699380731.3465","21000586933.2041","22867203317.4022","25087562181.3218","27817605743.2503","34035946604.1815","38164716625.0685","44579122807.0175","54706557264.4878","71840909664.1968","87243413394.5405","100249523353.085","109168720620.103","127016990212.804","155859695457.323","179669405690.432","195152092662.381","164134217080.279","158479527935.958","153445465987.182","143912664148.352","143845822717.622","200862095700.666","245046310922.541","261910508417.884","258336705808.999","318330511920.61","327500327675.625","362962872180.451","353550169672.52","379130260322.073","452301674444.139","450490196078.431","416812740004.518","438008220395.468","447049523049.808","417479337444.707","431586852369.686","473861980070.981","580070360701.96","658380081545.175","685348181515.953","733955269898.823","848558887541.179","951869997864.062","871518638049.218","847380859016.668","905270626332.687","838923319919.531","877172824534.512","892167986713.722","765572770634.375","784060430240.08","833869641687.06","914043438179.607","910194347568.626","909793466661.481","1029678338329.44","1009398719033.08",
"Norway","NOR","GDP (current US$)","NY.GDP.MKTP.CD","5163271598.15702","5632460936.54576","6066976682.67364","6510239502.76489","7159202706.48027","8058681060.159","8696460205.3397","9514496703.39762","10159934136.7838","11063065083.4888","12814123115.2613","14583114840.0629","17358610849.701","22534253702.8686","27145693810.1341","32877805200.023","35942270686.3374","41508030431.1074","46522900253.7054","53132244623.9213","64439382896.0156","63596654760.8677","62647195537.6511","61627240831.0948","62057955032.7758","65416879914.3907","78693118044.0045","94229907235.6215","101900260856.222","102633934390.615","119791843059.572","121872464483.487","130838040067.584","120579213712.804","127131319428.701","152029612324.788","163520109150.671","161356631888.484","154230295158.447","162383706021.13","171457201935.968","174239354070.977","195914852576.467","229385469337.024","265268662473.297","309978579743.888","346915160681.708","402643260487.572","464917553191.489","387976400617.019","431052143940.438","501360549669.404","512777309840.997","526014468085.106","501736471832.848","388159512245.53","370956547619.048","401745275035.261","439788625883.8","408742840909.091","367633418886.627","490293364377.183","579422449510.271",
"Nepal","NPL","GDP (current US$)","NY.GDP.MKTP.CD","508334413.965087","531959561.160121","574091100.695641","496947904.443033","496098775.308642","735267081.655502","906811943.824649","841974025.462659","772231413.882625","788641964.643457","865975307.776","882765470.722173","1024098397.79931","972101724.995368","1217953546.97604","1575789254.46938","1452788944.45628","1382400000","1604162497.45945","1851250008.33333","1945916583.33333","2275583316.66667","2395423680.22852","2447174803.54051","2581207387.79709","2619913955.51556","2850782092.69387","2957255379.54315","3487009748.35638","3525225832.99053","3627560281.90505","3921476084.89072","3401211581.29176","3660041666.66667","4066775510.20408","4401104417.67068","4521580381.47139","4918691916.53516","4856255044.39064","5033642384.10596","5494252207.90502","6007055042.17687","6050875806.66403","6330473096.54071","7273938314.71988","8130258415.25477","9043715355.8881","10325618017.379","12545438605.3959","12854985464.0764","16002656434.4746","21573872273.8375","21703100747.4797","22162205046.022","22731612827.0632","24360801337.6944","24524109483.5293","28971588880.3546","33111525183.2178","34186180695.9969","33433659223.6349","36924841428.7182","40828247303.5337",
"Nauru","NRU","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47562844.6104251","65071879.7787162","101055722.95058","94385014.9425842","99149244.4001333","84863440.5801997","97541943.0355053","109355638.866955","130995566.30391","125160115.547819","124685688.161094","145536615.893046","151647846.128953",
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD","5485854791.97096","5670064168.21773","6077496267.76294","6638937283.13963","7274144350.81809","5654463586.00366","5863733230.97616","5961418093.53003","5180597620.64135","5761588761.69421","","7911136757.06867","9567331064.65727","12802281897.8712","13940981798.1247","12861983284.3912","13604832424.0062","15446825318.4556","18530518394.6488","20731243113.2926","23244547384.6748","24417617184.2478","24164603058.9949","24309279705.5731","21665975318.8842","24679795396.4194","30604668356.5695","40376354069.9474","45176811594.2029","43920222524.7085","45495129385.0475","42745329732.163","41649829859.6342","46775620817.4327","55314732279.1379","63918703506.9075","70140835299.0148","66075143415.4952","56227169851.0448","58762260625.8758","52623281956.7031","53872425916.6248","66627729311.4495","88250885550.2626","103905210084.034","114720129550.095","111538810712.665","137188946865.584","133131369930.414","121373602348.679","146517541181.254","168291357111.739","176206659722.524","190906575136.003","201313497220.917","178064471137.921","188838342527.975","206556258844.567","211886686924.483","213091987153.092","212569779569.519","255551704625.831","248101705541.399",
